2025-06-21T19:26:14.250641117Z 2025-06-21 19:26:14.250 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T19:26:14.250702292Z 	{'encoding': [2405, 2371, 209, 3383, 725, 3608, 3870, 321, 1013, 3204, 3657, 717, 3312, 3170, 2648, 2641, 3160, 1914, 3725, 1066, 3235, 477, 92, 3691, 3790, 3187, 2289, 614, 3307, 3502, 3061, 2170, 3945, 3989, 973, 1909, 1224, 2206, 3123, 170, 978, 3384, 1678, 175, 1443, 1784, 2506, 2097, 3552, 567, 1930, 522, 3182, 3353, 3110, 1252, 156, 2082, 2558, 1572, 2865, 1629, 694, 1428, 988, 3196, 3175, 3021, 2187, 2033, 3354, 1384, 2279, 3445, 1676, 1080, 3279, 3887, 2128, 1953, 1851, 3637, 1082, 3942, 463, 2443, 3785, 1819, 2718, 3078, 2461, 2321, 2268, 2780, 3494, 3649, 2418, 27, 1203, 2092, 460, 385, 421, 1037, 1166, 820, 1693, 637, 2920, 3027, 3744, 329, 1442, 3731, 1235, 889, 3069, 754, 405, 1035, 2203, 2483, 3985, 1041, 1257, 3386, 3403, 2159, 3746, 3299, 3345, 1533, 2702, 806, 1608, 479, 3999, 3420, 615, 69]}
2025-06-21T19:26:14.250750834Z 2025-06-21 19:26:14.250 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T19:26:14.250775691Z 	{'hostname_prefix': 'AMG_ProposalElitism_G38T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T19:26:14.258848121Z 2025-06-21 19:26:14.258 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T19:26:14.258957628Z 2025-06-21 19:26:14.258 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T19:26:14.259623304Z 2025-06-21 19:26:14.259 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T19:26:14.259690822Z 2025-06-21 19:26:14.259 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T19:26:14.260980667Z 2025-06-21 19:26:14.260 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T19:26:34.261940652Z 2025-06-21 19:26:34.261 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T19:26:58.262872473Z 2025-06-21 19:26:58.262 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T19:26:59.262637284Z 2025-06-21 19:26:59.262 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T19:26:59.262708218Z 2025-06-21 19:26:59.262 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T19:27:19.261148355Z 2025-06-21 19:27:19.260 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T19:27:19.261182971Z 2025-06-21 19:27:19.261 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T19:27:19.261389761Z 2025-06-21 19:27:19.261 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-21T19:27:20.459013767Z 2025-06-21 19:27:20.458 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:22.141841
2025-06-21T19:27:20.554441734Z 2025-06-21 19:27:20.554 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:22.220549
2025-06-21T19:27:20.599930772Z 2025-06-21 19:27:20.599 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:22.297393
2025-06-21T19:27:20.662521486Z 2025-06-21 19:27:20.662 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:22.359588
