2025-06-22T01:17:33.794563174Z 2025-06-22 01:17:33.794 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T01:17:33.794607969Z 	{'encoding': [2038, 1900, 9, 3332, 236, 3030, 2843, 2831, 1123, 1140, 3123, 2956, 3543, 2190, 1936, 3876, 205, 2436, 2719, 1320, 3655, 2799, 3606, 1634, 17, 1472, 3582, 3098, 719, 3898, 38, 2087, 1912, 2114, 2825, 1011, 406, 1927, 1953, 2231, 2271, 417, 2499, 2084, 3718, 2534, 2164, 1665, 2109, 3940, 950, 1804, 1612, 1907, 2371, 3842, 3284, 3869, 1835, 3493, 3623, 3847, 807, 1789, 439, 847, 3241, 1947, 322, 933, 2386, 1964, 3936, 3273, 2787, 2843, 2819, 1987, 1099, 1068, 2060, 166, 977, 3915, 3252, 817, 1553, 3301, 3891, 1851, 3780, 467, 3002, 294, 3095, 2086, 3406, 2351, 2261, 2849, 3658, 350, 3476, 2875, 1273, 3328, 137, 1442, 3672, 3753, 238, 884, 3139, 1160, 2220, 1208, 3003, 2257, 2974, 3304, 3227, 249, 1115, 2202, 15, 3282, 2900, 3041, 3042, 1349, 403, 2174, 2000, 2315, 2898, 3203, 90, 1081, 2236, 582]}
2025-06-22T01:17:33.794693741Z 2025-06-22 01:17:33.794 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T01:17:33.794712576Z 	{'hostname_prefix': 'AMG_TimeElitism_G25T10R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T01:17:33.803285088Z 2025-06-22 01:17:33.803 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T01:17:33.803410445Z 2025-06-22 01:17:33.803 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T01:17:33.804116528Z 2025-06-22 01:17:33.803 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T01:17:33.804160982Z 2025-06-22 01:17:33.804 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T01:17:33.805747566Z 2025-06-22 01:17:33.805 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T01:17:50.345087733Z 2025-06-22 01:17:50.344 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T01:17:53.806578924Z 2025-06-22 01:17:53.806 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T01:17:53.806625752Z 2025-06-22 01:17:53.806 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
