2025-06-21T22:24:24.579476248Z 2025-06-21 22:24:24.579 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T22:24:24.579556920Z 	{'encoding': [449, 1603, 933, 3804, 1373, 2551, 1363, 3536, 1246, 514, 2977, 2438, 3304, 531, 1221, 3094, 1089, 2591, 848, 114, 2963, 1087, 3318, 560, 3540, 1709, 2183, 2461, 2749, 1928, 1014, 2542, 1606, 1821, 648, 2547, 1676, 175, 3409, 2982, 816, 1054, 3579, 158, 446, 663, 3531, 1168, 3724, 3848, 1229, 1386, 946, 2698, 620, 1372, 608, 3006, 3519, 3817, 1586, 3735, 2222, 1094, 386, 841, 3414, 1797, 3537, 876, 2887, 2527, 3651, 3290, 1478, 440, 589, 312, 1762, 758, 3026, 2579, 2905, 1570, 2199, 1212, 1892, 41, 3371, 1470, 2490, 3677, 3946, 688, 3980, 3386, 1398, 62, 1621, 3638, 2099, 1620, 2338, 3783, 3040, 285, 320, 3084, 3913, 2160, 632, 2546, 127, 2146, 793, 852, 454, 550, 3834, 2568, 337, 150, 2860, 2959, 2090, 2615, 3395, 1550, 2240, 185, 197, 1902, 3329, 1715, 3789, 1822, 3544, 2872, 3154, 2122]}
2025-06-21T22:24:24.579576036Z 2025-06-21 22:24:24.579 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T22:24:24.579586185Z 	{'hostname_prefix': 'AMG_TimeTournament_G9T9R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T22:24:24.587980491Z 2025-06-21 22:24:24.587 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T22:24:24.588059891Z 2025-06-21 22:24:24.587 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T22:24:24.588736869Z 2025-06-21 22:24:24.588 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T22:24:24.588809586Z 2025-06-21 22:24:24.588 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T22:24:24.590150056Z 2025-06-21 22:24:24.590 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T22:24:44.590928202Z 2025-06-21 22:24:44.590 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T22:24:46.810442879Z 2025-06-21 22:24:46.809 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
