2025-06-21T19:34:55.772218479Z 2025-06-21 19:34:55.771 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T19:34:55.772299822Z 	{'encoding': [3788, 1190, 802, 2564, 3654, 2195, 2621, 1701, 2224, 1314, 1919, 1726, 104, 626, 164, 2576, 258, 572, 3780, 2498, 2179, 3212, 1400, 3370, 121, 2366, 2669, 3809, 1524, 2743, 1726, 433, 646, 3295, 1412, 2496, 3952, 1344, 1498, 2380, 438, 2649, 1645, 1719, 2290, 3613, 2337, 3082, 2375, 3006, 2704, 1533, 1897, 2891, 578, 357, 1082, 2249, 203, 3582, 154, 2647, 2841, 1553, 136, 1552, 631, 952, 1239, 880, 752, 1741, 2, 2847, 1253, 1673, 3774, 2137, 2155, 1680, 336, 2764, 3708, 1297, 29, 1930, 1366, 2714, 2008, 2364, 1577, 1990, 1905, 73, 2440, 2023, 675, 3277, 2044, 3829, 2722, 2209, 3283, 3667, 960, 2416, 3752, 2386, 2400, 1489, 3974, 1555, 1459, 1986, 2420, 3603, 2157, 1950, 1744, 2809, 626, 1702, 3408, 1178, 2831, 1133, 346, 3257, 2848, 1407, 3541, 2520, 3608, 3832, 2011, 3297, 1620, 2013, 2889, 691]}
2025-06-21T19:34:55.772314490Z 2025-06-21 19:34:55.772 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T19:34:55.772323858Z 	{'hostname_prefix': 'AMG_TournamentDCD_G39T3R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T19:34:55.781073867Z 2025-06-21 19:34:55.780 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T19:34:55.781105246Z 2025-06-21 19:34:55.780 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T19:34:55.781953106Z 2025-06-21 19:34:55.781 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T19:34:55.781986590Z 2025-06-21 19:34:55.781 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T19:34:55.783473407Z 2025-06-21 19:34:55.783 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T19:35:15.784182797Z 2025-06-21 19:35:15.783 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T19:35:39.771480572Z 2025-06-21 19:35:39.770 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
