2025-06-22T01:25:02.893965775Z 2025-06-22 01:25:02.893 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T01:25:02.894035156Z 	{'encoding': [2261, 892, 3336, 3869, 2678, 926, 1773, 99, 3496, 293, 1836, 3028, 1820, 884, 2829, 1775, 2146, 3752, 1501, 1805, 2612, 603, 31, 3821, 3690, 1156, 415, 1968, 1727, 1594, 769, 1937, 250, 2943, 3987, 3843, 2405, 3274, 3179, 3684, 3934, 3842, 3700, 3477, 3301, 1544, 2548, 1908, 1318, 3520, 2318, 502, 3370, 902, 354, 3379, 1414, 2019, 2012, 325, 1321, 3061, 2972, 2722, 1095, 960, 729, 598, 876, 3364, 539, 125, 835, 154, 1143, 1928, 3114, 147, 1059, 869, 3305, 1024, 1960, 657, 1086, 485, 1973, 1202, 3686, 2988, 3175, 3892, 3912, 3591, 309, 214, 3032, 3149, 3117, 1839, 1826, 3203, 3208, 343, 507, 2525, 3728, 1932, 469, 3983, 825, 3984, 2152, 3407, 1320, 776, 1992, 2314, 3679, 417, 1060, 1511, 3794, 2279, 3109, 3231, 1025, 2439, 269, 3637, 783, 1940, 640, 1482, 1298, 3297, 3875, 1075, 813, 2419]}
2025-06-22T01:25:02.894062508Z 2025-06-22 01:25:02.893 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T01:25:02.894076233Z 	{'hostname_prefix': 'AMG_TimeTournament_G33T2R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T01:25:02.903893517Z 2025-06-22 01:25:02.903 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T01:25:02.904038079Z 2025-06-22 01:25:02.903 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T01:25:02.904832057Z 2025-06-22 01:25:02.904 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T01:25:02.904924010Z 2025-06-22 01:25:02.904 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T01:25:02.906364747Z 2025-06-22 01:25:02.906 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T01:25:22.907117653Z 2025-06-22 01:25:22.906 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T01:25:24.689866044Z 2025-06-22 01:25:24.689 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
