2025-06-22T00:47:12.287417565Z 2025-06-22 00:47:12.287 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T00:47:12.287490323Z 	{'encoding': [2888, 2802, 1122, 653, 705, 3066, 3148, 2307, 2988, 2955, 57, 529, 1102, 257, 1604, 3066, 252, 3575, 3293, 687, 3799, 3277, 3588, 217, 1968, 8, 1662, 49, 977, 2192, 3977, 3884, 1279, 884, 768, 2097, 1035, 2995, 1198, 374, 980, 1406, 3114, 2609, 1067, 2843, 2922, 578, 2589, 3855, 1301, 2218, 2800, 276, 2344, 1898, 1245, 2447, 1685, 1047, 874, 948, 998, 1655, 1840, 1917, 3815, 1281, 806, 2531, 2998, 3085, 1596, 3740, 1744, 2515, 148, 1731, 3687, 279, 3448, 3689, 708, 2785, 380, 2863, 2616, 3834, 2513, 180, 2737, 3728, 1661, 3053, 1847, 1489, 1119, 3549, 657, 2161, 2415, 3800, 2618, 2118, 927, 2035, 1237, 1817, 974, 3850, 3010, 725, 1697, 2311, 492, 2508, 778, 1793, 1742, 2557, 1635, 3371, 2775, 1656, 2719, 2475, 1179, 369, 681, 3844, 3762, 2571, 2554, 333, 645, 715, 2273, 2969, 2620, 350]}
2025-06-22T00:47:12.287504499Z 2025-06-22 00:47:12.287 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T00:47:12.287514298Z 	{'hostname_prefix': 'AMG_TimeElitism_G21T9R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T00:47:12.296018679Z 2025-06-22 00:47:12.295 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T00:47:12.296060568Z 2025-06-22 00:47:12.295 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T00:47:12.296720644Z 2025-06-22 00:47:12.296 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T00:47:12.296791648Z 2025-06-22 00:47:12.296 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T00:47:12.298228951Z 2025-06-22 00:47:12.298 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T00:47:28.597867692Z 2025-06-22 00:47:28.597 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T00:47:32.298976529Z 2025-06-22 00:47:32.298 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T00:47:32.299138275Z 2025-06-22 00:47:32.298 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T00:47:32.299263771Z 2025-06-22 00:47:32.299 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T00:47:50.221531324Z 2025-06-22 00:47:50.221 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:21.536574
2025-06-22T00:47:50.291695684Z 2025-06-22 00:47:50.291 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:21.654455
2025-06-22T00:47:50.418463089Z 2025-06-22 00:47:50.418 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:21.747437
