2025-06-21T22:42:42.741187078Z 2025-06-21 22:42:42.740 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T22:42:42.741260697Z 	{'encoding': [2261, 3106, 1776, 1974, 3135, 3651, 1088, 1797, 3454, 1992, 1070, 650, 1343, 109, 1396, 1176, 98, 1650, 1357, 1932, 56, 1603, 505, 2172, 2266, 1373, 2600, 3472, 2345, 753, 20, 479, 1799, 3881, 3692, 2835, 2578, 1497, 109, 2470, 1644, 144, 3146, 1485, 290, 2606, 3992, 3627, 1663, 3323, 2324, 584, 1048, 3198, 883, 794, 3810, 3162, 3275, 3998, 702, 172, 3496, 1509, 2152, 3427, 1499, 228, 53, 3049, 348, 3383, 2395, 2477, 3557, 213, 2389, 3331, 3657, 1677, 1419, 2828, 2211, 393, 2033, 423, 2344, 2857, 853, 1188, 3602, 2829, 356, 2061, 128, 3060, 1736, 996, 3633, 2008, 1175, 3187, 3340, 2863, 1105, 707, 2224, 3550, 3163, 3810, 2471, 1622, 1798, 2198, 3128, 1831, 1548, 3221, 1102, 2314, 1209, 3770, 1961, 1504, 2775, 1133, 1971, 2428, 1993, 1962, 3828, 2009, 3073, 1688, 2379, 1847, 452, 1943, 1745, 1995]}
2025-06-21T22:42:42.743848313Z 2025-06-21 22:42:42.740 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T22:42:42.743891815Z 	{'hostname_prefix': 'AMG_Random_G13T3R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T22:42:42.753331187Z 2025-06-21 22:42:42.752 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T22:42:42.753460271Z 2025-06-21 22:42:42.753 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T22:42:42.754463976Z 2025-06-21 22:42:42.754 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T22:42:42.754555038Z 2025-06-21 22:42:42.754 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T22:42:42.756357201Z 2025-06-21 22:42:42.756 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T22:43:02.757087729Z 2025-06-21 22:43:02.756 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T22:43:24.598915474Z 2025-06-21 22:43:24.598 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T22:43:27.758499682Z 2025-06-21 22:43:27.757 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T22:43:27.758864310Z 2025-06-21 22:43:27.758 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
