peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
2,4,2,53ff9d172c841a293f87b7602fc51239124e8182ca7cf0d9cc6472729c591da0,[]
3,2,2,53ff9d172c841a293f87b7602fc51239124e8182ca7cf0d9cc6472729c591da0,[]
1,3,2,53ff9d172c841a293f87b7602fc51239124e8182ca7cf0d9cc6472729c591da0,[]
4,3,2,53ff9d172c841a293f87b7602fc51239124e8182ca7cf0d9cc6472729c591da0,[]
0,4,2,53ff9d172c841a293f87b7602fc51239124e8182ca7cf0d9cc6472729c591da0,[]
1,3,3,fa3eb068a0edb78a22c4f4007dbc89f90216eacc3529be7daa6e794582f1299f,[]
4,3,3,fa3eb068a0edb78a22c4f4007dbc89f90216eacc3529be7daa6e794582f1299f,[]
0,4,3,fa3eb068a0edb78a22c4f4007dbc89f90216eacc3529be7daa6e794582f1299f,[]
2,4,3,fa3eb068a0edb78a22c4f4007dbc89f90216eacc3529be7daa6e794582f1299f,[]
3,4,3,fa3eb068a0edb78a22c4f4007dbc89f90216eacc3529be7daa6e794582f1299f,[]
1,3,4,ac87dd29d58eaae6f13e9d9b50b258cda40c11446258ea8e913cf753f606b72e,[]
4,2,4,ac87dd29d58eaae6f13e9d9b50b258cda40c11446258ea8e913cf753f606b72e,[]
2,3,4,ac87dd29d58eaae6f13e9d9b50b258cda40c11446258ea8e913cf753f606b72e,[]
3,4,4,ac87dd29d58eaae6f13e9d9b50b258cda40c11446258ea8e913cf753f606b72e,[]
0,3,4,ac87dd29d58eaae6f13e9d9b50b258cda40c11446258ea8e913cf753f606b72e,[]
1,4,5,9e37c6e6a3afdb5b7496cefd665d35a3d406591c9610d07ed6ff5788e53dffd1,"['128B05BA71BCFFE6892A928CF4CA15E218EBE01C2C711EC1E8602E41FB5AFFB1', '3EF7BE3F7A9ED928532B56A1CB20531372C4874B83725ADB68A7AA1B7764AA2A', '5F06DB994EDF3B834030F89A6041D4CA4D1D3ED62EF2F2C92A8AE80876E24E40']"
4,3,5,843d5fec9501429bda9fe1890d9ee1a61cd09f1f6c0b81cc8e68016abe428c71,[]
2,3,5,9e37c6e6a3afdb5b7496cefd665d35a3d406591c9610d07ed6ff5788e53dffd1,"['128B05BA71BCFFE6892A928CF4CA15E218EBE01C2C711EC1E8602E41FB5AFFB1', '3EF7BE3F7A9ED928532B56A1CB20531372C4874B83725ADB68A7AA1B7764AA2A', '5F06DB994EDF3B834030F89A6041D4CA4D1D3ED62EF2F2C92A8AE80876E24E40']"
0,4,5,9e37c6e6a3afdb5b7496cefd665d35a3d406591c9610d07ed6ff5788e53dffd1,"['128B05BA71BCFFE6892A928CF4CA15E218EBE01C2C711EC1E8602E41FB5AFFB1', '3EF7BE3F7A9ED928532B56A1CB20531372C4874B83725ADB68A7AA1B7764AA2A', '5F06DB994EDF3B834030F89A6041D4CA4D1D3ED62EF2F2C92A8AE80876E24E40']"
3,2,5,9e37c6e6a3afdb5b7496cefd665d35a3d406591c9610d07ed6ff5788e53dffd1,"['128B05BA71BCFFE6892A928CF4CA15E218EBE01C2C711EC1E8602E41FB5AFFB1', '3EF7BE3F7A9ED928532B56A1CB20531372C4874B83725ADB68A7AA1B7764AA2A', '5F06DB994EDF3B834030F89A6041D4CA4D1D3ED62EF2F2C92A8AE80876E24E40']"
2,4,6,2fbb289f6a636d4f25fce46ce797ea9858066a0f7bcc3d6fe3b2cc5305b066ea,[]
3,4,6,2fbb289f6a636d4f25fce46ce797ea9858066a0f7bcc3d6fe3b2cc5305b066ea,[]
