2025-06-22T00:59:31.648006403Z 2025-06-22 00:59:31.647 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T00:59:31.648071556Z 	{'encoding': [1993, 1645, 2677, 1090, 712, 3436, 3896, 3600, 2361, 3045, 563, 3202, 3794, 1773, 2628, 2465, 448, 306, 1602, 1165, 1669, 3673, 3062, 1237, 3823, 657, 2056, 1902, 3862, 3726, 2755, 3313, 1250, 3162, 3279, 2640, 2763, 2809, 1883, 2253, 3856, 1006, 1488, 2591, 3398, 1368, 2431, 3147, 2918, 327, 1456, 40, 3457, 3135, 3914, 2855, 1530, 1103, 2477, 2022, 2392, 1328, 615, 1605, 3268, 2886, 3107, 137, 283, 1182, 1353, 105, 3620, 3581, 1473, 3131, 1121, 2524, 3508, 3670, 1636, 3696, 268, 1945, 3506, 353, 1329, 3607, 356, 1869, 1843, 3663, 2198, 500, 3853, 3323, 1917, 1360, 2129, 1730, 292, 3331, 2860, 2717, 3614, 2319, 2712, 1436, 213, 1128, 3702, 2887, 2000, 3153, 3683, 3943, 2777, 1913, 2996, 3509, 1856, 148, 1, 3799, 958, 1146, 153, 1593, 1038, 3344, 1689, 55, 1880, 3249, 3861, 1819, 2222, 2882, 2028, 1391]}
2025-06-22T00:59:31.648083659Z 2025-06-22 00:59:31.647 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T00:59:31.648088027Z 	{'hostname_prefix': 'AMG_TimeTournament_G30T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T00:59:31.656729092Z 2025-06-22 00:59:31.656 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T00:59:31.656784597Z 2025-06-22 00:59:31.656 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T00:59:31.657581010Z 2025-06-22 00:59:31.657 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T00:59:31.657595027Z 2025-06-22 00:59:31.657 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T00:59:31.658915380Z 2025-06-22 00:59:31.658 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T00:59:51.659606351Z 2025-06-22 00:59:51.659 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T00:59:59.069670676Z 2025-06-22 00:59:59.069 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
