peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
2,3,2,2251a03168ee278c15b5247218eefd99dc6be5f8a43d3eddf37b0b01ad2b1f03,[]
1,4,2,2251a03168ee278c15b5247218eefd99dc6be5f8a43d3eddf37b0b01ad2b1f03,[]
3,2,2,2251a03168ee278c15b5247218eefd99dc6be5f8a43d3eddf37b0b01ad2b1f03,[]
0,4,2,2251a03168ee278c15b5247218eefd99dc6be5f8a43d3eddf37b0b01ad2b1f03,[]
4,3,2,2251a03168ee278c15b5247218eefd99dc6be5f8a43d3eddf37b0b01ad2b1f03,[]
4,3,3,cf6e95c4f4e6515fd9c470ed3764ba8a6e4bc95688552b2e365bbc57ae4e4745,[]
1,4,3,cf6e95c4f4e6515fd9c470ed3764ba8a6e4bc95688552b2e365bbc57ae4e4745,[]
3,2,3,cf6e95c4f4e6515fd9c470ed3764ba8a6e4bc95688552b2e365bbc57ae4e4745,[]
0,4,3,cf6e95c4f4e6515fd9c470ed3764ba8a6e4bc95688552b2e365bbc57ae4e4745,[]
2,3,3,cf6e95c4f4e6515fd9c470ed3764ba8a6e4bc95688552b2e365bbc57ae4e4745,[]
4,0,4,37b6724a25c54bc7fffbe3da7845c4d24f78f24e546e0f5889c4069ab784b9b3,[]
1,4,4,37b6724a25c54bc7fffbe3da7845c4d24f78f24e546e0f5889c4069ab784b9b3,[]
0,3,4,37b6724a25c54bc7fffbe3da7845c4d24f78f24e546e0f5889c4069ab784b9b3,[]
3,2,4,37b6724a25c54bc7fffbe3da7845c4d24f78f24e546e0f5889c4069ab784b9b3,[]
2,3,4,37b6724a25c54bc7fffbe3da7845c4d24f78f24e546e0f5889c4069ab784b9b3,[]
0,3,5,d9f5727464da2be6f9d65ab1c9d4fc28e6b589fa9675b55c38e2ae883962e256,['CB1AB96A6C0BE706895F959697EDB5E3D26A0857EEB84D5D80E8DE80C148CC59']
4,3,5,e4a0681a015c24cdc37a3f337c4f6f9733485b690cb9f540ecf8c27fc6c4c0fa,"['5098954C3EF11F22FA39B860575FC62EC18EFBCE1B3F2E9B9EB141C32C2B41B2', 'CB1AB96A6C0BE706895F959697EDB5E3D26A0857EEB84D5D80E8DE80C148CC59', 'CEF53B279CE5BEE101DF5064E9FDB446580FB2B1D8502A1BE450096A40F6918B']"
1,3,5,e4a0681a015c24cdc37a3f337c4f6f9733485b690cb9f540ecf8c27fc6c4c0fa,"['5098954C3EF11F22FA39B860575FC62EC18EFBCE1B3F2E9B9EB141C32C2B41B2', 'CB1AB96A6C0BE706895F959697EDB5E3D26A0857EEB84D5D80E8DE80C148CC59', 'CEF53B279CE5BEE101DF5064E9FDB446580FB2B1D8502A1BE450096A40F6918B']"
3,0,5,e4a0681a015c24cdc37a3f337c4f6f9733485b690cb9f540ecf8c27fc6c4c0fa,"['5098954C3EF11F22FA39B860575FC62EC18EFBCE1B3F2E9B9EB141C32C2B41B2', 'CB1AB96A6C0BE706895F959697EDB5E3D26A0857EEB84D5D80E8DE80C148CC59', 'CEF53B279CE5BEE101DF5064E9FDB446580FB2B1D8502A1BE450096A40F6918B']"
2,3,5,e4a0681a015c24cdc37a3f337c4f6f9733485b690cb9f540ecf8c27fc6c4c0fa,"['5098954C3EF11F22FA39B860575FC62EC18EFBCE1B3F2E9B9EB141C32C2B41B2', 'CB1AB96A6C0BE706895F959697EDB5E3D26A0857EEB84D5D80E8DE80C148CC59', 'CEF53B279CE5BEE101DF5064E9FDB446580FB2B1D8502A1BE450096A40F6918B']"
4,0,6,cf1714e7987ec1bcf6a2d1d3bac0f6a4ce0d2e2b05fd9e56b28cff658ad9eba4,[]
3,4,6,cf1714e7987ec1bcf6a2d1d3bac0f6a4ce0d2e2b05fd9e56b28cff658ad9eba4,[]
2,4,6,cf1714e7987ec1bcf6a2d1d3bac0f6a4ce0d2e2b05fd9e56b28cff658ad9eba4,[]
1,4,6,cf1714e7987ec1bcf6a2d1d3bac0f6a4ce0d2e2b05fd9e56b28cff658ad9eba4,[]
4,2,7,2c8c97d68719b952daa5a6c8607db19372c28d88b80cbf3edaebb4b5086731d2,['64ABA05048A8E48FE5AEE38C3BEABE856388739B20893E700CA45FC72684A272']
2,3,7,f8a45f18626377225ae795d4455813caadefc548142bb82758422cdfff09769a,['E9DE38551E2E05EB89CB869F54F8E8A9E7F4417FD1C290B039B15B4E7DCC62F6']
3,4,7,f8a45f18626377225ae795d4455813caadefc548142bb82758422cdfff09769a,['E9DE38551E2E05EB89CB869F54F8E8A9E7F4417FD1C290B039B15B4E7DCC62F6']
1,4,7,f8a45f18626377225ae795d4455813caadefc548142bb82758422cdfff09769a,['E9DE38551E2E05EB89CB869F54F8E8A9E7F4417FD1C290B039B15B4E7DCC62F6']
3,1,8,a45fc14e6651659f0aa55dac79accc54ab2c58ee556be56fea74d7b5e7ae8a19,[]
1,4,8,a45fc14e6651659f0aa55dac79accc54ab2c58ee556be56fea74d7b5e7ae8a19,[]
2,1,8,a45fc14e6651659f0aa55dac79accc54ab2c58ee556be56fea74d7b5e7ae8a19,[]
0,1,6,cf1714e7987ec1bcf6a2d1d3bac0f6a4ce0d2e2b05fd9e56b28cff658ad9eba4,[]
3,2,9,104804684393bb958c48c0c00a41389b7543798f1b9f404d748c755499fae3ed,[]
1,2,9,104804684393bb958c48c0c00a41389b7543798f1b9f404d748c755499fae3ed,[]
0,4,7,f8a45f18626377225ae795d4455813caadefc548142bb82758422cdfff09769a,['E9DE38551E2E05EB89CB869F54F8E8A9E7F4417FD1C290B039B15B4E7DCC62F6']
2,4,9,104804684393bb958c48c0c00a41389b7543798f1b9f404d748c755499fae3ed,[]
3,4,10,2a20ffa34d21132750a8413f789bb98203df9fad5f79b77a027a35049f04924c,[]
0,3,8,a45fc14e6651659f0aa55dac79accc54ab2c58ee556be56fea74d7b5e7ae8a19,[]
1,3,10,2a20ffa34d21132750a8413f789bb98203df9fad5f79b77a027a35049f04924c,[]
2,3,10,2a20ffa34d21132750a8413f789bb98203df9fad5f79b77a027a35049f04924c,[]
0,3,9,104804684393bb958c48c0c00a41389b7543798f1b9f404d748c755499fae3ed,[]
1,3,11,329faa1cc628be201980eecbdd48b5c221c1a18f8ceae193cda7134a7077f61d,[]
3,2,11,329faa1cc628be201980eecbdd48b5c221c1a18f8ceae193cda7134a7077f61d,[]
0,2,10,2a20ffa34d21132750a8413f789bb98203df9fad5f79b77a027a35049f04924c,[]
4,2,11,329faa1cc628be201980eecbdd48b5c221c1a18f8ceae193cda7134a7077f61d,[]
2,3,11,329faa1cc628be201980eecbdd48b5c221c1a18f8ceae193cda7134a7077f61d,[]
0,3,11,329faa1cc628be201980eecbdd48b5c221c1a18f8ceae193cda7134a7077f61d,[]
1,2,12,658981799c904dfff35f3891f23b0dddf2326de30dd7781dce8845f7c323dd2c,[]
3,4,12,658981799c904dfff35f3891f23b0dddf2326de30dd7781dce8845f7c323dd2c,[]
4,3,12,658981799c904dfff35f3891f23b0dddf2326de30dd7781dce8845f7c323dd2c,[]
