2025-06-21T21:25:17.378392636Z 2025-06-21 21:25:17.378 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T21:25:17.378441187Z 	{'encoding': [3749, 516, 301, 758, 41, 3896, 2885, 3283, 38, 891, 3146, 2609, 3392, 2892, 3969, 1105, 1903, 1691, 2827, 3051, 1580, 2830, 2403, 3358, 2153, 2618, 1306, 3135, 2604, 3139, 1479, 1988, 2800, 442, 2463, 3938, 198, 264, 1781, 686, 2212, 3430, 3176, 748, 3547, 2731, 2836, 2890, 625, 3512, 3434, 488, 579, 771, 394, 2582, 858, 1369, 1810, 1387, 712, 602, 3618, 3137, 438, 66, 3295, 2187, 133, 3617, 73, 2332, 2763, 2233, 544, 3120, 2206, 3492, 1037, 367, 2587, 1229, 2343, 1975, 2477, 2741, 2388, 1585, 2465, 727, 3049, 1800, 1817, 163, 1547, 1695, 573, 2003, 977, 2782, 3534, 2706, 2343, 796, 3373, 2020, 2451, 2620, 1518, 3467, 1701, 717, 1739, 1630, 3666, 3387, 1267, 3911, 3096, 3917, 3417, 3536, 3610, 260, 2591, 2063, 3296, 2165, 2199, 793, 2690, 3265, 1993, 2803, 26, 3900, 2425, 2564, 1867, 1314]}
2025-06-21T21:25:17.378511751Z 2025-06-21 21:25:17.378 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T21:25:17.378535426Z 	{'hostname_prefix': 'AMG_Random_G4T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T21:25:17.386649445Z 2025-06-21 21:25:17.386 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T21:25:17.386737852Z 2025-06-21 21:25:17.386 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T21:25:17.387402920Z 2025-06-21 21:25:17.387 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T21:25:17.387469165Z 2025-06-21 21:25:17.387 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T21:25:17.388565800Z 2025-06-21 21:25:17.388 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T21:25:37.389322974Z 2025-06-21 21:25:37.388 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T21:26:04.494868387Z 2025-06-21 21:26:04.494 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T21:26:07.390095060Z 2025-06-21 21:26:07.389 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T21:26:07.390177667Z 2025-06-21 21:26:07.390 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T21:26:22.389013703Z 2025-06-21 21:26:22.388 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T21:26:22.389077704Z 2025-06-21 21:26:22.388 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T21:26:22.389146614Z 2025-06-21 21:26:22.389 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-21T21:26:30.132236158Z 2025-06-21 21:26:30.131 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:25.585721
2025-06-21T21:26:30.178149607Z 2025-06-21 21:26:30.177 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:25.638685
2025-06-21T21:26:30.433893769Z 2025-06-21 21:26:30.433 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:25.855065
2025-06-21T21:26:30.570546871Z 2025-06-21 21:26:30.570 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:26.036837
2025-06-21T21:26:30.637151360Z 2025-06-21 21:26:30.636 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:26.103597
2025-06-21T21:26:32.393011261Z 2025-06-21 21:26:32.392 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T21:26:32.393174741Z 2025-06-21 21:26:32.392 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T21:26:32.399116587Z 2025-06-21 21:26:32.398 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-21T21:26:32.410088597Z 2025-06-21 21:26:32.409 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-21T21:26:32.505743293Z 2025-06-21 21:26:32.505 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed sssmVspPZamWcdCYGH1QqwTmQTWG8 and address rDeKn4WECNbV31xTwHX998FtkC1xcxN6cu
2025-06-21T21:26:32.511321853Z 2025-06-21 21:26:32.510 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed ssmGwMZwzvTEGHj4f2wCTTpFKrUFF and address rPXPdTVpxPQixNso5wtxFW5AHmRTcKNjeT
2025-06-21T21:26:32.530484292Z 2025-06-21 21:26:32.530 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed sp6cwWk1EeuPJiQNVdA8kZqu85nXC and address rGsfgRz9H7yVpGYKdozc6uAWz7fLZNaiQA
2025-06-21T21:26:33.389480513Z 2025-06-21 21:26:33.389 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.000608
2025-06-21T21:26:33.682276099Z 2025-06-21 21:26:33.681 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:02.995664
2025-06-21T21:26:34.151649877Z 2025-06-21 21:26:34.151 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 90B7910BCFD96AFF15800E7F7846229ED50233A569319A034DA0218FCE733FEF submitted successfully
2025-06-21T21:26:34.187345111Z 2025-06-21 21:26:34.187 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:04.000171
2025-06-21T21:26:34.270179692Z 2025-06-21 21:26:34.269 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:04.054519
