2025-06-22T02:27:21.569204755Z 2025-06-22 02:27:21.568 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T02:27:21.569261953Z 	{'encoding': [266, 2507, 1279, 2563, 1767, 1913, 350, 3417, 343, 727, 2914, 3979, 3478, 141, 1111, 435, 2838, 262, 2034, 2971, 1354, 3567, 160, 1706, 2669, 1305, 3740, 3486, 3997, 72, 1591, 2143, 1550, 2830, 616, 3171, 1694, 2329, 2189, 563, 2468, 1372, 1750, 436, 1922, 429, 2074, 2735, 3364, 401, 3257, 1934, 3098, 3239, 1859, 2379, 1115, 2652, 861, 2155, 2549, 141, 3712, 3833, 3369, 3491, 3218, 223, 1147, 1477, 2469, 2482, 2501, 3976, 2255, 2619, 112, 1535, 3367, 3742, 3278, 2116, 36, 2951, 3075, 197, 3934, 1062, 1041, 2768, 35, 539, 5, 2186, 3019, 2684, 1886, 1312, 1374, 990, 827, 1677, 155, 2257, 609, 3276, 2920, 2509, 1502, 609, 986, 347, 3210, 989, 3970, 1439, 3994, 2010, 2965, 626, 1181, 1499, 1224, 3139, 1977, 343, 2374, 1827, 1820, 2172, 3304, 2913, 965, 2728, 2299, 1814, 3817, 3403, 1332, 2653]}
2025-06-22T02:27:21.569279396Z 2025-06-22 02:27:21.569 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T02:27:21.569287010Z 	{'hostname_prefix': 'AMG_TimeTournament_G42T10R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T02:27:21.586717166Z 2025-06-22 02:27:21.586 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T02:27:21.586798219Z 2025-06-22 02:27:21.586 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T02:27:21.587737151Z 2025-06-22 02:27:21.587 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T02:27:21.587795862Z 2025-06-22 02:27:21.587 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T02:27:21.589286666Z 2025-06-22 02:27:21.589 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T02:27:34.178169825Z 2025-06-22 02:27:34.177 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T02:27:41.590337352Z 2025-06-22 02:27:41.589 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
