node_id,ledger_seq,goal_ledger_seq,time_to_validation,close_time,ledger_hash,ledger_index
4,3,20,4.000993,803896890,2A769A7C304CD63F48EDB096FE93E29F79D7E00CD42BFF77896746B572A0771E,3
1,3,20,4.003393,803896890,2A769A7C304CD63F48EDB096FE93E29F79D7E00CD42BFF77896746B572A0771E,3
0,3,20,3.991602,803896890,2A769A7C304CD63F48EDB096FE93E29F79D7E00CD42BFF77896746B572A0771E,3
4,2,20,24.168490,803896870,3D38120D8162205F884537ACD3ED54CBCFF69CC15261D6138C5B51DED7CF8455,2
1,2,20,24.228165,803896870,3D38120D8162205F884537ACD3ED54CBCFF69CC15261D6138C5B51DED7CF8455,2
2,2,20,24.305393,803896870,3D38120D8162205F884537ACD3ED54CBCFF69CC15261D6138C5B51DED7CF8455,2
3,2,20,24.463902,803896870,3D38120D8162205F884537ACD3ED54CBCFF69CC15261D6138C5B51DED7CF8455,2
3,3,20,5.000302,803896890,2A769A7C304CD63F48EDB096FE93E29F79D7E00CD42BFF77896746B572A0771E,3
0,2,20,24.513841,803896870,3D38120D8162205F884537ACD3ED54CBCFF69CC15261D6138C5B51DED7CF8455,2
4,4,20,4.000177,803896891,9B6EC51E9783B12E5571A1038FCDA14DE2B7B4899C55DA586C7B6D231DC5B051,4
1,4,20,4.022191,803896891,9B6EC51E9783B12E5571A1038FCDA14DE2B7B4899C55DA586C7B6D231DC5B051,4
2,4,20,4.011154,803896891,9B6EC51E9783B12E5571A1038FCDA14DE2B7B4899C55DA586C7B6D231DC5B051,4
0,4,20,4.001817,803896891,9B6EC51E9783B12E5571A1038FCDA14DE2B7B4899C55DA586C7B6D231DC5B051,4
2,3,20,3.980279,803896890,2A769A7C304CD63F48EDB096FE93E29F79D7E00CD42BFF77896746B572A0771E,3
3,4,20,4.010325,803896891,9B6EC51E9783B12E5571A1038FCDA14DE2B7B4899C55DA586C7B6D231DC5B051,4
0,5,20,4.001800,803896900,FFAE867437F467E48052A7B6758A05D630A49E630E5DE18DDF536354078067E5,5
1,5,20,4.965512,803896900,0541ED4E82C38874A1ADD189399F3F925B22823BF0DB6E83C06A01D7AC0950C9,5
4,5,20,6.021345,803896900,0541ED4E82C38874A1ADD189399F3F925B22823BF0DB6E83C06A01D7AC0950C9,5
2,5,20,5.956018,803896900,0541ED4E82C38874A1ADD189399F3F925B22823BF0DB6E83C06A01D7AC0950C9,5
