peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
0,4,2,de724dec9b25c0859687a712fab902c1df626cdfe5024d7eb703c01cf1cd7ba4,[]
4,3,2,de724dec9b25c0859687a712fab902c1df626cdfe5024d7eb703c01cf1cd7ba4,[]
1,4,2,de724dec9b25c0859687a712fab902c1df626cdfe5024d7eb703c01cf1cd7ba4,[]
3,4,2,de724dec9b25c0859687a712fab902c1df626cdfe5024d7eb703c01cf1cd7ba4,[]
2,3,2,de724dec9b25c0859687a712fab902c1df626cdfe5024d7eb703c01cf1cd7ba4,[]
0,4,3,3a6a70862e67b54b3b8c7edee7308e56ee05f74ecdb21846ddc4a4c4781cb1a8,[]
1,4,3,3a6a70862e67b54b3b8c7edee7308e56ee05f74ecdb21846ddc4a4c4781cb1a8,[]
3,4,3,3a6a70862e67b54b3b8c7edee7308e56ee05f74ecdb21846ddc4a4c4781cb1a8,[]
4,3,3,3a6a70862e67b54b3b8c7edee7308e56ee05f74ecdb21846ddc4a4c4781cb1a8,[]
2,4,3,3a6a70862e67b54b3b8c7edee7308e56ee05f74ecdb21846ddc4a4c4781cb1a8,[]
0,3,4,df03974f0da98ab145f65bf5b360c9b24f90a4af14db61be12f839a2706ba7a1,[]
1,2,4,df03974f0da98ab145f65bf5b360c9b24f90a4af14db61be12f839a2706ba7a1,[]
3,0,4,df03974f0da98ab145f65bf5b360c9b24f90a4af14db61be12f839a2706ba7a1,[]
4,3,4,df03974f0da98ab145f65bf5b360c9b24f90a4af14db61be12f839a2706ba7a1,[]
2,4,4,df03974f0da98ab145f65bf5b360c9b24f90a4af14db61be12f839a2706ba7a1,[]
0,4,5,2b71576d0b8e6580a8e5cd8692180ce361d1f34bdda80c294ae63c063a0bfa54,[]
1,3,5,233ff0a45fa5f3b7f5d8441f23d8bcee1104ff3b07a46d4c081a6d18a7c75698,"['CDD4B373A5302F80C849E4FC379E5D9681FE24F154F66D8448A071D4836C0DBD', 'F1F83FCDBDFC683362D7B56A6878BAEC024DA76C37779438A5419297638819FB', 'F56047B88E13218727400614F3EBE170968EB8416215A6840E5C600EA6A41301']"
3,1,5,2b71576d0b8e6580a8e5cd8692180ce361d1f34bdda80c294ae63c063a0bfa54,[]
2,3,5,2b71576d0b8e6580a8e5cd8692180ce361d1f34bdda80c294ae63c063a0bfa54,[]
4,3,5,2b71576d0b8e6580a8e5cd8692180ce361d1f34bdda80c294ae63c063a0bfa54,[]
0,4,6,1f16bb50225301e2756fe82d9c0b2a1b3542ca3fc73836ca5fc7c3320449f2b7,"['F1F83FCDBDFC683362D7B56A6878BAEC024DA76C37779438A5419297638819FB', 'F56047B88E13218727400614F3EBE170968EB8416215A6840E5C600EA6A41301']"
3,2,6,1f16bb50225301e2756fe82d9c0b2a1b3542ca3fc73836ca5fc7c3320449f2b7,"['F1F83FCDBDFC683362D7B56A6878BAEC024DA76C37779438A5419297638819FB', 'F56047B88E13218727400614F3EBE170968EB8416215A6840E5C600EA6A41301']"
2,3,6,9af0da121fb22f473f1657d36437b9ddc763902c6cde552d8944338f6677aef8,"['CDD4B373A5302F80C849E4FC379E5D9681FE24F154F66D8448A071D4836C0DBD', 'F1F83FCDBDFC683362D7B56A6878BAEC024DA76C37779438A5419297638819FB', 'F56047B88E13218727400614F3EBE170968EB8416215A6840E5C600EA6A41301']"
4,2,6,9af0da121fb22f473f1657d36437b9ddc763902c6cde552d8944338f6677aef8,"['CDD4B373A5302F80C849E4FC379E5D9681FE24F154F66D8448A071D4836C0DBD', 'F1F83FCDBDFC683362D7B56A6878BAEC024DA76C37779438A5419297638819FB', 'F56047B88E13218727400614F3EBE170968EB8416215A6840E5C600EA6A41301']"
1,3,6,9af0da121fb22f473f1657d36437b9ddc763902c6cde552d8944338f6677aef8,"['CDD4B373A5302F80C849E4FC379E5D9681FE24F154F66D8448A071D4836C0DBD', 'F1F83FCDBDFC683362D7B56A6878BAEC024DA76C37779438A5419297638819FB', 'F56047B88E13218727400614F3EBE170968EB8416215A6840E5C600EA6A41301']"
0,3,7,4b5a15004cca405134ef5b8bcbd723847a9cd6cc86057c681f3b5964825eb276,['CDD4B373A5302F80C849E4FC379E5D9681FE24F154F66D8448A071D4836C0DBD']
3,4,7,5c22955f344334ce68787cd9007d2974c1eed9fad2cbf0a197249422efd5c95b,"['4DAB0483D720E979CACFF2810ECA3C0CF5E8EB91ED577C96211BEF8E30AD5DAA', 'CDD4B373A5302F80C849E4FC379E5D9681FE24F154F66D8448A071D4836C0DBD']"
3,2,8,164f4a217726aa3d07b1f011acea90b99877acfef2476c7f72ad39427c82cfe1,[]
2,3,7,802fbaf439285c9e1e1d530ef5109d359ce085c5a37dda0e2b163dacfe81dc84,['F479987AEB0A985D0610FB1CA45A554108A24A426D44BC15FC18E27D74464A90']
0,3,8,415965a94c5abac5b5ac239df44d8c6cd93eeb047b256f7af4cf94e26b03a1b9,['3A31371DD0D0C0EF2A38B617AD7B66778A66637D344EEBB16886759E4F22C738']
4,2,7,802fbaf439285c9e1e1d530ef5109d359ce085c5a37dda0e2b163dacfe81dc84,['F479987AEB0A985D0610FB1CA45A554108A24A426D44BC15FC18E27D74464A90']
1,3,7,802fbaf439285c9e1e1d530ef5109d359ce085c5a37dda0e2b163dacfe81dc84,['F479987AEB0A985D0610FB1CA45A554108A24A426D44BC15FC18E27D74464A90']
3,0,9,e83d5af755c6b0148af36b235ad04028be9b2bcd0d3bcd175608ff6ddb22143f,[]
2,4,8,4a9c6807a5244e81b0330ecbf7a3ff24461a019615f5e4ac9a949d412720bbbb,[]
0,4,9,602feb9d0954761e2cab73326f20c9c9aa06e0b27c7601080729f8f65fcbc8b2,[]
4,3,8,4a9c6807a5244e81b0330ecbf7a3ff24461a019615f5e4ac9a949d412720bbbb,[]
1,4,8,4a9c6807a5244e81b0330ecbf7a3ff24461a019615f5e4ac9a949d412720bbbb,[]
3,2,10,7fd2aea768f78e4d02e8be818dc78f43099c9364a6ec89890ffb257e93e35ae9,[]
2,1,9,9d50c8c7e7b8cd0b7210b3c6f0c9384f0bf326a8c8d84f1718a1b21a5b3865c4,[]
0,3,10,1086ee44e73a692217b6f99d5fd186c0fae32c7ac9ea8a621769821d6eac6249,[]
4,3,9,9d50c8c7e7b8cd0b7210b3c6f0c9384f0bf326a8c8d84f1718a1b21a5b3865c4,[]
1,4,9,9d50c8c7e7b8cd0b7210b3c6f0c9384f0bf326a8c8d84f1718a1b21a5b3865c4,[]
