node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account1,100001000000,27EDA22D96BBCE63D3145F87AAF2D8994256BCFC2B6111FF4BBAA26FC9C030D1,True
0,None,Account2,100001000000,237F2D4346FF5764BD8634532F3436890D1DE54541E610585E53ECEF1D1A9288,True
0,None,Account3,100001000000,883E9AD6B1125C78AF999A44BBEE86BF1C986A3C008BA2D8BEF1B1DCF553631E,True
0,Account1,Account2,80000000000,717F3059570EB7C5DA3A742E20BD76BF05C64F897C73D5BD21AB824756E8185B,False
0,Account1,Account3,81000000000,DD092043D7D396A91B6739D00883379F146384EA7E8C7DD6E28FC49D0B9F989B,False
0,Account1,Account2,83000000000,3D39266555F78FE2833B29566C02740B8375D33EC1AD737B9781B4D49C089EF1,False
0,Account1,Account3,82000000000,A2AA36A185372F11666D00ACBC5C3FA92641C8E2F3F385C0899D4C10823C50DE,True
1,None,Account1,100001000000,27EDA22D96BBCE63D3145F87AAF2D8994256BCFC2B6111FF4BBAA26FC9C030D1,True
1,None,Account2,100001000000,237F2D4346FF5764BD8634532F3436890D1DE54541E610585E53ECEF1D1A9288,True
1,None,Account3,100001000000,883E9AD6B1125C78AF999A44BBEE86BF1C986A3C008BA2D8BEF1B1DCF553631E,True
1,Account1,Account2,80000000000,717F3059570EB7C5DA3A742E20BD76BF05C64F897C73D5BD21AB824756E8185B,False
1,Account1,Account3,81000000000,DD092043D7D396A91B6739D00883379F146384EA7E8C7DD6E28FC49D0B9F989B,False
1,Account1,Account2,83000000000,3D39266555F78FE2833B29566C02740B8375D33EC1AD737B9781B4D49C089EF1,False
1,Account1,Account3,82000000000,A2AA36A185372F11666D00ACBC5C3FA92641C8E2F3F385C0899D4C10823C50DE,True
2,None,Account1,100001000000,27EDA22D96BBCE63D3145F87AAF2D8994256BCFC2B6111FF4BBAA26FC9C030D1,True
2,None,Account2,100001000000,237F2D4346FF5764BD8634532F3436890D1DE54541E610585E53ECEF1D1A9288,True
2,None,Account3,100001000000,883E9AD6B1125C78AF999A44BBEE86BF1C986A3C008BA2D8BEF1B1DCF553631E,True
2,Account1,Account2,80000000000,717F3059570EB7C5DA3A742E20BD76BF05C64F897C73D5BD21AB824756E8185B,False
2,Account1,Account3,81000000000,DD092043D7D396A91B6739D00883379F146384EA7E8C7DD6E28FC49D0B9F989B,False
2,Account1,Account2,83000000000,3D39266555F78FE2833B29566C02740B8375D33EC1AD737B9781B4D49C089EF1,False
2,Account1,Account3,82000000000,A2AA36A185372F11666D00ACBC5C3FA92641C8E2F3F385C0899D4C10823C50DE,True
3,None,Account1,100001000000,27EDA22D96BBCE63D3145F87AAF2D8994256BCFC2B6111FF4BBAA26FC9C030D1,True
3,None,Account2,100001000000,237F2D4346FF5764BD8634532F3436890D1DE54541E610585E53ECEF1D1A9288,True
3,None,Account3,100001000000,883E9AD6B1125C78AF999A44BBEE86BF1C986A3C008BA2D8BEF1B1DCF553631E,True
3,Account1,Account2,80000000000,717F3059570EB7C5DA3A742E20BD76BF05C64F897C73D5BD21AB824756E8185B,False
3,Account1,Account3,81000000000,DD092043D7D396A91B6739D00883379F146384EA7E8C7DD6E28FC49D0B9F989B,False
3,Account1,Account2,83000000000,3D39266555F78FE2833B29566C02740B8375D33EC1AD737B9781B4D49C089EF1,False
3,Account1,Account3,82000000000,A2AA36A185372F11666D00ACBC5C3FA92641C8E2F3F385C0899D4C10823C50DE,True
4,None,Account1,100001000000,27EDA22D96BBCE63D3145F87AAF2D8994256BCFC2B6111FF4BBAA26FC9C030D1,True
4,None,Account2,100001000000,237F2D4346FF5764BD8634532F3436890D1DE54541E610585E53ECEF1D1A9288,True
4,None,Account3,100001000000,883E9AD6B1125C78AF999A44BBEE86BF1C986A3C008BA2D8BEF1B1DCF553631E,True
4,Account1,Account2,80000000000,717F3059570EB7C5DA3A742E20BD76BF05C64F897C73D5BD21AB824756E8185B,False
4,Account1,Account3,81000000000,DD092043D7D396A91B6739D00883379F146384EA7E8C7DD6E28FC49D0B9F989B,False
4,Account1,Account2,83000000000,3D39266555F78FE2833B29566C02740B8375D33EC1AD737B9781B4D49C089EF1,False
4,Account1,Account3,82000000000,A2AA36A185372F11666D00ACBC5C3FA92641C8E2F3F385C0899D4C10823C50DE,True
