2025-06-21T15:45:16.066265359Z 2025-06-21 15:45:16.065 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T15:45:16.066343095Z 	{'encoding': [1451, 2642, 1546, 966, 1823, 3308, 1614, 1774, 2855, 2346, 3839, 2561, 879, 1798, 132, 1171, 3922, 2405, 306, 3631, 2868, 257, 2346, 1963, 74, 1586, 957, 294, 1256, 465, 684, 854, 3038, 1347, 517, 3869, 2673, 1861, 1149, 2492, 3540, 2913, 3105, 3322, 2576, 1531, 2256, 3467, 1321, 743, 2851, 3944, 3173, 536, 3604, 3618, 504, 591, 321, 188, 926, 2669, 3308, 3037, 1767, 1674, 2279, 2418, 1904, 443, 1613, 3611, 793, 3156, 1944, 3047, 2976, 644, 758, 1053, 2870, 3374, 2728, 1456, 3500, 1176, 285, 3586, 1120, 1723, 191, 2708, 926, 1449, 3376, 1382, 93, 3914, 1447, 3814, 1787, 1119, 376, 29, 1008, 3217, 1761, 2319, 3614, 801, 3909, 1089, 1407, 3687, 3825, 560, 3302, 2923, 2958, 1241, 3640, 3096, 849, 2831, 241, 1104, 2126, 3871, 1513, 1655, 1903, 822, 1910, 1301, 2093, 41, 3468, 2203, 910, 754]}
2025-06-21T15:45:16.066356731Z 2025-06-21 15:45:16.066 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T15:45:16.066365989Z 	{'hostname_prefix': 'AMG_NSGAII_G10T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T15:45:16.074853550Z 2025-06-21 15:45:16.074 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T15:45:16.074885290Z 2025-06-21 15:45:16.074 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T15:45:16.075629495Z 2025-06-21 15:45:16.075 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T15:45:16.075651566Z 2025-06-21 15:45:16.075 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T15:45:16.077054484Z 2025-06-21 15:45:16.076 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T15:45:36.077759851Z 2025-06-21 15:45:36.077 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T15:45:41.711220682Z 2025-06-21 15:45:41.710 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
