2025-06-21T22:42:42.313199701Z 2025-06-21 22:42:42.312 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T22:42:42.313271877Z 	{'encoding': [3290, 659, 2016, 1425, 2803, 3297, 3759, 2522, 2888, 3805, 2092, 700, 3993, 3437, 1241, 855, 3572, 3395, 140, 683, 3827, 410, 3248, 2534, 1354, 3679, 3114, 290, 3086, 867, 782, 955, 1756, 2422, 107, 2910, 2702, 395, 3845, 455, 2435, 1143, 1405, 503, 2528, 3213, 994, 2902, 2368, 735, 354, 2055, 2997, 2320, 589, 1036, 3217, 2318, 607, 1947, 3198, 3668, 1990, 3882, 2528, 3508, 1407, 40, 311, 725, 2351, 925, 1166, 1923, 1589, 1649, 2837, 1733, 2533, 2100, 2064, 1124, 2529, 1544, 1700, 2869, 3125, 2354, 57, 688, 1737, 2430, 1408, 1860, 3334, 937, 3962, 2093, 1439, 2112, 3523, 3897, 2888, 996, 338, 2968, 1083, 1441, 3836, 2464, 1180, 3501, 308, 381, 1522, 3209, 3422, 3433, 587, 268, 1751, 67, 933, 3003, 2347, 2333, 1526, 180, 2109, 3122, 193, 1898, 1399, 20, 3998, 2344, 208, 1227, 2542, 1079]}
2025-06-21T22:42:42.313289600Z 2025-06-21 22:42:42.313 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T22:42:42.313298958Z 	{'hostname_prefix': 'AMG_Random_G13T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T22:42:42.321679071Z 2025-06-21 22:42:42.321 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T22:42:42.321872356Z 2025-06-21 22:42:42.321 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T22:42:42.322704687Z 2025-06-21 22:42:42.322 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T22:42:42.322749171Z 2025-06-21 22:42:42.322 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T22:42:42.323904913Z 2025-06-21 22:42:42.323 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T22:43:02.324757757Z 2025-06-21 22:43:02.324 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T22:43:23.798841945Z 2025-06-21 22:43:23.798 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T22:43:27.325487949Z 2025-06-21 22:43:27.325 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T22:43:27.325550357Z 2025-06-21 22:43:27.325 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T22:43:40.696205271Z 2025-06-21 22:43:40.695 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:16.813275
2025-06-21T22:43:40.743691869Z 2025-06-21 22:43:40.743 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:16.906233
2025-06-21T22:43:40.983748205Z 2025-06-21 22:43:40.983 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:17.140119
2025-06-21T22:43:41.358807436Z 2025-06-21 22:43:41.358 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:17.500648
2025-06-21T22:43:43.683836160Z 2025-06-21 22:43:43.683 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.001604
2025-06-21T22:43:43.984307734Z 2025-06-21 22:43:43.984 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:02.999571
2025-06-21T22:43:44.337618912Z 2025-06-21 22:43:44.337 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:03.001487
2025-06-21T22:43:44.763021916Z 2025-06-21 22:43:44.762 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:04.001795
2025-06-21T22:43:46.686435367Z 2025-06-21 22:43:46.686 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 4 in 0:00:03.001041
2025-06-21T22:43:47.016385347Z 2025-06-21 22:43:47.016 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 4 in 0:00:03.002221
2025-06-21T22:43:47.324265508Z 2025-06-21 22:43:47.323 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T22:43:47.324361339Z 2025-06-21 22:43:47.324 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T22:43:47.324484301Z 2025-06-21 22:43:47.324 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-21T22:43:47.352884894Z 2025-06-21 22:43:47.352 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:03.001043
2025-06-21T22:43:47.772141401Z 2025-06-21 22:43:47.771 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:03.007705
2025-06-21T22:43:49.661440008Z 2025-06-21 22:43:49.661 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 5 in 0:00:03.001662
2025-06-21T22:43:50.022518260Z 2025-06-21 22:43:50.022 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 5 in 0:00:03.000771
2025-06-21T22:43:50.313066767Z 2025-06-21 22:43:50.312 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:26.474103
2025-06-21T22:43:50.357299572Z 2025-06-21 22:43:50.356 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 5 in 0:00:03.012660
2025-06-21T22:43:50.790078951Z 2025-06-21 22:43:50.789 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 5 in 0:00:03.001443
2025-06-21T22:43:51.328789566Z 2025-06-21 22:43:51.328 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T22:43:51.328871912Z 2025-06-21 22:43:51.328 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T22:43:51.334419085Z 2025-06-21 22:43:51.334 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-21T22:43:51.349972701Z 2025-06-21 22:43:51.349 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-21T22:43:51.369283933Z 2025-06-21 22:43:51.368 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed spynw1JmMqRVxVgXYewmA3axwZdbP and address rBoSeq4HVXKPVUxjd8rFa4pTCVWHr5irCN
2025-06-21T22:43:51.393401378Z 2025-06-21 22:43:51.393 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed shFY4KTYNjnQ6C6QLcVjQmywpYz9x and address rET49FkC9bKNVb3qZAPHRZhSmgcdxUAa2d
2025-06-21T22:43:51.402324445Z 2025-06-21 22:43:51.402 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed ssixNye6mcRehQKUD6iKgyDVoiEu4 and address rEbRcfTJSVEr5NLPsqWam6Z5nh3AUhbhKa
2025-06-21T22:43:51.984168489Z 2025-06-21 22:43:51.983 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 541357947E26BFD68F492F82175AAB2AE5D07AE6B7D26648D71609469558A483 submitted successfully
2025-06-21T22:43:52.753766927Z 2025-06-21 22:43:52.753 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 6 in 0:00:03.000976
2025-06-21T22:43:52.906300862Z 2025-06-21 22:43:52.906 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 7D390332DE994E6FED78581A3722ABC964F85DBC5A43A1BB07EDB7819344E793 submitted successfully
2025-06-21T22:43:52.980226729Z 2025-06-21 22:43:52.979 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 6 in 0:00:03.002619
2025-06-21T22:43:53.357139438Z 2025-06-21 22:43:53.356 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 6 in 0:00:02.998729
2025-06-21T22:43:53.656310394Z 2025-06-21 22:43:53.655 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction FDB9AEA0FD395ACE8B37AFE7692BF7C730F767AA02BFD5EABBC7DB12CC3AB8BE submitted successfully
2025-06-21T22:43:53.762971979Z 2025-06-21 22:43:53.762 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 6 in 0:00:03.000984
2025-06-21T22:43:55.659759419Z 2025-06-21 22:43:55.659 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 7 in 0:00:03.001409
2025-06-21T22:43:55.983332879Z 2025-06-21 22:43:55.982 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 7 in 0:00:03.000688
2025-06-21T22:43:56.355642776Z 2025-06-21 22:43:56.355 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 7 in 0:00:03.003440
2025-06-21T22:43:56.757467700Z 2025-06-21 22:43:56.757 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 7 in 0:00:03.001426
2025-06-21T22:43:58.657728565Z 2025-06-21 22:43:58.657 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 80000000000 from Account1 to Account2 after 2 seconds using peer 0...
2025-06-21T22:43:58.658493770Z 2025-06-21 22:43:58.658 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 81000000000 from Account1 to Account3 after 2 seconds using peer 1...
2025-06-21T22:43:58.659096778Z 2025-06-21 22:43:58.658 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 82000000000 from Account1 to Account3 after 2 seconds using peer 2...
2025-06-21T22:43:58.659699636Z 2025-06-21 22:43:58.659 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 83000000000 from Account1 to Account2 after 2 seconds using peer 3...
2025-06-21T22:43:59.007715254Z 2025-06-21 22:43:59.007 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 8 in 0:00:03.002596
2025-06-21T22:43:59.381021953Z 2025-06-21 22:43:59.380 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 8 in 0:00:02.998537
