2025-06-22T07:18:29.243628700Z 2025-06-22 07:18:29.243 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T07:18:29.243703401Z 	{'encoding': [249, 1351, 84, 3536, 1083, 3610, 2373, 2810, 1848, 2137, 1928, 1293, 1496, 2447, 1096, 2341, 3574, 612, 3491, 815, 71, 46, 995, 3149, 448, 2128, 3137, 1717, 552, 1196, 1272, 1573, 177, 1272, 2235, 832, 390, 3966, 2763, 865, 763, 1654, 1978, 2434, 932, 2728, 2175, 496, 171, 244, 3368, 1967, 2780, 3714, 1095, 2525, 77, 737, 1936, 3268, 1032, 1134, 920, 1033, 252, 3734, 2687, 1657, 1529, 1191, 1630, 2484, 1930, 637, 746, 3637, 3036, 2904, 0, 3064, 3083, 1592, 431, 2242, 200, 787, 15, 3752, 1637, 2409, 30, 3392, 1216, 754, 2439, 3950, 2906, 688, 2968, 1182, 2039, 2421, 3065, 3086, 522, 414, 2905, 2948, 3836, 817, 1631, 2934, 2044, 1738, 2215, 1436, 2435, 1689, 3911, 1941, 2598, 453, 2915, 3321, 1427, 3156, 3103, 1881, 3160, 3070, 1842, 367, 1663, 693, 3256, 2389, 2764, 428, 2490, 1074]}
2025-06-22T07:18:29.243716235Z 2025-06-22 07:18:29.243 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T07:18:29.243725303Z 	{'hostname_prefix': 'AMG_ProposalTournament_G21T2R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T07:18:29.252935895Z 2025-06-22 07:18:29.252 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T07:18:29.252999054Z 2025-06-22 07:18:29.252 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T07:18:29.253815786Z 2025-06-22 07:18:29.253 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T07:18:29.253878174Z 2025-06-22 07:18:29.253 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T07:18:29.255517600Z 2025-06-22 07:18:29.255 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T07:18:49.256528823Z 2025-06-22 07:18:49.255 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T07:19:14.699985448Z 2025-06-22 07:19:14.699 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T07:19:19.257480090Z 2025-06-22 07:19:19.257 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T07:19:19.257565952Z 2025-06-22 07:19:19.257 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T07:19:34.256070645Z 2025-06-22 07:19:34.255 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-22T07:19:34.256145456Z 2025-06-22 07:19:34.255 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-22T07:19:34.256212502Z 2025-06-22 07:19:34.256 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-22T07:19:40.180782888Z 2025-06-22 07:19:40.180 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:25.409650
2025-06-22T07:19:40.517762272Z 2025-06-22 07:19:40.517 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:25.744097
2025-06-22T07:19:40.929911647Z 2025-06-22 07:19:40.929 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:26.169234
2025-06-22T07:19:40.993713173Z 2025-06-22 07:19:40.993 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:26.231942
2025-06-22T07:19:41.046443876Z 2025-06-22 07:19:41.046 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:26.298399
2025-06-22T07:19:42.260802651Z 2025-06-22 07:19:42.260 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T07:19:42.260840863Z 2025-06-22 07:19:42.260 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T07:19:42.266587224Z 2025-06-22 07:19:42.266 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T07:19:42.277102668Z 2025-06-22 07:19:42.276 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-22T07:19:42.322051859Z 2025-06-22 07:19:42.321 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed ss6tp2RQJM3YoqF8y1iNF8yieoR4V and address rU2MiPXAk3PfBzGM6VbYCVKAVf8BV86c5t
2025-06-22T07:19:42.350388021Z 2025-06-22 07:19:42.350 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed sh8CGgcCLzP9xHGWDVyzhF2zcpGUC and address rsZoE6xBQNukXGe5rZjzJCivNXG4s5Qjap
2025-06-22T07:19:42.361847117Z 2025-06-22 07:19:42.360 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed saEDm1fQYQ5Lxa49xcMEugVfQWqEM and address rE7oxQK6um678Fb6qYWF3CdP3EwyQtds2n
2025-06-22T07:19:43.602028347Z 2025-06-22 07:19:43.601 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.001145
2025-06-22T07:19:44.024072232Z 2025-06-22 07:19:44.023 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 47A53E31B427717C9947DB84758FDA136B16DD70E88FBB552050898F0EDC9E56 submitted successfully
2025-06-22T07:19:44.065625060Z 2025-06-22 07:19:44.065 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:03.002208
2025-06-22T07:19:44.213830191Z 2025-06-22 07:19:44.213 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.134908
2025-06-22T07:19:44.301449086Z 2025-06-22 07:19:44.301 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:03.249344
2025-06-22T07:19:44.356109703Z 2025-06-22 07:19:44.355 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:04.192857
