2025-06-22T07:29:23.930857246Z 2025-06-22 07:29:23.930 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T07:29:23.930938880Z 	{'encoding': [304, 2425, 3079, 482, 721, 672, 744, 1199, 2773, 2647, 1249, 2063, 591, 3045, 3358, 576, 1772, 3266, 3390, 526, 1356, 68, 3000, 875, 861, 1475, 30, 1607, 176, 3547, 456, 3534, 2741, 3360, 603, 2598, 3067, 3446, 285, 3959, 365, 1091, 1986, 531, 3024, 1520, 1567, 1458, 3223, 470, 3697, 41, 2305, 1886, 104, 3267, 2247, 780, 935, 2475, 1611, 60, 2812, 2564, 92, 282, 2143, 3820, 1350, 2331, 2459, 20, 1894, 1457, 2989, 1750, 1501, 1358, 1151, 3612, 2488, 1674, 633, 964, 1011, 1264, 2909, 3193, 2563, 3174, 2429, 668, 244, 833, 2847, 2249, 175, 2815, 722, 1371, 3100, 3038, 2401, 2775, 3633, 2937, 1917, 3170, 2558, 863, 521, 1491, 1125, 3464, 1731, 1787, 1021, 235, 14, 830, 261, 3002, 2936, 1039, 1431, 3494, 583, 3224, 497, 2632, 3313, 1527, 3657, 3236, 396, 1307, 945, 1985, 1441, 973]}
2025-06-22T07:29:23.930969718Z 2025-06-22 07:29:23.930 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T07:29:23.930976862Z 	{'hostname_prefix': 'AMG_ProposalRoulette_G22T3R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T07:29:23.939489931Z 2025-06-22 07:29:23.939 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T07:29:23.939567788Z 2025-06-22 07:29:23.939 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T07:29:23.940885085Z 2025-06-22 07:29:23.940 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T07:29:23.940975395Z 2025-06-22 07:29:23.940 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T07:29:23.942463635Z 2025-06-22 07:29:23.942 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T07:29:43.943131892Z 2025-06-22 07:29:43.942 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T07:30:04.755549741Z 2025-06-22 07:30:04.755 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T07:30:08.943825039Z 2025-06-22 07:30:08.943 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T07:30:08.943862831Z 2025-06-22 07:30:08.943 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T07:30:28.942890128Z 2025-06-22 07:30:28.942 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-22T07:30:28.942981390Z 2025-06-22 07:30:28.942 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-22T07:30:28.943100715Z 2025-06-22 07:30:28.942 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-22T07:30:30.387801889Z 2025-06-22 07:30:30.387 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:25.553480
2025-06-22T07:30:30.434256839Z 2025-06-22 07:30:30.433 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:25.634528
2025-06-22T07:30:30.933905852Z 2025-06-22 07:30:30.933 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:26.138987
2025-06-22T07:30:31.022781116Z 2025-06-22 07:30:31.022 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:26.199968
2025-06-22T07:30:31.080542227Z 2025-06-22 07:30:31.080 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:26.268462
2025-06-22T07:30:32.946856759Z 2025-06-22 07:30:32.946 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T07:30:32.946959543Z 2025-06-22 07:30:32.946 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T07:30:32.952691704Z 2025-06-22 07:30:32.952 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T07:30:33.002885471Z 2025-06-22 07:30:33.002 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed saUwcWsVx7rJuo1bkYfj7CbKmfmtG and address ra2nDxzPCn4FUSts3iVcNjWbbA39P3WF2k
