2025-06-21T23:22:54.097241655Z 2025-06-21 23:22:54.096 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T23:22:54.097286400Z 	{'encoding': [3862, 3634, 2323, 839, 793, 1763, 177, 2246, 3013, 2797, 2838, 722, 708, 3209, 1149, 3825, 2596, 429, 3517, 3399, 2539, 834, 2317, 2480, 3002, 1333, 3933, 1018, 3094, 2499, 1104, 570, 1100, 816, 466, 2895, 1116, 2312, 2438, 321, 2240, 1079, 2055, 908, 3821, 2937, 1420, 2512, 2650, 2577, 2987, 39, 2130, 61, 182, 3828, 3097, 1105, 3556, 2179, 2244, 2974, 3730, 72, 627, 218, 2131, 3359, 3461, 1555, 1856, 169, 3582, 97, 2433, 1197, 2347, 3842, 3825, 3079, 3075, 3470, 30, 1681, 1304, 2862, 742, 3292, 1149, 3992, 162, 1057, 3483, 2529, 2955, 2690, 3097, 3978, 3064, 3168, 2500, 1699, 2262, 94, 539, 863, 140, 3061, 1780, 2103, 1639, 1911, 3346, 1418, 3907, 761, 3883, 3046, 753, 3213, 3203, 1280, 3968, 3259, 2584, 1758, 1826, 718, 2523, 1992, 168, 3684, 1314, 104, 2612, 2728, 1847, 830, 2459, 931]}
2025-06-21T23:22:54.097298763Z 2025-06-21 23:22:54.097 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T23:22:54.097308351Z 	{'hostname_prefix': 'AMG_TimeElitism_G14T2R2', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T23:22:54.105757674Z 2025-06-21 23:22:54.105 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T23:22:54.105796076Z 2025-06-21 23:22:54.105 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T23:22:54.106514242Z 2025-06-21 23:22:54.106 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T23:22:54.106600976Z 2025-06-21 23:22:54.106 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T23:22:54.107860204Z 2025-06-21 23:22:54.107 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T23:23:14.108460482Z 2025-06-21 23:23:14.108 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T23:23:37.901615727Z 2025-06-21 23:23:37.901 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
