2025-06-22T01:15:11.000854932Z 2025-06-22 01:15:11.000 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T01:15:11.000927008Z 	{'encoding': [1630, 449, 3384, 1962, 2559, 2647, 1843, 1715, 2449, 1009, 1064, 3943, 2199, 3046, 2208, 418, 2395, 2166, 1357, 3143, 2228, 2900, 2158, 3757, 2312, 2831, 2331, 3634, 3398, 2864, 314, 1612, 268, 1775, 3133, 237, 604, 42, 1354, 1282, 1711, 471, 1416, 3759, 629, 1492, 1790, 1341, 1897, 3794, 2960, 820, 1581, 3230, 767, 190, 2051, 150, 3914, 1515, 2714, 1899, 2256, 2564, 265, 1396, 1635, 1068, 3702, 3808, 2882, 329, 3873, 534, 3940, 2515, 1409, 3362, 1980, 62, 1292, 2055, 635, 1362, 530, 334, 3297, 1846, 1226, 2098, 3387, 3965, 1854, 3369, 2346, 3790, 2969, 2540, 1783, 3313, 3964, 2637, 2952, 1549, 426, 521, 2474, 198, 2311, 3057, 454, 2028, 2429, 1717, 3400, 2861, 237, 1935, 52, 2831, 235, 3209, 3838, 3663, 213, 1030, 1552, 726, 3955, 23, 1938, 1931, 318, 2249, 2963, 3488, 263, 625, 3819, 135]}
2025-06-22T01:15:11.000941615Z 2025-06-22 01:15:11.000 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T01:15:11.000946525Z 	{'hostname_prefix': 'AMG_TimeElitism_G25T9R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T01:15:11.010470262Z 2025-06-22 01:15:11.010 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T01:15:11.010526979Z 2025-06-22 01:15:11.010 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T01:15:11.011252639Z 2025-06-22 01:15:11.011 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T01:15:11.011362757Z 2025-06-22 01:15:11.011 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T01:15:11.012588511Z 2025-06-22 01:15:11.012 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T01:15:31.013108021Z 2025-06-22 01:15:31.012 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T01:15:56.700986605Z 2025-06-22 01:15:56.700 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T01:16:01.013956920Z 2025-06-22 01:16:01.013 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T01:16:01.014120028Z 2025-06-22 01:16:01.013 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T01:16:16.012962897Z 2025-06-22 01:16:16.012 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-22T01:16:16.013166651Z 2025-06-22 01:16:16.012 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-22T01:16:16.013317095Z 2025-06-22 01:16:16.013 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-22T01:16:20.598171637Z 2025-06-22 01:16:20.597 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:23.825976
2025-06-22T01:16:20.666672354Z 2025-06-22 01:16:20.666 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:23.899126
2025-06-22T01:16:20.905431904Z 2025-06-22 01:16:20.904 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:24.158892
2025-06-22T01:16:20.954762014Z 2025-06-22 01:16:20.954 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:24.214147
2025-06-22T01:16:21.031003643Z 2025-06-22 01:16:21.030 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:24.278935
2025-06-22T01:16:22.022054183Z 2025-06-22 01:16:22.021 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T01:16:22.022188807Z 2025-06-22 01:16:22.021 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T01:16:22.027931478Z 2025-06-22 01:16:22.027 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T01:16:22.043530343Z 2025-06-22 01:16:22.043 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-22T01:16:22.061882486Z 2025-06-22 01:16:22.061 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed ssdSS3zPdZS1rbmrr2bUV2RBusGvA and address rnAtByNLVjNpKoeC7cdafSvcKrJvEhii9B
2025-06-22T01:16:22.085869797Z 2025-06-22 01:16:22.085 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed shrwQvN6LyHPzKut8zTQSeWKKsLr1 and address rnuR3PyW8zAHi984PFnVosZEm49EsHuhtb
2025-06-22T01:16:22.094281054Z 2025-06-22 01:16:22.094 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed sn26ony4TcssHPRq6voR7cV5iWc9c and address rfJ3JqycVjVgyY3p1ay5DkUGigidMXwvZC
2025-06-22T01:16:23.604565919Z 2025-06-22 01:16:23.604 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 99FA9586ECC9EA44AEBB8C68FC594702D5A3B95C49FD01B2BD096074497445E6 submitted successfully
2025-06-22T01:16:23.648514710Z 2025-06-22 01:16:23.648 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:02.998411
2025-06-22T01:16:23.760171081Z 2025-06-22 01:16:23.759 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:03.049469
2025-06-22T01:16:23.850255812Z 2025-06-22 01:16:23.850 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction C68168FC1E81FB8049C798F420AAEACD577ECD4A186ED46CC1F2D392093EEA46 submitted successfully
2025-06-22T01:16:23.932642661Z 2025-06-22 01:16:23.932 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.000401
2025-06-22T01:16:24.004099889Z 2025-06-22 01:16:24.003 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.018906
2025-06-22T01:16:24.064586248Z 2025-06-22 01:16:24.064 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:03.025600
2025-06-22T01:16:24.613653908Z 2025-06-22 01:16:24.613 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction CA54585C89A6403D81C517D0C0EBD2E091D522A2EA2B6AC856CC3058D2745A86 submitted successfully
