2025-06-22T02:30:34.946028585Z 2025-06-22 02:30:34.945 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T02:30:34.946092806Z 	{'encoding': [649, 2158, 3652, 415, 3919, 2426, 2858, 1593, 3098, 2839, 3669, 3713, 1973, 3959, 986, 1873, 1953, 1497, 1242, 1623, 1824, 1626, 1205, 554, 3261, 1341, 1616, 2035, 2943, 3427, 1550, 2461, 1197, 3830, 1887, 3905, 77, 373, 1736, 3033, 1442, 1873, 1141, 3346, 3981, 3523, 483, 2714, 1423, 1410, 696, 2454, 1680, 2599, 2919, 1284, 1698, 2366, 2384, 373, 687, 652, 2647, 1546, 2724, 2489, 1293, 434, 865, 1333, 1870, 846, 320, 3492, 676, 2559, 2100, 2711, 6, 512, 144, 859, 927, 3657, 1712, 1420, 3824, 3037, 3969, 338, 537, 2390, 616, 489, 3872, 636, 2431, 3284, 3479, 3855, 1948, 2700, 1915, 2406, 3359, 705, 1676, 634, 3503, 2323, 466, 162, 3028, 1853, 2495, 50, 1071, 224, 3885, 3097, 2821, 1418, 2765, 2809, 567, 430, 579, 3620, 195, 2057, 2808, 2063, 259, 1495, 293, 3660, 2628, 1714, 1585, 358]}
2025-06-22T02:30:34.946105470Z 2025-06-22 02:30:34.945 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T02:30:34.946113685Z 	{'hostname_prefix': 'AMG_TimeElitism_G35T6R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T02:30:34.954498656Z 2025-06-22 02:30:34.954 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T02:30:34.954521599Z 2025-06-22 02:30:34.954 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T02:30:34.955268479Z 2025-06-22 02:30:34.955 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T02:30:34.955284649Z 2025-06-22 02:30:34.955 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T02:30:34.956564334Z 2025-06-22 02:30:34.956 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T02:30:52.501580852Z 2025-06-22 02:30:52.500 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T02:30:54.957227681Z 2025-06-22 02:30:54.956 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
