2025-06-21T23:20:31.845484552Z 2025-06-21 23:20:31.845 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T23:20:31.845569532Z 	{'encoding': [2894, 3191, 1459, 194, 1882, 3773, 2659, 1860, 1005, 580, 3369, 261, 2125, 469, 3656, 2778, 1702, 534, 2840, 3328, 2796, 3175, 1644, 1343, 2388, 3490, 1618, 2861, 904, 177, 2473, 725, 1650, 476, 258, 259, 379, 1955, 2421, 3136, 315, 682, 659, 2091, 146, 104, 3426, 458, 450, 1936, 487, 57, 3600, 3472, 2141, 3773, 2157, 1424, 1107, 137, 27, 2065, 765, 3628, 1908, 548, 2713, 2176, 1129, 2839, 12, 3583, 991, 3589, 242, 1004, 3815, 3222, 2377, 655, 1983, 3459, 1833, 3706, 2099, 2689, 1933, 762, 669, 3368, 2162, 327, 2911, 646, 2693, 658, 1448, 1931, 2316, 2316, 837, 1120, 3594, 1329, 402, 2156, 1679, 242, 1240, 57, 2215, 651, 821, 45, 2959, 3362, 442, 3050, 2116, 2381, 3126, 512, 2404, 1907, 3035, 884, 693, 2936, 2473, 1168, 608, 790, 3900, 1428, 1804, 3422, 3229, 3955, 3932, 1876]}
2025-06-21T23:20:31.845581835Z 2025-06-21 23:20:31.845 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T23:20:31.845589921Z 	{'hostname_prefix': 'AMG_TimeElitism_G14T3R1', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T23:20:31.854235825Z 2025-06-21 23:20:31.854 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T23:20:31.854267365Z 2025-06-21 23:20:31.854 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T23:20:31.855028071Z 2025-06-21 23:20:31.854 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T23:20:31.855069740Z 2025-06-21 23:20:31.854 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T23:20:31.856537030Z 2025-06-21 23:20:31.856 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T23:20:51.857247380Z 2025-06-21 23:20:51.856 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T23:21:16.733614231Z 2025-06-21 23:21:16.733 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
