2025-06-21T22:31:28.803739134Z 2025-06-21 22:31:28.803 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T22:31:28.803812252Z 	{'encoding': [566, 3267, 2335, 2921, 2183, 2904, 2233, 3168, 384, 1982, 1668, 2973, 1046, 3511, 1516, 3379, 260, 1565, 3497, 352, 3334, 331, 2792, 3403, 789, 974, 1387, 170, 1896, 3783, 3515, 2646, 3999, 2047, 332, 2920, 2478, 1610, 3615, 1786, 3400, 473, 1979, 2421, 300, 3191, 3209, 3852, 3996, 1035, 1794, 2967, 2276, 3034, 3032, 3358, 842, 1466, 3631, 1895, 900, 1438, 712, 325, 1352, 3556, 1219, 890, 795, 3493, 2049, 3182, 3422, 894, 1234, 2482, 2415, 3790, 2801, 3400, 2903, 564, 2874, 1234, 201, 2984, 1200, 3360, 3833, 1315, 1627, 1762, 2157, 904, 2301, 1626, 2625, 2977, 1231, 643, 2877, 855, 598, 3665, 1043, 472, 3046, 319, 1051, 916, 3715, 3348, 2770, 2517, 3902, 31, 1003, 727, 1694, 2665, 1880, 1411, 1174, 3329, 1343, 2870, 682, 1959, 2398, 867, 1058, 3284, 1960, 802, 454, 1446, 862, 3448, 3734, 199]}
2025-06-21T22:31:28.803824415Z 2025-06-21 22:31:28.803 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T22:31:28.803832460Z 	{'hostname_prefix': 'AMG_TimeTournament_G10T7R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T22:31:28.813178394Z 2025-06-21 22:31:28.812 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T22:31:28.813219001Z 2025-06-21 22:31:28.813 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T22:31:28.814229399Z 2025-06-21 22:31:28.814 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T22:31:28.814267241Z 2025-06-21 22:31:28.814 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T22:31:28.815468700Z 2025-06-21 22:31:28.815 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T22:31:48.401715704Z 2025-06-21 22:31:48.401 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T22:31:48.816253390Z 2025-06-21 22:31:48.815 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
