2025-06-22T03:42:27.432766274Z 2025-06-22 03:42:27.432 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T03:42:27.432845854Z 	{'encoding': [1526, 714, 1235, 788, 602, 3051, 1303, 915, 1101, 3044, 706, 3378, 442, 3921, 3764, 1054, 1169, 17, 1442, 1919, 3881, 2931, 2130, 574, 3492, 2566, 2707, 3449, 2427, 2096, 1227, 573, 2062, 3751, 333, 1334, 101, 3826, 321, 2815, 51, 1696, 3212, 1308, 3224, 3977, 1341, 3789, 2253, 2841, 3493, 3574, 108, 3665, 1589, 2584, 1219, 337, 3562, 2673, 1425, 3349, 1991, 2230, 61, 1162, 961, 2932, 430, 1329, 3967, 358, 1257, 1882, 1035, 2916, 1312, 1718, 875, 1321, 3499, 807, 3689, 607, 2027, 16, 3052, 1194, 1646, 2207, 2130, 2297, 3712, 3265, 1365, 3179, 1394, 2024, 12, 1064, 132, 1708, 410, 1742, 601, 3904, 547, 3612, 2342, 2309, 3575, 2366, 2537, 3347, 50, 2871, 169, 2799, 1833, 144, 3022, 3434, 3378, 2885, 2506, 1922, 1806, 1284, 2807, 1980, 464, 1090, 1567, 1813, 1892, 3038, 1590, 1351, 1730, 1361]}
2025-06-22T03:42:27.432866152Z 2025-06-22 03:42:27.432 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T03:42:27.432875800Z 	{'hostname_prefix': 'AMG_TimeElitism_G46T7R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T03:42:27.441479149Z 2025-06-22 03:42:27.441 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T03:42:27.441536928Z 2025-06-22 03:42:27.441 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T03:42:27.442288326Z 2025-06-22 03:42:27.442 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T03:42:27.442327810Z 2025-06-22 03:42:27.442 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T03:42:27.443778248Z 2025-06-22 03:42:27.443 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T03:42:42.742344822Z 2025-06-22 03:42:42.741 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T03:42:47.444646809Z 2025-06-22 03:42:47.444 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T03:42:47.444745175Z 2025-06-22 03:42:47.444 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T03:42:47.444866464Z 2025-06-22 03:42:47.444 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T03:43:00.182260554Z 2025-06-22 03:43:00.181 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:17.392692
2025-06-22T03:43:00.322013078Z 2025-06-22 03:43:00.321 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:17.518117
2025-06-22T03:43:00.679902797Z 2025-06-22 03:43:00.679 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:17.865385
2025-06-22T03:43:00.905925187Z 2025-06-22 03:43:00.905 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:18.090309
2025-06-22T03:43:00.981663544Z 2025-06-22 03:43:00.981 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:18.166675
2025-06-22T03:43:02.447845647Z 2025-06-22 03:43:02.447 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T03:43:02.448103824Z 2025-06-22 03:43:02.447 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T03:43:02.454114018Z 2025-06-22 03:43:02.453 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T03:43:02.465076820Z 2025-06-22 03:43:02.464 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-22T03:43:02.550822616Z 2025-06-22 03:43:02.550 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed snP5RLNmhowSvafx2cqxYQmMiwGaN and address rMhwS99ZH7L8VhBHMVsWg8KeGdhJZiBwyQ
2025-06-22T03:43:02.564997903Z 2025-06-22 03:43:02.564 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed sndAQDCF168SVgMVS8YpD9tKeMMKN and address raGe1Lrw6nW8uEwmwfNoqwy9MZWPmi64Cw
2025-06-22T03:43:02.566921053Z 2025-06-22 03:43:02.566 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed spyA6aggJP3h4WHhcmFrF1BEm8UYa and address r9s2r9EEEk2gSo4Xut3EiEU2yjq5R5sy5G
2025-06-22T03:43:03.210755146Z 2025-06-22 03:43:03.210 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:03.001036
2025-06-22T03:43:03.885907093Z 2025-06-22 03:43:03.885 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:02.999920
2025-06-22T03:43:04.301980046Z 2025-06-22 03:43:04.301 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:04.001331
2025-06-22T03:43:04.682246163Z 2025-06-22 03:43:04.681 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:04.001396
2025-06-22T03:43:05.072649223Z 2025-06-22 03:43:05.072 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.951750
2025-06-22T03:43:05.553863432Z 2025-06-22 03:43:05.553 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 607B59CBDA677DDA4C1FCB662E10DE4FB8FAF96FF39E3F0268716A4FBC2297AB submitted successfully
2025-06-22T03:43:06.566132563Z 2025-06-22 03:43:06.564 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 4ADB4FB03F4E47A78248CDBA2DE29EC7E8AAC72093CF533F1BF9DE4422CDD961 submitted successfully
2025-06-22T03:43:07.235119025Z 2025-06-22 03:43:07.234 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:04.001609
2025-06-22T03:43:07.348421214Z 2025-06-22 03:43:07.348 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 4 in 0:00:03.001284
2025-06-22T03:43:07.376505714Z 2025-06-22 03:43:07.376 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction DAEA2E39CCAF50A008698C5180BFB603E4B9F2CC27E5B78306F04F36C412E863 submitted successfully
2025-06-22T03:43:07.685952139Z 2025-06-22 03:43:07.685 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:03.002097
2025-06-22T03:43:07.889749630Z 2025-06-22 03:43:07.889 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 4 in 0:00:04.001285
2025-06-22T03:43:07.949534775Z 2025-06-22 03:43:07.949 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 4 in 0:00:03.030926
2025-06-22T03:43:10.199757237Z 2025-06-22 03:43:10.199 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 5 in 0:00:03.001179
