2025-06-22T03:08:18.624450569Z 2025-06-22 03:08:18.624 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T03:08:18.624525951Z 	{'encoding': [2829, 2724, 1817, 328, 309, 161, 1205, 1569, 103, 3077, 43, 163, 3950, 3565, 190, 3063, 2662, 2571, 3823, 3678, 885, 749, 3485, 30, 3135, 3401, 1374, 3849, 3749, 3773, 3264, 2113, 3192, 3276, 788, 3695, 1674, 3305, 708, 1180, 1364, 2649, 1948, 469, 3333, 1922, 707, 3794, 1381, 1596, 493, 1963, 1261, 1848, 3012, 346, 2333, 3825, 880, 286, 617, 392, 352, 1532, 3605, 630, 34, 832, 1407, 2231, 3894, 3515, 1535, 616, 2613, 3622, 458, 2682, 664, 3599, 2732, 593, 3801, 3922, 3803, 1130, 1506, 3294, 205, 637, 3558, 455, 1323, 210, 509, 1242, 1141, 682, 3216, 3799, 3076, 171, 1917, 320, 1634, 3841, 168, 3153, 3588, 1614, 2266, 453, 2697, 3108, 124, 441, 2565, 1579, 797, 3146, 3970, 2291, 1225, 1995, 1349, 2163, 583, 2003, 222, 3300, 922, 930, 1629, 1738, 1787, 11, 381, 3786, 414, 139]}
2025-06-22T03:08:18.624542102Z 2025-06-22 03:08:18.624 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T03:08:18.624552591Z 	{'hostname_prefix': 'AMG_TimeTournament_G48T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T03:08:18.632893342Z 2025-06-22 03:08:18.632 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T03:08:18.632924892Z 2025-06-22 03:08:18.632 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T03:08:18.633691741Z 2025-06-22 03:08:18.633 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T03:08:18.633725595Z 2025-06-22 03:08:18.633 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T03:08:18.635114960Z 2025-06-22 03:08:18.634 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T03:08:38.635764680Z 2025-06-22 03:08:38.635 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T03:08:55.713903800Z 2025-06-22 03:08:55.713 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T03:08:58.636584814Z 2025-06-22 03:08:58.636 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T03:08:58.636640809Z 2025-06-22 03:08:58.636 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T03:09:20.219996983Z 2025-06-22 03:09:20.219 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:24.459113
2025-06-22T03:09:20.259127197Z 2025-06-22 03:09:20.258 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:24.507847
