2025-06-21T15:47:43.353618642Z 2025-06-21 15:47:43.353 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T15:47:43.353664759Z 	{'encoding': [4, 2184, 2087, 3183, 246, 588, 3668, 3586, 1902, 245, 2079, 3411, 1336, 2493, 2596, 1170, 2647, 3603, 909, 283, 2386, 1199, 3913, 2692, 3840, 1659, 1722, 1531, 2042, 961, 1924, 2807, 3378, 2571, 3442, 850, 2672, 1006, 2547, 2342, 2132, 337, 2484, 2196, 2258, 2261, 2147, 460, 1707, 3315, 2730, 3102, 2881, 2875, 1202, 3052, 873, 384, 1617, 1260, 2437, 1159, 343, 2924, 3404, 1674, 1137, 2017, 3611, 1100, 2541, 1429, 264, 1706, 1264, 1722, 2425, 2635, 1671, 994, 3498, 2177, 907, 2335, 3337, 1568, 2564, 394, 1721, 1192, 684, 393, 3357, 3071, 2773, 1058, 3763, 1319, 2078, 1193, 2813, 2889, 1973, 1484, 3895, 2710, 985, 2558, 2748, 2627, 2820, 237, 3707, 1095, 2941, 922, 2471, 727, 1983, 3143, 1592, 577, 3607, 2459, 3486, 1703, 1173, 1851, 1736, 133, 261, 1460, 2842, 1852, 3764, 1201, 910, 616, 912, 1053]}
2025-06-21T15:47:43.353725704Z 2025-06-21 15:47:43.353 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T15:47:43.353737446Z 	{'hostname_prefix': 'AMG_NSGAII_G10T7R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T15:47:43.363187175Z 2025-06-21 15:47:43.363 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T15:47:43.363278928Z 2025-06-21 15:47:43.363 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T15:47:43.364069230Z 2025-06-21 15:47:43.363 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T15:47:43.364167355Z 2025-06-21 15:47:43.364 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T15:47:43.365467169Z 2025-06-21 15:47:43.365 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T15:48:03.366271923Z 2025-06-21 15:48:03.365 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T15:48:04.869929690Z 2025-06-21 15:48:04.869 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T15:48:08.366710843Z 2025-06-21 15:48:08.366 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
