node_id,ledger_seq,goal_ledger_seq,time_to_validation,close_time,ledger_hash,ledger_index
0,3,20,3.000807,803833450,FEAFA5CC933FEB359508F65BBC80AAB8B3DBAEE950EC5C665E8277564CE0C7EC,3
2,3,20,2.965719,803833450,FEAFA5CC933FEB359508F65BBC80AAB8B3DBAEE950EC5C665E8277564CE0C7EC,3
4,3,20,3.998602,803833450,FEAFA5CC933FEB359508F65BBC80AAB8B3DBAEE950EC5C665E8277564CE0C7EC,3
3,3,20,4.001101,803833450,FEAFA5CC933FEB359508F65BBC80AAB8B3DBAEE950EC5C665E8277564CE0C7EC,3
0,2,20,22.722719,803833430,AF80C61B79E7D10CADEC9CFCACE85FC19D206B243AA5EB150059DFD582F62D3F,2
2,2,20,22.797046,803833430,AF80C61B79E7D10CADEC9CFCACE85FC19D206B243AA5EB150059DFD582F62D3F,2
1,2,20,22.869724,803833430,AF80C61B79E7D10CADEC9CFCACE85FC19D206B243AA5EB150059DFD582F62D3F,2
1,3,20,5.002859,803833450,FEAFA5CC933FEB359508F65BBC80AAB8B3DBAEE950EC5C665E8277564CE0C7EC,3
4,2,20,23.233299,803833430,AF80C61B79E7D10CADEC9CFCACE85FC19D206B243AA5EB150059DFD582F62D3F,2
3,2,20,23.562552,803833430,AF80C61B79E7D10CADEC9CFCACE85FC19D206B243AA5EB150059DFD582F62D3F,2
2,4,20,2.974544,803833451,92320312EA51FE2147667C9C6E5A956C7B64F5E85E250A0B8816810449AF4E1F,4
0,4,20,4.001873,803833451,92320312EA51FE2147667C9C6E5A956C7B64F5E85E250A0B8816810449AF4E1F,4
4,4,20,3.001513,803833451,92320312EA51FE2147667C9C6E5A956C7B64F5E85E250A0B8816810449AF4E1F,4
3,4,20,3.001897,803833451,92320312EA51FE2147667C9C6E5A956C7B64F5E85E250A0B8816810449AF4E1F,4
1,4,20,3.000229,803833451,92320312EA51FE2147667C9C6E5A956C7B64F5E85E250A0B8816810449AF4E1F,4
2,5,20,3.002405,803833460,B8A71BADD112FB0A59E0A7FF478D3384549EC627A5892DC3E926EFDAD03B07BB,5
0,5,20,2.999841,803833460,B8A71BADD112FB0A59E0A7FF478D3384549EC627A5892DC3E926EFDAD03B07BB,5
4,5,20,3.003899,803833460,B8A71BADD112FB0A59E0A7FF478D3384549EC627A5892DC3E926EFDAD03B07BB,5
3,5,20,3.001081,803833460,B8A71BADD112FB0A59E0A7FF478D3384549EC627A5892DC3E926EFDAD03B07BB,5
1,5,20,3.002061,803833460,B8A71BADD112FB0A59E0A7FF478D3384549EC627A5892DC3E926EFDAD03B07BB,5
