peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
3,2,2,7caa7c95f035ec157710e96a2425ab540b94163e2694f0dc27707a29b1cff6d2,[]
4,3,2,7caa7c95f035ec157710e96a2425ab540b94163e2694f0dc27707a29b1cff6d2,[]
1,3,2,7caa7c95f035ec157710e96a2425ab540b94163e2694f0dc27707a29b1cff6d2,[]
0,2,2,7caa7c95f035ec157710e96a2425ab540b94163e2694f0dc27707a29b1cff6d2,[]
2,4,2,7caa7c95f035ec157710e96a2425ab540b94163e2694f0dc27707a29b1cff6d2,[]
3,2,3,ef86dfaf04d86d7cfa2784585671a45ea5ae32f303941cec2423e70896782d17,[]
1,3,3,ef86dfaf04d86d7cfa2784585671a45ea5ae32f303941cec2423e70896782d17,[]
2,3,3,ef86dfaf04d86d7cfa2784585671a45ea5ae32f303941cec2423e70896782d17,[]
4,2,3,ef86dfaf04d86d7cfa2784585671a45ea5ae32f303941cec2423e70896782d17,[]
0,3,3,ef86dfaf04d86d7cfa2784585671a45ea5ae32f303941cec2423e70896782d17,[]
3,4,4,08f71145a5404e2f3b3559e4dc7d86083d729b550192855ff949c4f6f658eec3,[]
1,4,4,08f71145a5404e2f3b3559e4dc7d86083d729b550192855ff949c4f6f658eec3,[]
2,3,4,08f71145a5404e2f3b3559e4dc7d86083d729b550192855ff949c4f6f658eec3,[]
4,1,4,08f71145a5404e2f3b3559e4dc7d86083d729b550192855ff949c4f6f658eec3,[]
0,4,4,08f71145a5404e2f3b3559e4dc7d86083d729b550192855ff949c4f6f658eec3,[]
3,4,5,cd54df5a3156cd6a9df326d2743dbe7a710b729aa95bcd43360e6a99b5234ff2,[]
1,3,5,fda66f11bc1123271fbbbf2ab1b73b51158df35626d682fa708ee426f5ba5625,"['8C6A24A4CDF75D12085F6C92D272B112D695ECB643F4183EB94A2D3624860660', 'D1F053589791F518630373D23A0CDC0547BA5AB7550B764044F08C720AD4EA86']"
0,4,5,fda66f11bc1123271fbbbf2ab1b73b51158df35626d682fa708ee426f5ba5625,"['8C6A24A4CDF75D12085F6C92D272B112D695ECB643F4183EB94A2D3624860660', 'D1F053589791F518630373D23A0CDC0547BA5AB7550B764044F08C720AD4EA86']"
