2025-06-22T01:15:05.488444854Z 2025-06-22 01:15:05.488 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T01:15:05.488522772Z 	{'encoding': [524, 464, 2652, 2856, 475, 947, 1340, 3047, 1792, 1676, 2763, 3407, 3638, 1896, 3970, 2321, 865, 2793, 1286, 3452, 2644, 1653, 1631, 3886, 1366, 2494, 3967, 2525, 3714, 2355, 2206, 1249, 3734, 2830, 2536, 2333, 838, 1596, 1808, 2355, 3883, 1138, 2666, 2695, 3810, 262, 2273, 141, 3003, 3520, 3526, 3824, 22, 2318, 3869, 34, 2485, 1053, 2353, 2697, 2758, 2712, 2177, 797, 547, 3579, 3501, 1967, 2260, 2217, 2034, 1280, 1162, 1529, 2592, 2130, 331, 2880, 1353, 397, 378, 2526, 2389, 1914, 449, 1368, 633, 2875, 2646, 830, 2931, 1729, 1157, 2679, 1801, 35, 1103, 141, 2064, 1023, 2974, 3289, 2943, 2697, 3496, 1073, 1779, 3421, 295, 3936, 684, 79, 1551, 2803, 385, 1169, 819, 60, 2492, 933, 3966, 1806, 164, 1069, 307, 584, 2437, 2865, 1561, 2794, 2579, 3203, 1671, 3470, 2650, 3309, 792, 2642, 79, 3934]}
2025-06-22T01:15:05.488545094Z 2025-06-22 01:15:05.488 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T01:15:05.488555063Z 	{'hostname_prefix': 'AMG_TimeElitism_G25T8R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T01:15:05.496981008Z 2025-06-22 01:15:05.496 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T01:15:05.497092409Z 2025-06-22 01:15:05.496 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T01:15:05.497849628Z 2025-06-22 01:15:05.497 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T01:15:05.497988540Z 2025-06-22 01:15:05.497 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T01:15:05.499147077Z 2025-06-22 01:15:05.499 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T01:15:25.499914882Z 2025-06-22 01:15:25.499 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T01:15:49.122369840Z 2025-06-22 01:15:49.122 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
