node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account2,100001000000,24AEEF161D77BB8BEED650478596BD3FA3B15565E62566A85EF6E2B4F8B4A4B9,True
0,None,Account3,100001000000,8ED24710339D9AA733E3E46BCDE789224ECBADAD2A70B1BCCEC31E9710A069B8,True
0,None,Account1,100001000000,C61DF62438A1B94B4D6618A6B9803E31E3B2BFC924E76130DC0E155573B3B372,True
0,Account1,Account3,81000000000,DC6BA038C10637E0213704EB73259D93CF3AEE381D46AC50D390B7B401092271,False
0,Account1,Account2,83000000000,FCCD27A1D869968B34C74F912A649B6F3F2B1079BE6759985140163355C4CA96,False
0,Account1,Account3,82000000000,F765A7D60F1A270EDE81B8A2D9262F001841480B2F02F09F322F17BF80AD7184,True
0,Account1,Account2,80000000000,07D63CD11FF9339DF77C2D23A207D1D7CF6A5C83B3C7A0A27279120449F782FA,False
1,None,Account2,100001000000,24AEEF161D77BB8BEED650478596BD3FA3B15565E62566A85EF6E2B4F8B4A4B9,True
1,None,Account3,100001000000,8ED24710339D9AA733E3E46BCDE789224ECBADAD2A70B1BCCEC31E9710A069B8,True
1,None,Account1,100001000000,C61DF62438A1B94B4D6618A6B9803E31E3B2BFC924E76130DC0E155573B3B372,True
1,Account1,Account3,81000000000,DC6BA038C10637E0213704EB73259D93CF3AEE381D46AC50D390B7B401092271,False
1,Account1,Account2,83000000000,FCCD27A1D869968B34C74F912A649B6F3F2B1079BE6759985140163355C4CA96,False
1,Account1,Account3,82000000000,F765A7D60F1A270EDE81B8A2D9262F001841480B2F02F09F322F17BF80AD7184,True
1,Account1,Account2,80000000000,07D63CD11FF9339DF77C2D23A207D1D7CF6A5C83B3C7A0A27279120449F782FA,False
2,None,Account2,100001000000,24AEEF161D77BB8BEED650478596BD3FA3B15565E62566A85EF6E2B4F8B4A4B9,True
2,None,Account3,100001000000,8ED24710339D9AA733E3E46BCDE789224ECBADAD2A70B1BCCEC31E9710A069B8,True
2,None,Account1,100001000000,C61DF62438A1B94B4D6618A6B9803E31E3B2BFC924E76130DC0E155573B3B372,True
2,Account1,Account3,81000000000,DC6BA038C10637E0213704EB73259D93CF3AEE381D46AC50D390B7B401092271,False
2,Account1,Account2,83000000000,FCCD27A1D869968B34C74F912A649B6F3F2B1079BE6759985140163355C4CA96,False
2,Account1,Account3,82000000000,F765A7D60F1A270EDE81B8A2D9262F001841480B2F02F09F322F17BF80AD7184,True
2,Account1,Account2,80000000000,07D63CD11FF9339DF77C2D23A207D1D7CF6A5C83B3C7A0A27279120449F782FA,False
3,None,Account2,100001000000,24AEEF161D77BB8BEED650478596BD3FA3B15565E62566A85EF6E2B4F8B4A4B9,True
3,None,Account3,100001000000,8ED24710339D9AA733E3E46BCDE789224ECBADAD2A70B1BCCEC31E9710A069B8,True
3,None,Account1,100001000000,C61DF62438A1B94B4D6618A6B9803E31E3B2BFC924E76130DC0E155573B3B372,True
3,Account1,Account3,81000000000,DC6BA038C10637E0213704EB73259D93CF3AEE381D46AC50D390B7B401092271,False
3,Account1,Account2,83000000000,FCCD27A1D869968B34C74F912A649B6F3F2B1079BE6759985140163355C4CA96,False
3,Account1,Account3,82000000000,F765A7D60F1A270EDE81B8A2D9262F001841480B2F02F09F322F17BF80AD7184,True
3,Account1,Account2,80000000000,07D63CD11FF9339DF77C2D23A207D1D7CF6A5C83B3C7A0A27279120449F782FA,False
4,None,Account2,100001000000,24AEEF161D77BB8BEED650478596BD3FA3B15565E62566A85EF6E2B4F8B4A4B9,True
4,None,Account3,100001000000,8ED24710339D9AA733E3E46BCDE789224ECBADAD2A70B1BCCEC31E9710A069B8,True
4,None,Account1,100001000000,C61DF62438A1B94B4D6618A6B9803E31E3B2BFC924E76130DC0E155573B3B372,True
4,Account1,Account3,81000000000,DC6BA038C10637E0213704EB73259D93CF3AEE381D46AC50D390B7B401092271,False
4,Account1,Account2,83000000000,FCCD27A1D869968B34C74F912A649B6F3F2B1079BE6759985140163355C4CA96,False
4,Account1,Account3,82000000000,F765A7D60F1A270EDE81B8A2D9262F001841480B2F02F09F322F17BF80AD7184,True
4,Account1,Account2,80000000000,07D63CD11FF9339DF77C2D23A207D1D7CF6A5C83B3C7A0A27279120449F782FA,False
