2025-06-22T03:14:06.730709515Z 2025-06-22 03:14:06.730 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T03:14:06.730755282Z 	{'encoding': [2, 952, 3358, 3483, 583, 2054, 3413, 3304, 2864, 2305, 860, 1569, 1155, 2152, 1879, 71, 3049, 3656, 3974, 1011, 3102, 485, 3393, 2089, 1696, 552, 2984, 1706, 1208, 39, 570, 1494, 121, 3086, 947, 2736, 2878, 1344, 2113, 3211, 2296, 575, 138, 2043, 636, 1818, 1947, 689, 1031, 9, 1963, 387, 2851, 621, 1294, 3091, 2326, 1745, 1573, 2539, 2356, 1269, 1833, 3851, 102, 1351, 375, 821, 3200, 2654, 507, 1423, 3711, 2839, 619, 2269, 1504, 2981, 3638, 3038, 547, 786, 1690, 3019, 955, 141, 509, 1247, 3861, 2646, 1438, 50, 142, 1342, 508, 638, 2462, 487, 717, 2834, 597, 948, 2027, 1457, 827, 3734, 3429, 487, 25, 1439, 1085, 1202, 3337, 2524, 2851, 2729, 1599, 2734, 1862, 2092, 3927, 76, 1554, 747, 621, 1464, 2288, 3922, 275, 581, 592, 289, 1568, 3496, 486, 1272, 336, 2098, 2569, 1534]}
2025-06-22T03:14:06.730803493Z 2025-06-22 03:14:06.730 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T03:14:06.730822228Z 	{'hostname_prefix': 'AMG_TimeElitism_G42T5R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T03:14:06.738863587Z 2025-06-22 03:14:06.738 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T03:14:06.738930934Z 2025-06-22 03:14:06.738 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T03:14:06.739625256Z 2025-06-22 03:14:06.739 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T03:14:06.739693555Z 2025-06-22 03:14:06.739 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T03:14:06.740823058Z 2025-06-22 03:14:06.740 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T03:14:26.741420037Z 2025-06-22 03:14:26.741 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T03:14:28.993144703Z 2025-06-22 03:14:28.992 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T03:14:31.741750598Z 2025-06-22 03:14:31.741 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T03:14:31.741806323Z 2025-06-22 03:14:31.741 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T03:14:50.141331343Z 2025-06-22 03:14:50.140 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:21.064217
2025-06-22T03:14:50.193924761Z 2025-06-22 03:14:50.193 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:21.158973
2025-06-22T03:14:50.558696877Z 2025-06-22 03:14:50.558 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:21.485963
2025-06-22T03:14:50.649094649Z 2025-06-22 03:14:50.648 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:21.575756
2025-06-22T03:14:51.077444780Z 2025-06-22 03:14:51.077 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:22.021175
2025-06-22T03:14:52.744460693Z 2025-06-22 03:14:52.744 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T03:14:52.744618260Z 2025-06-22 03:14:52.744 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T03:14:52.750309921Z 2025-06-22 03:14:52.750 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T03:14:52.761049445Z 2025-06-22 03:14:52.760 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
