peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
3,2,2,af096a844a6071f1368323fee9df574d9649d7c3b648488c865ffefd4f55e6dd,[]
4,2,2,af096a844a6071f1368323fee9df574d9649d7c3b648488c865ffefd4f55e6dd,[]
2,4,2,af096a844a6071f1368323fee9df574d9649d7c3b648488c865ffefd4f55e6dd,[]
0,1,2,af096a844a6071f1368323fee9df574d9649d7c3b648488c865ffefd4f55e6dd,[]
1,0,2,af096a844a6071f1368323fee9df574d9649d7c3b648488c865ffefd4f55e6dd,[]
4,3,3,25d4465e32e0ad2d3b8b965676eb2623d9f85acdb04c0a5bd65da493c9299b7b,[]
2,3,3,25d4465e32e0ad2d3b8b965676eb2623d9f85acdb04c0a5bd65da493c9299b7b,[]
0,4,3,25d4465e32e0ad2d3b8b965676eb2623d9f85acdb04c0a5bd65da493c9299b7b,[]
1,2,3,25d4465e32e0ad2d3b8b965676eb2623d9f85acdb04c0a5bd65da493c9299b7b,[]
3,4,3,25d4465e32e0ad2d3b8b965676eb2623d9f85acdb04c0a5bd65da493c9299b7b,[]
2,4,4,838a9a821aa827c1e3515639e0ae23383b2f6df0bc4d3fc79503e1941219c67d,[]
0,3,4,838a9a821aa827c1e3515639e0ae23383b2f6df0bc4d3fc79503e1941219c67d,[]
1,4,4,838a9a821aa827c1e3515639e0ae23383b2f6df0bc4d3fc79503e1941219c67d,[]
3,2,4,838a9a821aa827c1e3515639e0ae23383b2f6df0bc4d3fc79503e1941219c67d,[]
4,3,4,838a9a821aa827c1e3515639e0ae23383b2f6df0bc4d3fc79503e1941219c67d,[]
2,3,5,4b9e92301ebc08b035f9181fdcd384cdfb45d33abfdd52025d45c98e2d68cc4e,['43A4EFE420A1541E4F3069E11841A69147C2B25E1F61149B0C56162F83F75154']
0,3,5,4b9e92301ebc08b035f9181fdcd384cdfb45d33abfdd52025d45c98e2d68cc4e,['43A4EFE420A1541E4F3069E11841A69147C2B25E1F61149B0C56162F83F75154']
1,4,5,4b9e92301ebc08b035f9181fdcd384cdfb45d33abfdd52025d45c98e2d68cc4e,['43A4EFE420A1541E4F3069E11841A69147C2B25E1F61149B0C56162F83F75154']
3,1,5,4b9e92301ebc08b035f9181fdcd384cdfb45d33abfdd52025d45c98e2d68cc4e,['43A4EFE420A1541E4F3069E11841A69147C2B25E1F61149B0C56162F83F75154']
2,4,6,3559369c390990d8dcc669ead580aa7cf4c7c74d16263c1bf4e2b17483b1a83d,"['17E0B422FDF788CA8ED63234E2E2557510097B377424F78900E1AEF3A8FA5051', '98720E5042E1E61557AD022317800805CA8C2D633E06528F2E3BD5F1AD58BAE5']"
0,3,6,3559369c390990d8dcc669ead580aa7cf4c7c74d16263c1bf4e2b17483b1a83d,"['17E0B422FDF788CA8ED63234E2E2557510097B377424F78900E1AEF3A8FA5051', '98720E5042E1E61557AD022317800805CA8C2D633E06528F2E3BD5F1AD58BAE5']"
1,4,6,3559369c390990d8dcc669ead580aa7cf4c7c74d16263c1bf4e2b17483b1a83d,"['17E0B422FDF788CA8ED63234E2E2557510097B377424F78900E1AEF3A8FA5051', '98720E5042E1E61557AD022317800805CA8C2D633E06528F2E3BD5F1AD58BAE5']"
3,1,6,3559369c390990d8dcc669ead580aa7cf4c7c74d16263c1bf4e2b17483b1a83d,"['17E0B422FDF788CA8ED63234E2E2557510097B377424F78900E1AEF3A8FA5051', '98720E5042E1E61557AD022317800805CA8C2D633E06528F2E3BD5F1AD58BAE5']"
2,3,7,1606e7108511bedf2726b5193fc86012083aa25a9f5181a485737bea74c9f0b9,[]
0,1,7,1606e7108511bedf2726b5193fc86012083aa25a9f5181a485737bea74c9f0b9,[]
1,3,7,1606e7108511bedf2726b5193fc86012083aa25a9f5181a485737bea74c9f0b9,[]
3,2,7,1606e7108511bedf2726b5193fc86012083aa25a9f5181a485737bea74c9f0b9,[]
2,3,8,e13b85e31c09f79dc6ade660a21a9d0eb81b6b98366f3607e3729aa798b51a48,['FE13E33D53475D47038AF22BDDEB12965ECEEC1C51B0FE0CD8C53F9002823EA7']
0,4,8,d108c8979c56ba80e8288a3839e813600ea00fa62155a9b7a3e91b4b2aee0b79,['E116776B6290EDEDE6E5E19B4E1FE384F7187D2C0E57336ACE04C75DE82F5DC1']
3,0,8,e13b85e31c09f79dc6ade660a21a9d0eb81b6b98366f3607e3729aa798b51a48,['FE13E33D53475D47038AF22BDDEB12965ECEEC1C51B0FE0CD8C53F9002823EA7']
2,4,9,822cbfeedb5188c950459cbba168762b4d56961b13e734813837f70c574285fe,[]
1,4,8,e13b85e31c09f79dc6ade660a21a9d0eb81b6b98366f3607e3729aa798b51a48,['FE13E33D53475D47038AF22BDDEB12965ECEEC1C51B0FE0CD8C53F9002823EA7']
3,2,9,822cbfeedb5188c950459cbba168762b4d56961b13e734813837f70c574285fe,[]
