2025-06-22T07:20:25.162244500Z 2025-06-22 07:20:25.161 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T07:20:25.162299754Z 	{'encoding': [249, 1351, 84, 3536, 1083, 3610, 2373, 2810, 1848, 2137, 1928, 1293, 1496, 2447, 1096, 2341, 3574, 612, 3491, 815, 71, 46, 995, 3149, 448, 2128, 3137, 1717, 552, 1196, 1272, 1573, 177, 1272, 2235, 832, 390, 3966, 2763, 865, 763, 1654, 1978, 2434, 932, 2728, 2175, 496, 171, 244, 3368, 1967, 2780, 3714, 1095, 2525, 77, 737, 1936, 3268, 1032, 1134, 920, 1033, 252, 3734, 2687, 1657, 1529, 1191, 1630, 2484, 1930, 637, 746, 3637, 3036, 2904, 0, 3064, 3083, 1592, 431, 2242, 200, 787, 15, 3752, 1637, 2409, 30, 3392, 1216, 754, 2439, 3950, 2906, 688, 2968, 1182, 2039, 2421, 3065, 3086, 522, 414, 2905, 2948, 3836, 817, 1631, 2934, 2044, 1738, 2215, 1436, 2435, 1689, 3911, 1941, 2598, 453, 2915, 3321, 1427, 3156, 3103, 1881, 3160, 3070, 1842, 367, 1663, 693, 3256, 2389, 2764, 428, 2490, 1074]}
2025-06-22T07:20:25.162344779Z 2025-06-22 07:20:25.162 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T07:20:25.162359286Z 	{'hostname_prefix': 'AMG_ProposalTournament_G21T2R1', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T07:20:25.171970222Z 2025-06-22 07:20:25.171 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T07:20:25.171980021Z 2025-06-22 07:20:25.171 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T07:20:25.172717123Z 2025-06-22 07:20:25.172 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T07:20:25.172806231Z 2025-06-22 07:20:25.172 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T07:20:25.174202958Z 2025-06-22 07:20:25.173 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T07:20:45.174907198Z 2025-06-22 07:20:45.174 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T07:21:13.653186333Z 2025-06-22 07:21:13.652 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T07:21:15.175884508Z 2025-06-22 07:21:15.175 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T07:21:15.175999565Z 2025-06-22 07:21:15.175 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T07:21:30.174635502Z 2025-06-22 07:21:30.174 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-22T07:21:30.174765838Z 2025-06-22 07:21:30.174 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-22T07:21:30.174901173Z 2025-06-22 07:21:30.174 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-22T07:21:30.579403825Z 2025-06-22 07:21:30.578 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:16.858345
2025-06-22T07:21:30.648718452Z 2025-06-22 07:21:30.648 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:16.928325
2025-06-22T07:21:30.725992224Z 2025-06-22 07:21:30.725 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:16.996756
2025-06-22T07:21:30.850027994Z 2025-06-22 07:21:30.849 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:17.121845
2025-06-22T07:21:33.488711128Z 2025-06-22 07:21:33.488 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:19.773451
2025-06-22T07:21:33.600536624Z 2025-06-22 07:21:33.600 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:02.978617
2025-06-22T07:21:33.662267432Z 2025-06-22 07:21:33.661 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:02.951419
2025-06-22T07:21:33.926509281Z 2025-06-22 07:21:33.926 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:03.000874
2025-06-22T07:21:34.552400071Z 2025-06-22 07:21:34.552 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:04.002038
2025-06-22T07:21:35.178347049Z 2025-06-22 07:21:35.178 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
