2025-06-22T00:17:08.041205934Z 2025-06-22 00:17:08.040 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T00:17:08.041274072Z 	{'encoding': [1023, 1066, 1781, 3556, 1510, 1890, 397, 473, 3704, 3836, 203, 1273, 3485, 2254, 1151, 1906, 3007, 1654, 873, 3875, 3858, 2560, 571, 2424, 1433, 3489, 1445, 3456, 1844, 1057, 3922, 440, 1438, 3253, 2226, 2186, 3955, 2596, 3795, 2304, 436, 2108, 1643, 860, 2669, 255, 1824, 236, 2258, 1734, 2528, 1211, 553, 1733, 953, 3087, 1003, 2913, 1369, 150, 3171, 3151, 1265, 3698, 2446, 2013, 1207, 3807, 3799, 3466, 1458, 3722, 3188, 453, 3403, 3639, 3499, 650, 2203, 3133, 3623, 3836, 2138, 1850, 2381, 118, 2012, 1216, 3184, 2097, 3700, 130, 3767, 1766, 2303, 1752, 3714, 2580, 2272, 1381, 398, 2648, 1085, 1439, 962, 2549, 742, 738, 309, 1274, 3390, 62, 1736, 2333, 802, 2199, 471, 2375, 2583, 3762, 3186, 3077, 2261, 3772, 1836, 2315, 1270, 121, 2112, 2302, 314, 731, 3547, 174, 961, 1237, 2649, 3890, 67, 976]}
2025-06-22T00:17:08.041287828Z 2025-06-22 00:17:08.041 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T00:17:08.041296986Z 	{'hostname_prefix': 'AMG_TimeElitism_G19T8R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T00:17:08.050112017Z 2025-06-22 00:17:08.049 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T00:17:08.050136884Z 2025-06-22 00:17:08.049 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T00:17:08.050911007Z 2025-06-22 00:17:08.050 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T00:17:08.050932688Z 2025-06-22 00:17:08.050 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T00:17:08.052530606Z 2025-06-22 00:17:08.052 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T00:17:22.378100842Z 2025-06-22 00:17:22.377 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T00:17:28.053280083Z 2025-06-22 00:17:28.052 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T00:17:28.053327182Z 2025-06-22 00:17:28.053 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T00:17:28.053485912Z 2025-06-22 00:17:28.053 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T00:17:40.449311609Z 2025-06-22 00:17:40.448 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:17.983350
2025-06-22T00:17:40.514775976Z 2025-06-22 00:17:40.514 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:18.074553
2025-06-22T00:17:40.577878873Z 2025-06-22 00:17:40.577 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:18.138302
2025-06-22T00:17:40.900312557Z 2025-06-22 00:17:40.899 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:18.483230
2025-06-22T00:17:40.941077949Z 2025-06-22 00:17:40.940 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:18.522875
2025-06-22T00:17:42.055213977Z 2025-06-22 00:17:42.054 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T00:17:42.055324335Z 2025-06-22 00:17:42.055 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T00:17:42.061029482Z 2025-06-22 00:17:42.060 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T00:17:42.091907248Z 2025-06-22 00:17:42.091 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-22T00:17:42.108453963Z 2025-06-22 00:17:42.102 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed sha22Fp6urziS1rKqW2d4YPNydyQX and address rBLwGKCCWx9QaWMitTY2dsCK3DBbRqGhKn
2025-06-22T00:17:42.119824361Z 2025-06-22 00:17:42.113 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed snCS9AEQ8vud5haKrKsxNtkM6xrzL and address rLJS6pH6nLdzx2vLjWh1nn7NUF6pxckFjp
2025-06-22T00:17:42.139335516Z 2025-06-22 00:17:42.138 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed snGdbU3vTCLjgnwVxrGd3qphLt8nv and address rLugQQrv86Brsz4kdkCD3UxUEumjW7PnjH
2025-06-22T00:17:43.836991390Z 2025-06-22 00:17:43.836 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 994EE93271F4E1624BC201802475BE4AB8AF3E39BD6A4537E108A8CE7B871DFC submitted successfully
2025-06-22T00:17:43.951846913Z 2025-06-22 00:17:43.951 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.001891
2025-06-22T00:17:44.035464519Z 2025-06-22 00:17:44.034 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.052381
2025-06-22T00:17:44.406987735Z 2025-06-22 00:17:44.406 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:04.000994
