peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
2,3,2,9bb60c3fba20625b0eb657348c7427ca004beaa82e7a6ba455fa73e952363d83,[]
1,0,2,9bb60c3fba20625b0eb657348c7427ca004beaa82e7a6ba455fa73e952363d83,[]
4,3,2,9bb60c3fba20625b0eb657348c7427ca004beaa82e7a6ba455fa73e952363d83,[]
0,1,2,9bb60c3fba20625b0eb657348c7427ca004beaa82e7a6ba455fa73e952363d83,[]
3,2,2,9bb60c3fba20625b0eb657348c7427ca004beaa82e7a6ba455fa73e952363d83,[]
2,4,3,b77e54325caa4f61fe4a8836bc640adfc90b47833e4e7a959434389a416193ae,[]
1,3,3,b77e54325caa4f61fe4a8836bc640adfc90b47833e4e7a959434389a416193ae,[]
4,2,3,b77e54325caa4f61fe4a8836bc640adfc90b47833e4e7a959434389a416193ae,[]
0,4,3,b77e54325caa4f61fe4a8836bc640adfc90b47833e4e7a959434389a416193ae,[]
3,4,3,b77e54325caa4f61fe4a8836bc640adfc90b47833e4e7a959434389a416193ae,[]
2,4,4,f247043e9edef5a5e36c1655ef520b2f2b8f0ea6630660c9b817a24cd774d5e3,[]
1,3,4,529cc48da261876df278680d1710148ff679fd0b7ea7e20fc6f3ab0cef8a6d5f,"['49C703F273FDA314EDBDBE6E08AC1B5B0BC7606FBD84235AB4DB8883F4A14A67', 'E21D9E4B4DDBAA0453F742089468FDAF7EB7E27F05FA909610349C36A89C1582']"
0,3,4,529cc48da261876df278680d1710148ff679fd0b7ea7e20fc6f3ab0cef8a6d5f,"['49C703F273FDA314EDBDBE6E08AC1B5B0BC7606FBD84235AB4DB8883F4A14A67', 'E21D9E4B4DDBAA0453F742089468FDAF7EB7E27F05FA909610349C36A89C1582']"
3,4,4,529cc48da261876df278680d1710148ff679fd0b7ea7e20fc6f3ab0cef8a6d5f,"['49C703F273FDA314EDBDBE6E08AC1B5B0BC7606FBD84235AB4DB8883F4A14A67', 'E21D9E4B4DDBAA0453F742089468FDAF7EB7E27F05FA909610349C36A89C1582']"
4,2,4,529cc48da261876df278680d1710148ff679fd0b7ea7e20fc6f3ab0cef8a6d5f,"['49C703F273FDA314EDBDBE6E08AC1B5B0BC7606FBD84235AB4DB8883F4A14A67', 'E21D9E4B4DDBAA0453F742089468FDAF7EB7E27F05FA909610349C36A89C1582']"
3,4,5,01db5899a96b595aea79ec8e2269519ea9652a57e24dfcc8b44dbacd577e6d63,['86328320279299E7D3D36EB9C73BE5BBA1AB5E90F03FF45218E287FFC767DBF8']
1,4,5,01db5899a96b595aea79ec8e2269519ea9652a57e24dfcc8b44dbacd577e6d63,['86328320279299E7D3D36EB9C73BE5BBA1AB5E90F03FF45218E287FFC767DBF8']
