2025-06-22T07:20:27.154811963Z 2025-06-22 07:20:27.154 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T07:20:27.154867678Z 	{'encoding': [3056, 1449, 2304, 3540, 539, 3145, 3678, 697, 1293, 2772, 3549, 1290, 2740, 15, 1791, 2509, 1337, 3170, 2322, 2327, 2831, 1452, 600, 126, 2379, 665, 2091, 2466, 1315, 2694, 1865, 3097, 140, 427, 1679, 3923, 3478, 852, 1601, 3019, 2728, 2859, 71, 3510, 2561, 3576, 2755, 3429, 2458, 710, 692, 576, 995, 1197, 139, 1350, 3667, 3201, 2984, 1846, 723, 2027, 745, 2479, 655, 1771, 2904, 3111, 1615, 1346, 3702, 1660, 1694, 2845, 1711, 2595, 2105, 967, 4000, 3343, 3669, 174, 2372, 1159, 637, 2068, 2443, 2305, 3806, 2173, 2448, 2499, 3708, 137, 2011, 253, 3116, 2200, 1937, 840, 2001, 1990, 415, 1628, 1056, 1852, 2079, 2970, 3582, 1953, 1101, 132, 2992, 2523, 1179, 3807, 1402, 3419, 1334, 3529, 2917, 2532, 3694, 3998, 1049, 2941, 2624, 761, 3173, 1236, 380, 3385, 2489, 3097, 2381, 138, 938, 2671, 3000, 2561]}
2025-06-22T07:20:27.154882176Z 2025-06-22 07:20:27.154 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T07:20:27.154886464Z 	{'hostname_prefix': 'AMG_ProposalTournament_G21T1R1', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T07:20:27.168058514Z 2025-06-22 07:20:27.167 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T07:20:27.168164784Z 2025-06-22 07:20:27.168 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T07:20:27.168962611Z 2025-06-22 07:20:27.168 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T07:20:27.169061928Z 2025-06-22 07:20:27.168 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T07:20:27.170830287Z 2025-06-22 07:20:27.170 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T07:20:47.171791502Z 2025-06-22 07:20:47.171 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T07:21:14.650772376Z 2025-06-22 07:21:14.650 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T07:21:17.173044803Z 2025-06-22 07:21:17.172 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T07:21:17.173079098Z 2025-06-22 07:21:17.172 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T07:21:32.171234002Z 2025-06-22 07:21:32.170 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-22T07:21:32.171272455Z 2025-06-22 07:21:32.171 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-22T07:21:32.171426857Z 2025-06-22 07:21:32.171 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-22T07:21:40.656067143Z 2025-06-22 07:21:40.655 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:25.917569
2025-06-22T07:21:40.803484846Z 2025-06-22 07:21:40.803 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:26.091094
2025-06-22T07:21:40.890801339Z 2025-06-22 07:21:40.890 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:26.164324
2025-06-22T07:21:40.975100956Z 2025-06-22 07:21:40.974 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:26.277388
2025-06-22T07:21:41.052339842Z 2025-06-22 07:21:41.051 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:26.326117
2025-06-22T07:21:42.180710775Z 2025-06-22 07:21:42.180 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T07:21:42.180891085Z 2025-06-22 07:21:42.180 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T07:21:42.186789812Z 2025-06-22 07:21:42.186 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T07:21:42.202975921Z 2025-06-22 07:21:42.202 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
