2025-06-22T07:18:28.858964861Z 2025-06-22 07:18:28.858 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T07:18:28.859029122Z 	{'encoding': [3056, 1449, 2304, 3540, 539, 3145, 3678, 697, 1293, 2772, 3549, 1290, 2740, 15, 1791, 2509, 1337, 3170, 2322, 2327, 2831, 1452, 600, 126, 2379, 665, 2091, 2466, 1315, 2694, 1865, 3097, 140, 427, 1679, 3923, 3478, 852, 1601, 3019, 2728, 2859, 71, 3510, 2561, 3576, 2755, 3429, 2458, 710, 692, 576, 995, 1197, 139, 1350, 3667, 3201, 2984, 1846, 723, 2027, 745, 2479, 655, 1771, 2904, 3111, 1615, 1346, 3702, 1660, 1694, 2845, 1711, 2595, 2105, 967, 4000, 3343, 3669, 174, 2372, 1159, 637, 2068, 2443, 2305, 3806, 2173, 2448, 2499, 3708, 137, 2011, 253, 3116, 2200, 1937, 840, 2001, 1990, 415, 1628, 1056, 1852, 2079, 2970, 3582, 1953, 1101, 132, 2992, 2523, 1179, 3807, 1402, 3419, 1334, 3529, 2917, 2532, 3694, 3998, 1049, 2941, 2624, 761, 3173, 1236, 380, 3385, 2489, 3097, 2381, 138, 938, 2671, 3000, 2561]}
2025-06-22T07:18:28.859035955Z 2025-06-22 07:18:28.858 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T07:18:28.859040554Z 	{'hostname_prefix': 'AMG_ProposalTournament_G21T1R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T07:18:28.874837412Z 2025-06-22 07:18:28.874 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T07:18:28.874906292Z 2025-06-22 07:18:28.874 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T07:18:28.875709599Z 2025-06-22 07:18:28.875 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T07:18:28.875766587Z 2025-06-22 07:18:28.875 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T07:18:28.877159166Z 2025-06-22 07:18:28.877 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T07:18:48.878076214Z 2025-06-22 07:18:48.877 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T07:19:15.245043423Z 2025-06-22 07:19:15.244 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T07:19:18.879051313Z 2025-06-22 07:19:18.878 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T07:19:18.879110635Z 2025-06-22 07:19:18.878 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T07:19:33.877613732Z 2025-06-22 07:19:33.877 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-22T07:19:33.877671000Z 2025-06-22 07:19:33.877 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-22T07:19:33.877730282Z 2025-06-22 07:19:33.877 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-22T07:19:40.069205415Z 2025-06-22 07:19:40.068 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:24.775273
2025-06-22T07:19:40.165143539Z 2025-06-22 07:19:40.164 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:24.881549
2025-06-22T07:19:40.346927132Z 2025-06-22 07:19:40.346 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:25.026914
2025-06-22T07:19:40.429588007Z 2025-06-22 07:19:40.429 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:25.104402
2025-06-22T07:19:40.502722144Z 2025-06-22 07:19:40.502 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:25.196464
2025-06-22T07:19:41.882116881Z 2025-06-22 07:19:41.881 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-22T07:19:41.882267556Z 2025-06-22 07:19:41.882 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-22T07:19:41.893294265Z 2025-06-22 07:19:41.892 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-22T07:19:41.899619208Z 2025-06-22 07:19:41.898 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-22T07:19:41.947994628Z 2025-06-22 07:19:41.947 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed shPf8jeqSwhfh7QC7B62bgPY5rWVg and address rKGBJp8rF2rfE4o9SaCZqUr9HrjkL5Sv4L
2025-06-22T07:19:41.967884712Z 2025-06-22 07:19:41.967 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed ssFCGN35z7ehZ2Y5cyQzPJq4gbn5n and address rJSNNmnTyrpUViKTdTfePadqDnQWLtWYPr
2025-06-22T07:19:41.991461388Z 2025-06-22 07:19:41.990 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed ssoLUBmVHaL8pqgsNamJWouXwVJuB and address r9XizBYoKexufmp5xESpC8hQtXBnuuRVWk
2025-06-22T07:19:43.159566068Z 2025-06-22 07:19:43.159 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:02.998131
2025-06-22T07:19:43.347532615Z 2025-06-22 07:19:43.347 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.000089
2025-06-22T07:19:43.397104503Z 2025-06-22 07:19:43.396 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:02.999466
2025-06-22T07:19:43.459587870Z 2025-06-22 07:19:43.459 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:02.957018
2025-06-22T07:19:44.287129950Z 2025-06-22 07:19:44.286 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:04.001439
2025-06-22T07:19:44.820896663Z 2025-06-22 07:19:44.820 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 34DD6676931E699029433F232B94CB0714763B39607BEEF448EA3C9059A2AB62 submitted successfully
2025-06-22T07:19:45.670955306Z 2025-06-22 07:19:45.670 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 28DD0F437A8A34475F7659DC59AF249B28D9631D11AE8702D47D598D7F3FC4B1 submitted successfully
2025-06-22T07:19:46.522400365Z 2025-06-22 07:19:46.522 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 23B37ED9B33562CC38D4CE9A9FA0267C5D5BD5C2D8D9895EEBAE9FCFC50B9E9E submitted successfully
2025-06-22T07:19:46.529575513Z 2025-06-22 07:19:46.529 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 4 in 0:00:02.987963
2025-06-22T07:19:47.191709628Z 2025-06-22 07:19:47.191 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 4 in 0:00:03.000678
2025-06-22T07:19:47.322248572Z 2025-06-22 07:19:47.321 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 4 in 0:00:04.002155
2025-06-22T07:19:47.384561808Z 2025-06-22 07:19:47.384 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:03.974443
2025-06-22T07:19:48.084094626Z 2025-06-22 07:19:48.083 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:05.002021
