peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
3,2,2,b6dabe77cfb80debb9aecff428108f2fd847038a6401b90a55c9737b6ab62cb8,[]
4,2,2,b6dabe77cfb80debb9aecff428108f2fd847038a6401b90a55c9737b6ab62cb8,[]
2,3,2,b6dabe77cfb80debb9aecff428108f2fd847038a6401b90a55c9737b6ab62cb8,[]
1,4,2,b6dabe77cfb80debb9aecff428108f2fd847038a6401b90a55c9737b6ab62cb8,[]
0,4,2,b6dabe77cfb80debb9aecff428108f2fd847038a6401b90a55c9737b6ab62cb8,[]
3,2,3,6c5924e62566891ef9a46313b7c9e69ded6bce1561655da54cc35eac6fc446cd,[]
2,3,3,6c5924e62566891ef9a46313b7c9e69ded6bce1561655da54cc35eac6fc446cd,[]
1,4,3,6c5924e62566891ef9a46313b7c9e69ded6bce1561655da54cc35eac6fc446cd,[]
0,4,3,6c5924e62566891ef9a46313b7c9e69ded6bce1561655da54cc35eac6fc446cd,[]
4,3,3,6c5924e62566891ef9a46313b7c9e69ded6bce1561655da54cc35eac6fc446cd,[]
3,4,4,5b942238ae3d7a655d588674740f3929cf6260edd75e8488fd91c9250d187c09,[]
2,4,4,5b942238ae3d7a655d588674740f3929cf6260edd75e8488fd91c9250d187c09,[]
1,3,4,5b942238ae3d7a655d588674740f3929cf6260edd75e8488fd91c9250d187c09,[]
0,4,4,5b942238ae3d7a655d588674740f3929cf6260edd75e8488fd91c9250d187c09,[]
4,1,4,5b942238ae3d7a655d588674740f3929cf6260edd75e8488fd91c9250d187c09,[]
3,4,5,b147bb8ce68ba0c3250b08255fe8c4a7e940a401884ea50c93ed682231976005,"['606E64B756E162024467465E0D742BC6D543E3356212354BD0F30632A4EF54D3', 'D734AE1295367FFF873BBBA9B65862CF2850BA6F7CF8FFE1FCCE42B6AFE4FA33', 'F50E65ADE24B5F1320E103039E1BA6810DB762472721596CBB75B2C9DC060B7C']"
2,4,5,b147bb8ce68ba0c3250b08255fe8c4a7e940a401884ea50c93ed682231976005,"['606E64B756E162024467465E0D742BC6D543E3356212354BD0F30632A4EF54D3', 'D734AE1295367FFF873BBBA9B65862CF2850BA6F7CF8FFE1FCCE42B6AFE4FA33', 'F50E65ADE24B5F1320E103039E1BA6810DB762472721596CBB75B2C9DC060B7C']"
1,3,5,b147bb8ce68ba0c3250b08255fe8c4a7e940a401884ea50c93ed682231976005,"['606E64B756E162024467465E0D742BC6D543E3356212354BD0F30632A4EF54D3', 'D734AE1295367FFF873BBBA9B65862CF2850BA6F7CF8FFE1FCCE42B6AFE4FA33', 'F50E65ADE24B5F1320E103039E1BA6810DB762472721596CBB75B2C9DC060B7C']"
0,3,5,b147bb8ce68ba0c3250b08255fe8c4a7e940a401884ea50c93ed682231976005,"['606E64B756E162024467465E0D742BC6D543E3356212354BD0F30632A4EF54D3', 'D734AE1295367FFF873BBBA9B65862CF2850BA6F7CF8FFE1FCCE42B6AFE4FA33', 'F50E65ADE24B5F1320E103039E1BA6810DB762472721596CBB75B2C9DC060B7C']"
4,3,5,b147bb8ce68ba0c3250b08255fe8c4a7e940a401884ea50c93ed682231976005,"['606E64B756E162024467465E0D742BC6D543E3356212354BD0F30632A4EF54D3', 'D734AE1295367FFF873BBBA9B65862CF2850BA6F7CF8FFE1FCCE42B6AFE4FA33', 'F50E65ADE24B5F1320E103039E1BA6810DB762472721596CBB75B2C9DC060B7C']"
3,4,6,e5eaa9aa80f6500b970db9437e8999348735be2f5950c05cf50d1b92410e9292,[]
2,4,6,e5eaa9aa80f6500b970db9437e8999348735be2f5950c05cf50d1b92410e9292,[]
1,3,6,e5eaa9aa80f6500b970db9437e8999348735be2f5950c05cf50d1b92410e9292,[]
0,4,6,e5eaa9aa80f6500b970db9437e8999348735be2f5950c05cf50d1b92410e9292,[]
4,2,6,e5eaa9aa80f6500b970db9437e8999348735be2f5950c05cf50d1b92410e9292,[]
3,4,7,266a139142cfab4666f1e8cbc1508513e379f75287647b54e64d02e3ebaf43e3,[]
2,3,7,266a139142cfab4666f1e8cbc1508513e379f75287647b54e64d02e3ebaf43e3,[]
1,4,7,266a139142cfab4666f1e8cbc1508513e379f75287647b54e64d02e3ebaf43e3,[]
0,1,7,266a139142cfab4666f1e8cbc1508513e379f75287647b54e64d02e3ebaf43e3,[]
4,0,7,266a139142cfab4666f1e8cbc1508513e379f75287647b54e64d02e3ebaf43e3,[]
3,4,8,61b87d15148cc00c9bb022935f3860ca188c94b88fd379d1e2d351897b929727,['318EA21C2401985B3DE17765B0EAC891414B96A1158B7525FBB5B59E0413C0D8']
1,3,8,61b87d15148cc00c9bb022935f3860ca188c94b88fd379d1e2d351897b929727,['318EA21C2401985B3DE17765B0EAC891414B96A1158B7525FBB5B59E0413C0D8']
2,4,8,61b87d15148cc00c9bb022935f3860ca188c94b88fd379d1e2d351897b929727,['318EA21C2401985B3DE17765B0EAC891414B96A1158B7525FBB5B59E0413C0D8']
3,4,9,3eadb9b431b40893b17e2e2aad3f47bc26c87196294a1113c582701da9263e90,[]
1,2,9,3eadb9b431b40893b17e2e2aad3f47bc26c87196294a1113c582701da9263e90,[]
2,3,9,3eadb9b431b40893b17e2e2aad3f47bc26c87196294a1113c582701da9263e90,[]
4,2,8,b8b1f60a89dbbf2c981efd30620c682514e056f494fa40e947c52da67863e6af,['9CDBDB4002CC4AD83D5FCC490BF46CDDE3C0C7D9E10C5C6AFCD72F33CF1ADDED']
0,3,8,b8b1f60a89dbbf2c981efd30620c682514e056f494fa40e947c52da67863e6af,['9CDBDB4002CC4AD83D5FCC490BF46CDDE3C0C7D9E10C5C6AFCD72F33CF1ADDED']
4,2,9,68d1d7b6d25f5804475cbb03e9ac14a51c101804f5e00148d4dcb8d21a37adf4,[]
0,3,9,68d1d7b6d25f5804475cbb03e9ac14a51c101804f5e00148d4dcb8d21a37adf4,[]
3,4,10,9ddf30f514462bcd84f61d26e37c5ff6c6b9d3517fb3c4fdb625315fc44bd6b8,[]
2,4,10,9ddf30f514462bcd84f61d26e37c5ff6c6b9d3517fb3c4fdb625315fc44bd6b8,[]
1,3,10,9ddf30f514462bcd84f61d26e37c5ff6c6b9d3517fb3c4fdb625315fc44bd6b8,[]
0,2,10,87d2908c0d7f8381f83b4abd175d2b6b94d7d6a9cd13f6ddbdd3d0f24ba96cb2,[]
4,2,10,87d2908c0d7f8381f83b4abd175d2b6b94d7d6a9cd13f6ddbdd3d0f24ba96cb2,[]
0,4,11,55620537147e3a401f257d297c5c3ffdc1c6ed74712d42039bebcfd2339e386d,[]
4,2,11,55620537147e3a401f257d297c5c3ffdc1c6ed74712d42039bebcfd2339e386d,[]
0,4,12,434684b8c95e596b09acf4b8938a0220684f0d952ddfc0e3bdcbd470abcb1756,[]
4,2,12,434684b8c95e596b09acf4b8938a0220684f0d952ddfc0e3bdcbd470abcb1756,[]
3,4,11,bca22bf0ca6bf47cc3e30461300d2923373d6ccd2dd55412f57944a0daceb4e7,[]
2,0,11,bca22bf0ca6bf47cc3e30461300d2923373d6ccd2dd55412f57944a0daceb4e7,[]
1,4,11,bca22bf0ca6bf47cc3e30461300d2923373d6ccd2dd55412f57944a0daceb4e7,[]
4,3,13,247ef8284d8cef1b61bf3aa64ed4b4d03a0f5a70b4b09685920ec4003c421d50,[]
0,3,13,247ef8284d8cef1b61bf3aa64ed4b4d03a0f5a70b4b09685920ec4003c421d50,[]
4,3,14,8dd75e5e408f89393c3a426c680840a801b7ac2ccdccb41310d5052b872b28f5,[]
0,3,14,8dd75e5e408f89393c3a426c680840a801b7ac2ccdccb41310d5052b872b28f5,[]
3,4,12,64b9c7094a3562a0b89358a22340ea0a88b2b082a9107ecaeabae34f9dc887da,[]
2,4,12,64b9c7094a3562a0b89358a22340ea0a88b2b082a9107ecaeabae34f9dc887da,[]
1,2,12,64b9c7094a3562a0b89358a22340ea0a88b2b082a9107ecaeabae34f9dc887da,[]
4,3,15,68ecb3dbf43f7916642c7577c982dfdd766eda8ef619ce3f6fb692ebbee9e9a4,[]
0,3,15,68ecb3dbf43f7916642c7577c982dfdd766eda8ef619ce3f6fb692ebbee9e9a4,[]
4,3,16,fced3b9f30f858e6d2f6feeb6092a220b59ec07aa49b7b64beb4d4e7d98e18b5,[]
3,2,13,c3d30010bbdcf9fd215a5a51bfd006d6fa69ad4cf998e130c0d3106ae6af3fa8,[]
2,3,13,c3d30010bbdcf9fd215a5a51bfd006d6fa69ad4cf998e130c0d3106ae6af3fa8,[]
1,4,13,c3d30010bbdcf9fd215a5a51bfd006d6fa69ad4cf998e130c0d3106ae6af3fa8,[]
0,3,16,fced3b9f30f858e6d2f6feeb6092a220b59ec07aa49b7b64beb4d4e7d98e18b5,[]
4,2,17,ba8bf2020e8b648205e49d68156a8889d99138d076dfaeab1a64e5cb8f425b0d,[]
3,2,14,ed3aa20486cf0b6077392306b28b1ebec44baad08bd4ef9c9ee7f64a3cca1b56,[]
2,3,14,ed3aa20486cf0b6077392306b28b1ebec44baad08bd4ef9c9ee7f64a3cca1b56,[]
1,0,14,ed3aa20486cf0b6077392306b28b1ebec44baad08bd4ef9c9ee7f64a3cca1b56,[]
0,3,17,ba8bf2020e8b648205e49d68156a8889d99138d076dfaeab1a64e5cb8f425b0d,[]
4,3,18,2c9e171d52e6de40864a255c1e9131a119d29a5292ac714cfc421f93ee2c559d,[]
