2025-06-21T14:40:27.677600283Z 2025-06-21 14:40:27.677 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T14:40:27.677669944Z 	{'encoding': [2651, 1777, 2112, 1786, 1111, 1864, 393, 2195, 3271, 35, 3883, 3855, 2677, 3638, 3077, 2586, 1378, 2153, 3999, 862, 2493, 1134, 837, 2931, 3090, 2589, 31, 1273, 1396, 3474, 385, 373, 1287, 3285, 2549, 2506, 3176, 2748, 2989, 2076, 2253, 2279, 926, 3557, 3789, 3710, 2396, 3772, 1898, 2414, 2953, 3365, 1647, 3806, 3910, 3819, 1346, 716, 1343, 663, 2681, 1329, 770, 1691, 244, 1377, 2717, 3645, 1685, 47, 2021, 3644, 3257, 3224, 3788, 2389, 266, 2705, 2422, 1577, 1751, 73, 3340, 646, 2562, 1592, 2016, 1260, 3755, 1967, 2477, 2016, 1585, 1557, 1959, 344, 3696, 3137, 297, 679, 3519, 2187, 3257, 1392, 2909, 3727, 3124, 2710, 217, 1692, 2017, 2413, 2519, 426, 354, 57, 1494, 2869, 835, 1744, 3853, 561, 94, 3538, 1062, 2702, 183, 2706, 3031, 1211, 169, 2892, 3282, 2123, 220, 2218, 3243, 2641, 3910, 177]}
2025-06-21T14:40:27.677681566Z 2025-06-21 14:40:27.677 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T14:40:27.677694761Z 	{'hostname_prefix': 'AMG_NSGAII_G1T5R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T14:40:27.685808770Z 2025-06-21 14:40:27.685 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T14:40:27.685867581Z 2025-06-21 14:40:27.685 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T14:40:27.686562682Z 2025-06-21 14:40:27.686 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T14:40:27.686650057Z 2025-06-21 14:40:27.686 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T14:40:27.687758418Z 2025-06-21 14:40:27.687 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T14:40:47.688551642Z 2025-06-21 14:40:47.688 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T14:40:57.870386125Z 2025-06-21 14:40:57.869 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
