peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
0,3,2,40d4fe9582b8f82ab82b6de056ab96723a7d4940c1cf8f6c55c9acd64cfca70b,[]
2,3,2,40d4fe9582b8f82ab82b6de056ab96723a7d4940c1cf8f6c55c9acd64cfca70b,[]
3,4,2,40d4fe9582b8f82ab82b6de056ab96723a7d4940c1cf8f6c55c9acd64cfca70b,[]
1,0,2,40d4fe9582b8f82ab82b6de056ab96723a7d4940c1cf8f6c55c9acd64cfca70b,[]
4,3,2,40d4fe9582b8f82ab82b6de056ab96723a7d4940c1cf8f6c55c9acd64cfca70b,[]
2,3,3,a6c5c1d0504e9b97cf15bfbc2ce1be488f26be68be827db3fe0099c5f579a1c7,[]
3,4,3,a6c5c1d0504e9b97cf15bfbc2ce1be488f26be68be827db3fe0099c5f579a1c7,[]
1,4,3,a6c5c1d0504e9b97cf15bfbc2ce1be488f26be68be827db3fe0099c5f579a1c7,[]
4,2,3,a6c5c1d0504e9b97cf15bfbc2ce1be488f26be68be827db3fe0099c5f579a1c7,[]
0,2,3,a6c5c1d0504e9b97cf15bfbc2ce1be488f26be68be827db3fe0099c5f579a1c7,[]
2,3,4,f9453915f682a4f264783785736b231b695685c2730c9457de0ee6577069551a,[]
3,4,4,f9453915f682a4f264783785736b231b695685c2730c9457de0ee6577069551a,[]
1,4,4,f9453915f682a4f264783785736b231b695685c2730c9457de0ee6577069551a,[]
4,3,4,f9453915f682a4f264783785736b231b695685c2730c9457de0ee6577069551a,[]
0,2,4,f9453915f682a4f264783785736b231b695685c2730c9457de0ee6577069551a,[]
4,1,5,28486122c8185708ffb2b50ad455019c83b440896239f0abba3411491ddc1d32,"['5D3D25A89512A7A3D4178C66AE94A9F75570B4813365BEA3B79389D2D8C7CDD0', '606776C1F81A28F8299337650555411BEB7F803877990C76DEE8BA3D987B7376', 'FBFF57456E157B8E7605F8152159867B245C3D92149D647E69B81413C1912569']"
0,4,5,28486122c8185708ffb2b50ad455019c83b440896239f0abba3411491ddc1d32,"['5D3D25A89512A7A3D4178C66AE94A9F75570B4813365BEA3B79389D2D8C7CDD0', '606776C1F81A28F8299337650555411BEB7F803877990C76DEE8BA3D987B7376', 'FBFF57456E157B8E7605F8152159867B245C3D92149D647E69B81413C1912569']"
