2025-06-21T16:26:56.468487649Z 2025-06-21 16:26:56.468 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T16:26:56.468541170Z 	{'encoding': [572, 2009, 3603, 2915, 2790, 3324, 3210, 41, 1064, 1244, 1610, 145, 2431, 769, 2117, 674, 3880, 1556, 1517, 2038, 133, 3613, 948, 753, 610, 1091, 3695, 1664, 2255, 959, 3561, 2840, 3846, 3603, 1209, 1467, 3272, 2994, 159, 1570, 93, 3371, 926, 3357, 1827, 1380, 2621, 2480, 1435, 2019, 2892, 336, 1337, 1686, 1966, 1147, 3743, 2891, 2926, 1648, 3254, 260, 1532, 3905, 718, 3642, 2855, 1622, 162, 3768, 1166, 2110, 2396, 3668, 709, 343, 3651, 3231, 2066, 2353, 3333, 369, 2861, 3209, 1262, 2753, 2519, 136, 1794, 2858, 259, 1787, 2595, 2854, 3561, 2594, 3043, 1983, 3399, 1932, 1010, 2718, 661, 2308, 2061, 128, 3866, 3221, 2617, 567, 3169, 401, 3725, 3852, 1929, 2224, 3598, 2141, 2698, 2490, 541, 3280, 3114, 567, 3968, 2328, 3611, 3713, 2187, 1932, 3029, 3777, 968, 1606, 2180, 1698, 548, 3461, 67, 3968]}
2025-06-21T16:26:56.468557551Z 2025-06-21 16:26:56.468 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T16:26:56.468569614Z 	{'hostname_prefix': 'AMG_TournamentDCD_G15T7R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T16:26:56.476976064Z 2025-06-21 16:26:56.476 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T16:26:56.477028002Z 2025-06-21 16:26:56.476 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T16:26:56.477892154Z 2025-06-21 16:26:56.477 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T16:26:56.477968919Z 2025-06-21 16:26:56.477 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T16:26:56.479219710Z 2025-06-21 16:26:56.479 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T16:27:16.479915955Z 2025-06-21 16:27:16.479 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T16:27:18.283573006Z 2025-06-21 16:27:18.283 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T16:27:21.480556300Z 2025-06-21 16:27:21.479 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T16:27:21.480678160Z 2025-06-21 16:27:21.480 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T16:28:01.479818613Z 2025-06-21 16:28:01.479 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T16:28:01.479980929Z 2025-06-21 16:28:01.479 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T16:28:01.480142294Z 2025-06-21 16:28:01.479 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
