2025-06-21T19:10:06.863866161Z 2025-06-21 19:10:06.863 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T19:10:06.863944188Z 	{'encoding': [1755, 1648, 784, 2948, 3969, 2806, 1060, 84, 1252, 2774, 2493, 119, 452, 2605, 2634, 2796, 3408, 310, 2531, 3378, 1807, 2922, 597, 1506, 2109, 1580, 1431, 1815, 2526, 3162, 2534, 3445, 1481, 3470, 1966, 2226, 1522, 2853, 1057, 1836, 3481, 699, 3412, 1788, 2487, 1739, 2057, 354, 1345, 694, 1741, 1182, 2680, 2570, 3964, 2166, 3529, 1330, 2819, 1032, 2028, 144, 768, 439, 439, 3190, 500, 666, 1804, 19, 542, 1199, 1472, 2980, 1129, 973, 2518, 1239, 2430, 1476, 2753, 1904, 648, 1833, 3287, 2846, 1991, 1962, 2412, 2899, 2978, 113, 3168, 1460, 3746, 3665, 1051, 2504, 2959, 520, 2307, 1639, 1610, 1914, 2313, 3230, 3552, 3350, 3676, 3439, 3368, 98, 1090, 3998, 2090, 1952, 2355, 913, 3321, 825, 447, 148, 1316, 2719, 632, 3801, 924, 2229, 2193, 3858, 1532, 744, 1381, 3044, 291, 2248, 163, 1023, 2180, 2613]}
2025-06-21T19:10:06.863958826Z 2025-06-21 19:10:06.863 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T19:10:06.863967923Z 	{'hostname_prefix': 'AMG_NSGAII_G37T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T19:10:06.872243167Z 2025-06-21 19:10:06.871 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T19:10:06.872385445Z 2025-06-21 19:10:06.872 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T19:10:06.873274834Z 2025-06-21 19:10:06.873 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T19:10:06.873305572Z 2025-06-21 19:10:06.873 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T19:10:06.874548980Z 2025-06-21 19:10:06.874 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T19:10:26.875446577Z 2025-06-21 19:10:26.874 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T19:10:43.789866287Z 2025-06-21 19:10:43.789 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T19:10:46.876057561Z 2025-06-21 19:10:46.875 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T19:10:46.876107505Z 2025-06-21 19:10:46.875 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T19:11:00.687066884Z 2025-06-21 19:11:00.686 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:16.844783
2025-06-21T19:11:00.804342478Z 2025-06-21 19:11:00.804 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:16.974083
2025-06-21T19:11:00.964386447Z 2025-06-21 19:11:00.964 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:17.136669
2025-06-21T19:11:01.049430318Z 2025-06-21 19:11:01.049 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:17.209561
2025-06-21T19:11:03.673650179Z 2025-06-21 19:11:03.673 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.000972
2025-06-21T19:11:03.805779286Z 2025-06-21 19:11:03.805 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.002306
2025-06-21T19:11:03.965739517Z 2025-06-21 19:11:03.965 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:03.001773
2025-06-21T19:11:04.063737715Z 2025-06-21 19:11:04.063 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:02.991966
2025-06-21T19:11:04.246245055Z 2025-06-21 19:11:04.245 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:20.386189
2025-06-21T19:11:05.882109381Z 2025-06-21 19:11:05.881 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T19:11:05.882153424Z 2025-06-21 19:11:05.882 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T19:11:05.887713872Z 2025-06-21 19:11:05.887 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
