2025-06-21T19:29:22.473698361Z 2025-06-21 19:29:22.473 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T19:29:22.473764195Z 	{'encoding': [3981, 397, 2397, 3815, 2907, 1118, 2509, 318, 3986, 902, 1582, 3015, 1561, 3723, 602, 3330, 2762, 3076, 3694, 547, 1975, 2233, 1624, 2165, 2282, 2521, 2929, 750, 2107, 2129, 812, 3207, 101, 2083, 256, 3161, 2441, 1764, 3112, 3840, 2944, 2129, 695, 1903, 3398, 3399, 2339, 2663, 1809, 3992, 1189, 3359, 1478, 2211, 1376, 1446, 2082, 181, 875, 2235, 2913, 3312, 2705, 2240, 3810, 242, 3337, 2512, 2237, 2389, 3469, 3596, 751, 1504, 3785, 2031, 409, 251, 2518, 2718, 3352, 1124, 3920, 2478, 3609, 18, 2769, 752, 1150, 2149, 715, 2856, 2083, 946, 1102, 1922, 3289, 1231, 3497, 2030, 960, 912, 1955, 2195, 3009, 1466, 1737, 72, 3384, 2134, 3187, 3695, 3791, 1875, 525, 2496, 3658, 578, 2264, 2170, 198, 2638, 2337, 3715, 3135, 1250, 2142, 1865, 342, 368, 212, 3432, 3776, 562, 3479, 435, 2820, 3330, 1205, 3782]}
2025-06-21T19:29:22.473777099Z 2025-06-21 19:29:22.473 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T19:29:22.473785976Z 	{'hostname_prefix': 'AMG_NSGAII_G39T3R1', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T19:29:22.482353781Z 2025-06-21 19:29:22.482 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T19:29:22.482411901Z 2025-06-21 19:29:22.482 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T19:29:22.483101843Z 2025-06-21 19:29:22.482 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T19:29:22.483185521Z 2025-06-21 19:29:22.483 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T19:29:22.484402298Z 2025-06-21 19:29:22.484 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T19:29:42.485156945Z 2025-06-21 19:29:42.484 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T19:29:58.497451125Z 2025-06-21 19:29:58.497 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T19:30:02.485851678Z 2025-06-21 19:30:02.485 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T19:30:02.485882576Z 2025-06-21 19:30:02.485 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T19:30:20.417279414Z 2025-06-21 19:30:20.416 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:21.834937
2025-06-21T19:30:20.683192536Z 2025-06-21 19:30:20.682 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:22.108785
2025-06-21T19:30:20.832543723Z 2025-06-21 19:30:20.832 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:22.271691
2025-06-21T19:30:20.880281597Z 2025-06-21 19:30:20.879 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:22.336942
2025-06-21T19:30:20.953343649Z 2025-06-21 19:30:20.953 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:22.407719
2025-06-21T19:30:22.488697493Z 2025-06-21 19:30:22.488 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T19:30:22.488862524Z 2025-06-21 19:30:22.488 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T19:30:22.494681460Z 2025-06-21 19:30:22.494 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-21T19:30:22.505487871Z 2025-06-21 19:30:22.505 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-21T19:30:22.529455659Z 2025-06-21 19:30:22.529 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed shJxk3kxtCzXN9vnvnkSfRXTMd12C and address rM1YSED4dq6snjimjdf4KxtLxK2F5CVzgH
2025-06-21T19:30:22.564513925Z 2025-06-21 19:30:22.564 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed snG1pupWWwwZTvjk1pJaZ1LQMzDq7 and address r4BTpMoqJngVp2oNAHi7SrWcTNH7N3EeJR
2025-06-21T19:30:22.564974204Z 2025-06-21 19:30:22.564 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed spyS9nzrJjd4ZJx9W9R8CTDXcQ8bX and address rPBggopXreVErPpH7vkHv3PzDwkaG1GTim
2025-06-21T19:30:23.667631118Z 2025-06-21 19:30:23.667 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:02.999796
2025-06-21T19:30:23.896508441Z 2025-06-21 19:30:23.896 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.039041
2025-06-21T19:30:24.012440116Z 2025-06-21 19:30:24.012 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.063064
2025-06-21T19:30:24.142371551Z 2025-06-21 19:30:24.142 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:03.108684
2025-06-21T19:30:24.246836799Z 2025-06-21 19:30:24.246 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 0D4619300124F9CE0C9976EFC04066C791FA9FE6540652E523E992AFA99DCF3D submitted successfully
2025-06-21T19:30:24.379410061Z 2025-06-21 19:30:24.379 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:04.001025
2025-06-21T19:30:25.162750634Z 2025-06-21 19:30:25.162 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 9A69B2737A80781EAB907461450CD1E46C337B1CF1ED6D4B3F0B15A9A78A5765 submitted successfully
2025-06-21T19:30:25.959052656Z 2025-06-21 19:30:25.958 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction F90101DADF388047F177925DA2B8103F0A9354E048E7A5A89000BE3B960C1942 submitted successfully
2025-06-21T19:30:26.844763151Z 2025-06-21 19:30:26.844 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 4 in 0:00:02.963116
2025-06-21T19:30:26.982090850Z 2025-06-21 19:30:26.981 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 4 in 0:00:02.895432
2025-06-21T19:30:27.373106590Z 2025-06-21 19:30:27.372 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:03.001269
2025-06-21T19:30:27.646311007Z 2025-06-21 19:30:27.645 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 4 in 0:00:04.001164
2025-06-21T19:30:27.872633407Z 2025-06-21 19:30:27.872 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:03.924062
2025-06-21T19:30:30.688911331Z 2025-06-21 19:30:30.688 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 5 in 0:00:03.001274
2025-06-21T19:30:30.910892645Z 2025-06-21 19:30:30.910 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 5 in 0:00:03.000522
2025-06-21T19:30:30.957832381Z 2025-06-21 19:30:30.957 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 5 in 0:00:04.007357
2025-06-21T19:30:30.960571002Z 2025-06-21 19:30:30.960 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 80000000000 from Account1 to Account2 after 2 seconds using peer 0...
2025-06-21T19:30:30.961380550Z 2025-06-21 19:30:30.961 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 81000000000 from Account1 to Account3 after 2 seconds using peer 1...
2025-06-21T19:30:30.961979681Z 2025-06-21 19:30:30.961 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 82000000000 from Account1 to Account3 after 2 seconds using peer 2...
2025-06-21T19:30:30.962568122Z 2025-06-21 19:30:30.962 | INFO     | rocket_controller.iteration_type:_perform_transactions:201 - Sending 83000000000 from Account1 to Account2 after 2 seconds using peer 3...
2025-06-21T19:30:31.379783144Z 2025-06-21 19:30:31.379 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 5 in 0:00:04.001717
2025-06-21T19:30:32.820238590Z 2025-06-21 19:30:32.819 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 5 in 0:00:06.004325
2025-06-21T19:30:33.688224303Z 2025-06-21 19:30:33.687 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction F8C0E71B07C26CEA7D1BC32CEAFDA90BC8CCED5A97F92600C754CE3556803EAE submitted successfully
2025-06-21T19:30:33.738706898Z 2025-06-21 19:30:33.738 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 1BEE694E13CBD0A646D9AF720D3FF4C31A84713632B5825A2382FAB7A0BDF941 submitted successfully
2025-06-21T19:30:33.774535618Z 2025-06-21 19:30:33.774 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 22FE422AAACCFDA5A20732C8255B68985F6973E19FA0A656E4BE71B5233A60EB submitted successfully
2025-06-21T19:30:33.783649093Z 2025-06-21 19:30:33.783 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction C2514DBC174BF808DBAD01670C107900015D9A7B9BCCF8E41C6AD02818A1E11C submitted successfully
2025-06-21T19:30:33.951622086Z 2025-06-21 19:30:33.951 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 6 in 0:00:02.993881
2025-06-21T19:30:34.683561780Z 2025-06-21 19:30:34.683 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 6 in 0:00:04.003161
2025-06-21T19:30:34.882234030Z 2025-06-21 19:30:34.881 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 6 in 0:00:04.001042
2025-06-21T19:30:35.386673711Z 2025-06-21 19:30:35.386 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 6 in 0:00:04.002528
2025-06-21T19:30:35.828978539Z 2025-06-21 19:30:35.828 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 6 in 0:00:03.001545
2025-06-21T19:30:36.950299198Z 2025-06-21 19:30:36.949 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 7 in 0:00:03.001275
2025-06-21T19:30:37.650809026Z 2025-06-21 19:30:37.650 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 7 in 0:00:02.999718
2025-06-21T19:30:38.871091272Z 2025-06-21 19:30:38.870 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 7 in 0:00:04.009783
2025-06-21T19:30:39.953752205Z 2025-06-21 19:30:39.953 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 8 in 0:00:03.000483
2025-06-21T19:30:40.677358687Z 2025-06-21 19:30:40.677 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 8 in 0:00:03.001017
2025-06-21T19:30:40.825109402Z 2025-06-21 19:30:40.824 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 7 in 0:00:05.003545
2025-06-21T19:30:41.866481597Z 2025-06-21 19:30:41.866 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 8 in 0:00:02.994044
2025-06-21T19:30:42.388599463Z 2025-06-21 19:30:42.388 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 7 in 0:00:07.011640
2025-06-21T19:30:42.951168636Z 2025-06-21 19:30:42.950 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 9 in 0:00:03.001112
2025-06-21T19:30:43.653101461Z 2025-06-21 19:30:43.652 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 9 in 0:00:03.000778
