2025-06-21T22:42:42.678630745Z 2025-06-21 22:42:42.678 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T22:42:42.678669077Z 	{'encoding': [366, 2846, 3323, 414, 3525, 984, 1875, 2019, 3191, 1760, 2316, 3062, 3023, 2095, 373, 2800, 910, 3390, 3051, 439, 2691, 3894, 2634, 1352, 2601, 2872, 2217, 2507, 1705, 425, 1274, 2183, 2419, 2183, 790, 1269, 2572, 2059, 31, 1468, 1829, 3189, 1242, 1292, 1154, 1658, 579, 1100, 1105, 1591, 2117, 3965, 1346, 2521, 3129, 3396, 1121, 1014, 2455, 1038, 379, 1991, 2609, 7, 393, 1525, 2671, 2749, 2733, 25, 3508, 1088, 558, 2477, 34, 2014, 1543, 2197, 2779, 3612, 746, 756, 1313, 1968, 1013, 247, 3161, 2526, 608, 2997, 721, 3959, 2549, 2036, 2210, 86, 261, 2768, 1076, 2166, 812, 385, 1159, 1395, 3223, 946, 528, 994, 2810, 415, 729, 454, 480, 1974, 654, 1543, 1940, 1872, 1703, 677, 905, 2740, 2404, 3256, 747, 2210, 3586, 89, 616, 1774, 3768, 1381, 3132, 3955, 3111, 2024, 3360, 2784, 1147, 2135]}
2025-06-21T22:42:42.678702521Z 2025-06-21 22:42:42.678 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T22:42:42.678711818Z 	{'hostname_prefix': 'AMG_Random_G13T1R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T22:42:42.687007662Z 2025-06-21 22:42:42.686 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T22:42:42.687107029Z 2025-06-21 22:42:42.686 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T22:42:42.687769500Z 2025-06-21 22:42:42.687 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T22:42:42.687841256Z 2025-06-21 22:42:42.687 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T22:42:42.689177769Z 2025-06-21 22:42:42.689 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T22:43:02.689889753Z 2025-06-21 22:43:02.689 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T22:43:24.665003985Z 2025-06-21 22:43:24.664 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
