node_id,ledger_seq,goal_ledger_seq,time_to_validation,close_time,ledger_hash,ledger_index
1,3,20,3.001212,803898880,BA23DAE29F7BD5CF27EDE42A7FBE77AC19AA96132D6BE3868A2ADCE21A34955D,3
2,3,20,3.142941,803898880,BA23DAE29F7BD5CF27EDE42A7FBE77AC19AA96132D6BE3868A2ADCE21A34955D,3
4,3,20,4.149011,803898880,BA23DAE29F7BD5CF27EDE42A7FBE77AC19AA96132D6BE3868A2ADCE21A34955D,3
3,3,20,4.187200,803898880,BA23DAE29F7BD5CF27EDE42A7FBE77AC19AA96132D6BE3868A2ADCE21A34955D,3
0,3,20,4.003565,803898880,BA23DAE29F7BD5CF27EDE42A7FBE77AC19AA96132D6BE3868A2ADCE21A34955D,3
4,2,20,19.290287,803898860,384818FD54C4F77656E1E953B4152B86C1502A0DBB06A40CF81E359E28E36B24,2
3,2,20,19.404243,803898860,384818FD54C4F77656E1E953B4152B86C1502A0DBB06A40CF81E359E28E36B24,2
0,2,20,19.850655,803898860,384818FD54C4F77656E1E953B4152B86C1502A0DBB06A40CF81E359E28E36B24,2
1,2,20,20.043179,803898860,384818FD54C4F77656E1E953B4152B86C1502A0DBB06A40CF81E359E28E36B24,2
2,2,20,20.089147,803898860,384818FD54C4F77656E1E953B4152B86C1502A0DBB06A40CF81E359E28E36B24,2
1,4,20,3.004703,803898881,A2B1BDC6548A7029D220E36A7A224842EABA88A7EFDA6104FCA6E93FA331FB95,4
0,4,20,2.998975,803898881,A2B1BDC6548A7029D220E36A7A224842EABA88A7EFDA6104FCA6E93FA331FB95,4
2,4,20,3.834587,803898881,A2B1BDC6548A7029D220E36A7A224842EABA88A7EFDA6104FCA6E93FA331FB95,4
4,4,20,3.860818,803898881,A2B1BDC6548A7029D220E36A7A224842EABA88A7EFDA6104FCA6E93FA331FB95,4
3,4,20,3.814043,803898881,A2B1BDC6548A7029D220E36A7A224842EABA88A7EFDA6104FCA6E93FA331FB95,4
1,5,20,4.001985,803898890,8B5B67E985DE5A47B4602755299B07FB45563D617B774FAAC7E606478FAB4235,5
0,5,20,4.001215,803898890,8B5B67E985DE5A47B4602755299B07FB45563D617B774FAAC7E606478FAB4235,5
2,5,20,4.002172,803898890,8B5B67E985DE5A47B4602755299B07FB45563D617B774FAAC7E606478FAB4235,5
4,5,20,3.999994,803898890,8B5B67E985DE5A47B4602755299B07FB45563D617B774FAAC7E606478FAB4235,5
3,5,20,4.026107,803898890,8B5B67E985DE5A47B4602755299B07FB45563D617B774FAAC7E606478FAB4235,5
1,6,20,4.001397,803898891,2B4F212FB4084E52B9D767BF3E807867D1E084650D58151E96EA6A3ABE2D1513,6
3,6,20,2.978583,803898891,2B4F212FB4084E52B9D767BF3E807867D1E084650D58151E96EA6A3ABE2D1513,6
0,6,20,4.001540,803898891,2B4F212FB4084E52B9D767BF3E807867D1E084650D58151E96EA6A3ABE2D1513,6
2,6,20,4.001849,803898891,2B4F212FB4084E52B9D767BF3E807867D1E084650D58151E96EA6A3ABE2D1513,6
4,6,20,4.001935,803898891,2B4F212FB4084E52B9D767BF3E807867D1E084650D58151E96EA6A3ABE2D1513,6
2,7,20,5.001680,803898900,83462073CFF9166CA154CDE5A530C5E135D4F4F81840CBC61F237F56AC7209F6,7
4,7,20,5.001275,803898900,83462073CFF9166CA154CDE5A530C5E135D4F4F81840CBC61F237F56AC7209F6,7
3,7,20,6.004697,803898900,83462073CFF9166CA154CDE5A530C5E135D4F4F81840CBC61F237F56AC7209F6,7
0,7,20,6.002203,803898900,83462073CFF9166CA154CDE5A530C5E135D4F4F81840CBC61F237F56AC7209F6,7
1,7,20,7.005339,803898900,83462073CFF9166CA154CDE5A530C5E135D4F4F81840CBC61F237F56AC7209F6,7
3,8,20,3.000050,803898901,AADE229D760B51DCE8C95D98DA3FB0A178A0EFC3C53C4C0C696C10D4CF2E0A67,8
0,8,20,3.002070,803898901,AADE229D760B51DCE8C95D98DA3FB0A178A0EFC3C53C4C0C696C10D4CF2E0A67,8
1,8,20,3.000579,803898901,AADE229D760B51DCE8C95D98DA3FB0A178A0EFC3C53C4C0C696C10D4CF2E0A67,8
2,8,20,4.062891,803898901,AADE229D760B51DCE8C95D98DA3FB0A178A0EFC3C53C4C0C696C10D4CF2E0A67,8
4,8,20,4.001604,803898901,AADE229D760B51DCE8C95D98DA3FB0A178A0EFC3C53C4C0C696C10D4CF2E0A67,8
1,9,20,3.002044,803898902,9FD014756D5BDFEFEABE3036D8E0B70D664F045DE45674147B82D3A6445E8996,9
2,9,20,3.002380,803898902,9FD014756D5BDFEFEABE3036D8E0B70D664F045DE45674147B82D3A6445E8996,9
4,9,20,3.002557,803898902,9FD014756D5BDFEFEABE3036D8E0B70D664F045DE45674147B82D3A6445E8996,9
3,9,20,4.002118,803898902,9FD014756D5BDFEFEABE3036D8E0B70D664F045DE45674147B82D3A6445E8996,9
0,9,20,4.000639,803898902,9FD014756D5BDFEFEABE3036D8E0B70D664F045DE45674147B82D3A6445E8996,9
1,10,20,3.001278,803898910,DBEE3784D6F1CA0314CBD4CE3EAD3FC5216BB90A5BE439B5215343267C6489E3,10
2,10,20,2.985801,803898910,DBEE3784D6F1CA0314CBD4CE3EAD3FC5216BB90A5BE439B5215343267C6489E3,10
3,10,20,3.002058,803898910,DBEE3784D6F1CA0314CBD4CE3EAD3FC5216BB90A5BE439B5215343267C6489E3,10
0,10,20,3.001524,803898910,DBEE3784D6F1CA0314CBD4CE3EAD3FC5216BB90A5BE439B5215343267C6489E3,10
4,10,20,4.000907,803898910,DBEE3784D6F1CA0314CBD4CE3EAD3FC5216BB90A5BE439B5215343267C6489E3,10
1,11,20,3.001075,803898911,D45C10F17F348E2E15AD355F3A7B00E5F7A53B835D9477D20DDC09926790B7FC,11
2,11,20,3.016661,803898911,D45C10F17F348E2E15AD355F3A7B00E5F7A53B835D9477D20DDC09926790B7FC,11
3,11,20,3.000150,803898911,D45C10F17F348E2E15AD355F3A7B00E5F7A53B835D9477D20DDC09926790B7FC,11
0,11,20,3.002336,803898911,D45C10F17F348E2E15AD355F3A7B00E5F7A53B835D9477D20DDC09926790B7FC,11
4,11,20,3.003148,803898911,D45C10F17F348E2E15AD355F3A7B00E5F7A53B835D9477D20DDC09926790B7FC,11
1,12,20,3.001153,803898912,8793E7801CE6096038967AACC38A6591DFDE44F2FA6869909808588FCA35CB48,12
2,12,20,3.002235,803898912,8793E7801CE6096038967AACC38A6591DFDE44F2FA6869909808588FCA35CB48,12
3,12,20,3.000936,803898912,8793E7801CE6096038967AACC38A6591DFDE44F2FA6869909808588FCA35CB48,12
0,12,20,3.001348,803898912,8793E7801CE6096038967AACC38A6591DFDE44F2FA6869909808588FCA35CB48,12
4,12,20,3.000803,803898912,8793E7801CE6096038967AACC38A6591DFDE44F2FA6869909808588FCA35CB48,12
1,13,20,3.001314,803898920,3A9FC896D3F28018708F7A9A121975732670891B512EF0BEC8C8890827963655,13
2,13,20,2.985591,803898920,3A9FC896D3F28018708F7A9A121975732670891B512EF0BEC8C8890827963655,13
3,13,20,3.001088,803898920,3A9FC896D3F28018708F7A9A121975732670891B512EF0BEC8C8890827963655,13
0,13,20,3.001880,803898920,3A9FC896D3F28018708F7A9A121975732670891B512EF0BEC8C8890827963655,13
4,13,20,3.000256,803898920,3A9FC896D3F28018708F7A9A121975732670891B512EF0BEC8C8890827963655,13
1,14,20,3.001165,803898921,F02948AD8BFFF124EEF78F278554EFF688883E1CF3EE8C6FC073E87C1326A453,14
2,14,20,3.002570,803898921,F02948AD8BFFF124EEF78F278554EFF688883E1CF3EE8C6FC073E87C1326A453,14
3,14,20,3.001450,803898921,F02948AD8BFFF124EEF78F278554EFF688883E1CF3EE8C6FC073E87C1326A453,14
0,14,20,3.001489,803898921,F02948AD8BFFF124EEF78F278554EFF688883E1CF3EE8C6FC073E87C1326A453,14
4,14,20,3.001533,803898921,F02948AD8BFFF124EEF78F278554EFF688883E1CF3EE8C6FC073E87C1326A453,14
1,15,20,3.001785,803898922,FFE2B486F83F9409338A40908F288E52899CE4A70F37907B0E04757E3BB1D572,15
2,15,20,3.002365,803898922,FFE2B486F83F9409338A40908F288E52899CE4A70F37907B0E04757E3BB1D572,15
3,15,20,3.001639,803898922,FFE2B486F83F9409338A40908F288E52899CE4A70F37907B0E04757E3BB1D572,15
0,15,20,3.000702,803898922,FFE2B486F83F9409338A40908F288E52899CE4A70F37907B0E04757E3BB1D572,15
4,15,20,3.002238,803898922,FFE2B486F83F9409338A40908F288E52899CE4A70F37907B0E04757E3BB1D572,15
1,16,20,3.001282,803898930,6D3D382ADC7B43768C1AB28B15CA4720B2B0001979D9B0393794E4ADBCABAACC,16
2,16,20,3.007398,803898930,6D3D382ADC7B43768C1AB28B15CA4720B2B0001979D9B0393794E4ADBCABAACC,16
3,16,20,3.001227,803898930,6D3D382ADC7B43768C1AB28B15CA4720B2B0001979D9B0393794E4ADBCABAACC,16
0,16,20,3.001260,803898930,6D3D382ADC7B43768C1AB28B15CA4720B2B0001979D9B0393794E4ADBCABAACC,16
4,16,20,3.000917,803898930,6D3D382ADC7B43768C1AB28B15CA4720B2B0001979D9B0393794E4ADBCABAACC,16
1,17,20,3.001227,803898931,0DBBE2C26F20AD4BE34E2057FA559ECAE979A48962C051499642944B0BE7CCB8,17
2,17,20,3.004840,803898931,0DBBE2C26F20AD4BE34E2057FA559ECAE979A48962C051499642944B0BE7CCB8,17
3,17,20,3.001797,803898931,0DBBE2C26F20AD4BE34E2057FA559ECAE979A48962C051499642944B0BE7CCB8,17
0,17,20,3.000921,803898931,0DBBE2C26F20AD4BE34E2057FA559ECAE979A48962C051499642944B0BE7CCB8,17
4,17,20,3.002892,803898931,0DBBE2C26F20AD4BE34E2057FA559ECAE979A48962C051499642944B0BE7CCB8,17
1,18,20,3.001314,803898932,BA074D02624F731705B9338160B110E923817E3712E9EABE9D6574DDE600EA9E,18
2,18,20,3.001527,803898932,BA074D02624F731705B9338160B110E923817E3712E9EABE9D6574DDE600EA9E,18
3,18,20,3.001212,803898932,BA074D02624F731705B9338160B110E923817E3712E9EABE9D6574DDE600EA9E,18
0,18,20,3.002131,803898932,BA074D02624F731705B9338160B110E923817E3712E9EABE9D6574DDE600EA9E,18
4,18,20,2.999561,803898932,BA074D02624F731705B9338160B110E923817E3712E9EABE9D6574DDE600EA9E,18
1,19,20,3.002815,803898940,75092E829D31076FCA98B66FFBB875AB10C45305197763104412406F6F32A356,19
2,19,20,3.003839,803898940,75092E829D31076FCA98B66FFBB875AB10C45305197763104412406F6F32A356,19
3,19,20,3.000976,803898940,75092E829D31076FCA98B66FFBB875AB10C45305197763104412406F6F32A356,19
0,19,20,3.001184,803898940,75092E829D31076FCA98B66FFBB875AB10C45305197763104412406F6F32A356,19
4,19,20,3.000765,803898940,75092E829D31076FCA98B66FFBB875AB10C45305197763104412406F6F32A356,19
1,20,20,3.000298,803898941,17712D5314A187C884E384C7C6C4F804A48B1F25CD08A6C36BB16C56FDB8C7F6,20
2,20,20,3.004915,803898941,17712D5314A187C884E384C7C6C4F804A48B1F25CD08A6C36BB16C56FDB8C7F6,20
3,20,20,3.001681,803898941,17712D5314A187C884E384C7C6C4F804A48B1F25CD08A6C36BB16C56FDB8C7F6,20
0,20,20,3.000906,803898941,17712D5314A187C884E384C7C6C4F804A48B1F25CD08A6C36BB16C56FDB8C7F6,20
4,20,20,3.001854,803898941,17712D5314A187C884E384C7C6C4F804A48B1F25CD08A6C36BB16C56FDB8C7F6,20
