node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account3,100001000000,681E90207199BDEA34BFD2A56417526ACF7A09362B0C3172C176D48354C89D75,True
0,None,Account1,100001000000,3CFEB06054DB3231AC437FB36D4808B437B399BF4D6BBEEEC6AFBCAF3F07353B,True
0,None,Account2,100001000000,159735822891B2CF2C267C1602B7DAA62372971D17EC5FE43CBBEA3BF081FD0E,True
0,Account1,Account2,83000000000,C6B3A94AC23A1C48B77AC880387FD04268B85CC9C53C78789582A980FE574D5A,False
0,Account1,Account3,81000000000,91EE125312CB9193362683C6AA7BE77D7CAF9D6381B99DA6C423D8D30BE61AF4,False
0,Account1,Account2,80000000000,71292C2F026DC915BD1ACA075321D5CC8284E3A300198DF4D7F86991470064F5,True
0,Account1,Account3,82000000000,EE16FB99066BEE2864DEE7950FC73F90631CE91FA22ECB2677383ED7C1E1F0F1,False
1,None,Account3,100001000000,681E90207199BDEA34BFD2A56417526ACF7A09362B0C3172C176D48354C89D75,True
1,None,Account1,100001000000,3CFEB06054DB3231AC437FB36D4808B437B399BF4D6BBEEEC6AFBCAF3F07353B,True
1,None,Account2,100001000000,159735822891B2CF2C267C1602B7DAA62372971D17EC5FE43CBBEA3BF081FD0E,True
1,Account1,Account2,83000000000,C6B3A94AC23A1C48B77AC880387FD04268B85CC9C53C78789582A980FE574D5A,False
1,Account1,Account3,81000000000,91EE125312CB9193362683C6AA7BE77D7CAF9D6381B99DA6C423D8D30BE61AF4,False
1,Account1,Account2,80000000000,71292C2F026DC915BD1ACA075321D5CC8284E3A300198DF4D7F86991470064F5,True
1,Account1,Account3,82000000000,EE16FB99066BEE2864DEE7950FC73F90631CE91FA22ECB2677383ED7C1E1F0F1,False
2,None,Account3,100001000000,681E90207199BDEA34BFD2A56417526ACF7A09362B0C3172C176D48354C89D75,False
2,None,Account1,100001000000,3CFEB06054DB3231AC437FB36D4808B437B399BF4D6BBEEEC6AFBCAF3F07353B,False
2,None,Account2,100001000000,159735822891B2CF2C267C1602B7DAA62372971D17EC5FE43CBBEA3BF081FD0E,False
2,Account1,Account2,83000000000,C6B3A94AC23A1C48B77AC880387FD04268B85CC9C53C78789582A980FE574D5A,False
2,Account1,Account3,81000000000,91EE125312CB9193362683C6AA7BE77D7CAF9D6381B99DA6C423D8D30BE61AF4,False
2,Account1,Account2,80000000000,71292C2F026DC915BD1ACA075321D5CC8284E3A300198DF4D7F86991470064F5,False
2,Account1,Account3,82000000000,EE16FB99066BEE2864DEE7950FC73F90631CE91FA22ECB2677383ED7C1E1F0F1,False
3,None,Account3,100001000000,681E90207199BDEA34BFD2A56417526ACF7A09362B0C3172C176D48354C89D75,False
3,None,Account1,100001000000,3CFEB06054DB3231AC437FB36D4808B437B399BF4D6BBEEEC6AFBCAF3F07353B,False
3,None,Account2,100001000000,159735822891B2CF2C267C1602B7DAA62372971D17EC5FE43CBBEA3BF081FD0E,False
3,Account1,Account2,83000000000,C6B3A94AC23A1C48B77AC880387FD04268B85CC9C53C78789582A980FE574D5A,False
3,Account1,Account3,81000000000,91EE125312CB9193362683C6AA7BE77D7CAF9D6381B99DA6C423D8D30BE61AF4,False
3,Account1,Account2,80000000000,71292C2F026DC915BD1ACA075321D5CC8284E3A300198DF4D7F86991470064F5,False
3,Account1,Account3,82000000000,EE16FB99066BEE2864DEE7950FC73F90631CE91FA22ECB2677383ED7C1E1F0F1,False
4,None,Account3,100001000000,681E90207199BDEA34BFD2A56417526ACF7A09362B0C3172C176D48354C89D75,False
4,None,Account1,100001000000,3CFEB06054DB3231AC437FB36D4808B437B399BF4D6BBEEEC6AFBCAF3F07353B,False
4,None,Account2,100001000000,159735822891B2CF2C267C1602B7DAA62372971D17EC5FE43CBBEA3BF081FD0E,False
4,Account1,Account2,83000000000,C6B3A94AC23A1C48B77AC880387FD04268B85CC9C53C78789582A980FE574D5A,False
4,Account1,Account3,81000000000,91EE125312CB9193362683C6AA7BE77D7CAF9D6381B99DA6C423D8D30BE61AF4,False
4,Account1,Account2,80000000000,71292C2F026DC915BD1ACA075321D5CC8284E3A300198DF4D7F86991470064F5,False
4,Account1,Account3,82000000000,EE16FB99066BEE2864DEE7950FC73F90631CE91FA22ECB2677383ED7C1E1F0F1,False
