2025-06-22T09:51:52.912343376Z 2025-06-22 09:51:52.911 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T09:51:52.912417506Z 	{'encoding': [1420, 2251, 3214, 842, 1968, 2401, 3393, 3895, 117, 1193, 3498, 1471, 646, 3084, 3314, 2703, 246, 1309, 1560, 551, 2548, 1922, 2276, 2398, 797, 3489, 1964, 3204, 3465, 1855, 53, 3254, 906, 2111, 2025, 1195, 2777, 2058, 3370, 1632, 2902, 623, 2278, 82, 2475, 2048, 1908, 229, 3960, 3558, 2015, 187, 3758, 373, 3826, 2088, 2783, 2712, 3974, 3501, 2201, 917, 1568, 663, 208, 437, 1519, 987, 30, 651, 725, 3604, 8, 628, 3496, 1345, 704, 3563, 1843, 3749, 3466, 3355, 784, 467, 342, 645, 1937, 639, 1668, 2396, 2710, 710, 158, 3370, 3430, 2930, 1878, 0, 3938, 1332, 977, 3893, 1811, 578, 1471, 152, 1241, 1065, 2978, 1028, 851, 2796, 853, 2332, 2476, 2386, 754, 3254, 1763, 1630, 3985, 3839, 938, 1819, 334, 521, 2248, 2660, 1658, 274, 2779, 2637, 2719, 3372, 1559, 3938, 3904, 3635, 2974, 519]}
2025-06-22T09:51:52.912428437Z 2025-06-22 09:51:52.912 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T09:51:52.912435550Z 	{'hostname_prefix': 'AMG_ProposalTournament_G39T3R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T09:51:52.929449394Z 2025-06-22 09:51:52.929 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T09:51:52.929567256Z 2025-06-22 09:51:52.929 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T09:51:52.930459110Z 2025-06-22 09:51:52.930 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T09:51:52.930553939Z 2025-06-22 09:51:52.930 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T09:51:52.931900921Z 2025-06-22 09:51:52.931 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T09:52:12.932733730Z 2025-06-22 09:52:12.932 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T09:52:38.802056252Z 2025-06-22 09:52:38.801 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T09:52:42.933665216Z 2025-06-22 09:52:42.933 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-22T09:52:42.933823064Z 2025-06-22 09:52:42.933 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-22T09:52:57.932478323Z 2025-06-22 09:52:57.931 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-22T09:52:57.932600754Z 2025-06-22 09:52:57.932 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-22T09:52:57.932745227Z 2025-06-22 09:52:57.932 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
