2025-06-21T20:11:01.649813485Z 2025-06-21 20:11:01.649 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T20:11:01.649868229Z 	{'encoding': [211, 1502, 3869, 3664, 957, 416, 2772, 2524, 1262, 872, 995, 3813, 488, 2568, 344, 807, 1575, 2087, 1593, 1344, 904, 2547, 3996, 3821, 3125, 291, 2418, 116, 372, 677, 3296, 1705, 1767, 1372, 2253, 918, 3382, 3703, 1134, 585, 2504, 1689, 3617, 312, 1571, 3794, 3794, 2218, 3999, 2225, 270, 3154, 3884, 3466, 1829, 1430, 2054, 3964, 2761, 94, 742, 2847, 3195, 2477, 3403, 2884, 3601, 1497, 485, 500, 83, 2626, 3964, 1215, 3367, 2090, 1338, 3023, 1192, 2979, 1117, 2525, 1535, 3389, 1108, 3712, 2069, 1838, 1393, 3867, 1605, 218, 2679, 1053, 2142, 3881, 1524, 3021, 3232, 2281, 3614, 2145, 1374, 1337, 1953, 3627, 2380, 2795, 385, 2558, 403, 3614, 1941, 2995, 961, 3570, 1445, 3160, 3149, 1987, 2811, 2092, 668, 836, 3970, 158, 3350, 2642, 2785, 694, 1214, 3906, 2017, 2140, 49, 718, 1240, 37, 2272, 994]}
2025-06-21T20:11:01.649874841Z 2025-06-21 20:11:01.649 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T20:11:01.649878819Z 	{'hostname_prefix': 'AMG_NSGAII_G44T8R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T20:11:01.658228869Z 2025-06-21 20:11:01.658 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T20:11:01.658297970Z 2025-06-21 20:11:01.658 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T20:11:01.658975248Z 2025-06-21 20:11:01.658 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T20:11:01.659051913Z 2025-06-21 20:11:01.658 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T20:11:01.660480679Z 2025-06-21 20:11:01.660 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T20:11:21.661314972Z 2025-06-21 20:11:21.660 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T20:11:26.130351840Z 2025-06-21 20:11:26.129 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
