2025-06-21T23:11:40.223709707Z 2025-06-21 23:11:40.223 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T23:11:40.223796370Z 	{'encoding': [1102, 3313, 31, 79, 1547, 230, 967, 1420, 3019, 826, 737, 260, 1296, 1591, 1096, 3356, 1514, 2089, 1933, 1197, 2495, 134, 3244, 1491, 1056, 772, 807, 826, 1679, 1487, 2876, 1968, 2621, 858, 274, 629, 1750, 2579, 1561, 2054, 2951, 3121, 2588, 1589, 253, 2030, 213, 2408, 996, 52, 1751, 3693, 3304, 850, 1256, 3948, 3964, 2240, 421, 2110, 3895, 527, 2722, 308, 1205, 2919, 1081, 2501, 1220, 49, 1422, 1467, 1963, 3410, 2222, 2640, 1949, 2431, 1392, 101, 3189, 2301, 270, 852, 2710, 2576, 2030, 2165, 1542, 1718, 3710, 1606, 602, 3544, 812, 2011, 2144, 417, 3173, 1343, 3341, 179, 1902, 2668, 3597, 2556, 3215, 3847, 3331, 3771, 3366, 2237, 3775, 3367, 2821, 628, 1756, 1948, 914, 3145, 2542, 3405, 2111, 536, 727, 2414, 765, 2011, 1302, 3206, 3447, 2061, 3844, 1567, 804, 1522, 3156, 3566, 98, 1289]}
2025-06-21T23:11:40.223810347Z 2025-06-21 23:11:40.223 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T23:11:40.223819744Z 	{'hostname_prefix': 'AMG_Random_G16T8R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T23:11:40.232833386Z 2025-06-21 23:11:40.232 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T23:11:40.232902837Z 2025-06-21 23:11:40.232 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T23:11:40.233617036Z 2025-06-21 23:11:40.233 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T23:11:40.233690234Z 2025-06-21 23:11:40.233 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T23:11:40.235168065Z 2025-06-21 23:11:40.235 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T23:12:00.236180278Z 2025-06-21 23:12:00.235 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T23:12:30.925022332Z 2025-06-21 23:12:30.924 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
