peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
4,3,2,55ab56f966528ecb82fc3190f629c497c394da8200c3850d22711d162176fc1e,[]
0,4,2,55ab56f966528ecb82fc3190f629c497c394da8200c3850d22711d162176fc1e,[]
1,4,2,55ab56f966528ecb82fc3190f629c497c394da8200c3850d22711d162176fc1e,[]
3,2,2,55ab56f966528ecb82fc3190f629c497c394da8200c3850d22711d162176fc1e,[]
2,4,2,55ab56f966528ecb82fc3190f629c497c394da8200c3850d22711d162176fc1e,[]
0,4,3,14774e11fb0b157307b9cd5f21e667a533b01cda725cc18df9afe575a32b9d3d,[]
3,4,3,14774e11fb0b157307b9cd5f21e667a533b01cda725cc18df9afe575a32b9d3d,[]
2,4,3,14774e11fb0b157307b9cd5f21e667a533b01cda725cc18df9afe575a32b9d3d,[]
4,3,3,14774e11fb0b157307b9cd5f21e667a533b01cda725cc18df9afe575a32b9d3d,[]
1,4,3,14774e11fb0b157307b9cd5f21e667a533b01cda725cc18df9afe575a32b9d3d,[]
4,3,4,3376a594579bdc2689d7c3e87767703a265e9223cfef2ad5e3068ae4875a8bd9,[]
3,2,4,3376a594579bdc2689d7c3e87767703a265e9223cfef2ad5e3068ae4875a8bd9,[]
2,3,4,3376a594579bdc2689d7c3e87767703a265e9223cfef2ad5e3068ae4875a8bd9,[]
0,4,4,3376a594579bdc2689d7c3e87767703a265e9223cfef2ad5e3068ae4875a8bd9,[]
1,4,4,3376a594579bdc2689d7c3e87767703a265e9223cfef2ad5e3068ae4875a8bd9,[]
3,2,5,35d900a68c5477b1390c14ad656a37e0fd0591ac64233a34e42c6e01de2eaf60,"['128BA8DA25EF9F2B8486E9253FD71497EE0E784C00B321D434796A265A31BC7E', '4E7977FFBB0F98F2CF0C08FE726B8D1E9D1EA060332607E711BBE3B2DFFD23E2', 'B1B8029D98893B6DA745AC9264370AEBC37EE5554272E76CE1700DCF04B84B2D']"
2,3,5,35d900a68c5477b1390c14ad656a37e0fd0591ac64233a34e42c6e01de2eaf60,"['128BA8DA25EF9F2B8486E9253FD71497EE0E784C00B321D434796A265A31BC7E', '4E7977FFBB0F98F2CF0C08FE726B8D1E9D1EA060332607E711BBE3B2DFFD23E2', 'B1B8029D98893B6DA745AC9264370AEBC37EE5554272E76CE1700DCF04B84B2D']"
0,4,5,35d900a68c5477b1390c14ad656a37e0fd0591ac64233a34e42c6e01de2eaf60,"['128BA8DA25EF9F2B8486E9253FD71497EE0E784C00B321D434796A265A31BC7E', '4E7977FFBB0F98F2CF0C08FE726B8D1E9D1EA060332607E711BBE3B2DFFD23E2', 'B1B8029D98893B6DA745AC9264370AEBC37EE5554272E76CE1700DCF04B84B2D']"
1,4,5,35d900a68c5477b1390c14ad656a37e0fd0591ac64233a34e42c6e01de2eaf60,"['128BA8DA25EF9F2B8486E9253FD71497EE0E784C00B321D434796A265A31BC7E', '4E7977FFBB0F98F2CF0C08FE726B8D1E9D1EA060332607E711BBE3B2DFFD23E2', 'B1B8029D98893B6DA745AC9264370AEBC37EE5554272E76CE1700DCF04B84B2D']"
4,3,5,35d900a68c5477b1390c14ad656a37e0fd0591ac64233a34e42c6e01de2eaf60,"['128BA8DA25EF9F2B8486E9253FD71497EE0E784C00B321D434796A265A31BC7E', '4E7977FFBB0F98F2CF0C08FE726B8D1E9D1EA060332607E711BBE3B2DFFD23E2', 'B1B8029D98893B6DA745AC9264370AEBC37EE5554272E76CE1700DCF04B84B2D']"
3,4,6,0400380f986ab2043f2f40d5662f0b823e91850ff6e3503d99099f5ad6ad0873,[]
2,0,6,0400380f986ab2043f2f40d5662f0b823e91850ff6e3503d99099f5ad6ad0873,[]
0,2,6,0400380f986ab2043f2f40d5662f0b823e91850ff6e3503d99099f5ad6ad0873,[]
1,3,6,0400380f986ab2043f2f40d5662f0b823e91850ff6e3503d99099f5ad6ad0873,[]
4,0,6,0400380f986ab2043f2f40d5662f0b823e91850ff6e3503d99099f5ad6ad0873,[]
3,2,7,687d5f9f10fe2c4f9902bf12c99391b4da0b2d56ff9b4314b2b94f8abf3745e7,['5F394422BE3D73F8D3CA2681AD602668C4930A9057C44D922E2DCEE9C603F6FB']
4,1,7,af0bc0e7fb518982e55fcaa8030bab36a4fd17e0827b01d3b1afbda20a530cec,"['4F107D9A98404B7FCE2F2EAE99AA9E4912EF7B98A7284953A12C7B71A3228B4A', '5F394422BE3D73F8D3CA2681AD602668C4930A9057C44D922E2DCEE9C603F6FB']"
0,2,7,687d5f9f10fe2c4f9902bf12c99391b4da0b2d56ff9b4314b2b94f8abf3745e7,['5F394422BE3D73F8D3CA2681AD602668C4930A9057C44D922E2DCEE9C603F6FB']
1,3,7,af0bc0e7fb518982e55fcaa8030bab36a4fd17e0827b01d3b1afbda20a530cec,"['4F107D9A98404B7FCE2F2EAE99AA9E4912EF7B98A7284953A12C7B71A3228B4A', '5F394422BE3D73F8D3CA2681AD602668C4930A9057C44D922E2DCEE9C603F6FB']"
2,3,7,af0bc0e7fb518982e55fcaa8030bab36a4fd17e0827b01d3b1afbda20a530cec,"['4F107D9A98404B7FCE2F2EAE99AA9E4912EF7B98A7284953A12C7B71A3228B4A', '5F394422BE3D73F8D3CA2681AD602668C4930A9057C44D922E2DCEE9C603F6FB']"
1,3,8,ccd7cd421726ee8a6b3aabe0ea6c2af7d74522178b55eb319b5eae368bada1d6,[]
4,2,8,ccd7cd421726ee8a6b3aabe0ea6c2af7d74522178b55eb319b5eae368bada1d6,[]
0,3,8,ccd7cd421726ee8a6b3aabe0ea6c2af7d74522178b55eb319b5eae368bada1d6,[]
1,3,9,f9fa8c07be139d94b80d5b766c4501a020cb2442fd9983737c0f04a9f9110adc,[]
2,4,8,ccd7cd421726ee8a6b3aabe0ea6c2af7d74522178b55eb319b5eae368bada1d6,[]
4,2,9,f9fa8c07be139d94b80d5b766c4501a020cb2442fd9983737c0f04a9f9110adc,[]
0,4,9,f9fa8c07be139d94b80d5b766c4501a020cb2442fd9983737c0f04a9f9110adc,[]
2,0,9,f9fa8c07be139d94b80d5b766c4501a020cb2442fd9983737c0f04a9f9110adc,[]
1,4,10,db5e6086f15694662040ccd757a8251b6f14129e916ca572eb35f0076d47e21a,[]
3,2,9,f9fa8c07be139d94b80d5b766c4501a020cb2442fd9983737c0f04a9f9110adc,[]
4,3,10,db5e6086f15694662040ccd757a8251b6f14129e916ca572eb35f0076d47e21a,[]
0,3,10,db5e6086f15694662040ccd757a8251b6f14129e916ca572eb35f0076d47e21a,[]
2,4,10,db5e6086f15694662040ccd757a8251b6f14129e916ca572eb35f0076d47e21a,[]
3,1,10,db5e6086f15694662040ccd757a8251b6f14129e916ca572eb35f0076d47e21a,[]
1,3,11,fff9b55a0d814e8574ebc13788feba37d72879e9f08f28cfe0bf2deb5099bf85,[]
4,2,11,fff9b55a0d814e8574ebc13788feba37d72879e9f08f28cfe0bf2deb5099bf85,[]
0,4,11,fff9b55a0d814e8574ebc13788feba37d72879e9f08f28cfe0bf2deb5099bf85,[]
3,4,11,fff9b55a0d814e8574ebc13788feba37d72879e9f08f28cfe0bf2deb5099bf85,[]
2,4,11,fff9b55a0d814e8574ebc13788feba37d72879e9f08f28cfe0bf2deb5099bf85,[]
1,3,12,f170f272438f2e234ee9c2abbf03a2c8e8ed5bbe56502713af4e981c9b852d79,[]
4,3,12,f170f272438f2e234ee9c2abbf03a2c8e8ed5bbe56502713af4e981c9b852d79,[]
0,4,12,f170f272438f2e234ee9c2abbf03a2c8e8ed5bbe56502713af4e981c9b852d79,[]
3,2,12,f170f272438f2e234ee9c2abbf03a2c8e8ed5bbe56502713af4e981c9b852d79,[]
2,1,12,f170f272438f2e234ee9c2abbf03a2c8e8ed5bbe56502713af4e981c9b852d79,[]
4,2,13,c0ccb22a7cd5acc0889cf5f1a3e8f453b03f66f17cb15039e3860934ab4323cb,[]
0,4,13,c0ccb22a7cd5acc0889cf5f1a3e8f453b03f66f17cb15039e3860934ab4323cb,[]
1,3,13,c0ccb22a7cd5acc0889cf5f1a3e8f453b03f66f17cb15039e3860934ab4323cb,[]
3,2,13,c0ccb22a7cd5acc0889cf5f1a3e8f453b03f66f17cb15039e3860934ab4323cb,[]
2,3,13,c0ccb22a7cd5acc0889cf5f1a3e8f453b03f66f17cb15039e3860934ab4323cb,[]
4,0,14,9df91bb20d1c951734979009027c47b0a79936adbc73935f039d809efb158664,[]
0,4,14,9df91bb20d1c951734979009027c47b0a79936adbc73935f039d809efb158664,[]
1,3,14,9df91bb20d1c951734979009027c47b0a79936adbc73935f039d809efb158664,[]
3,0,14,9df91bb20d1c951734979009027c47b0a79936adbc73935f039d809efb158664,[]
2,3,14,9df91bb20d1c951734979009027c47b0a79936adbc73935f039d809efb158664,[]
4,3,15,9da6de3b36e19d62b19f4d626f4f9db7f7dc9afb48e729e4c4b33c08f20cbfe9,[]
0,4,15,9da6de3b36e19d62b19f4d626f4f9db7f7dc9afb48e729e4c4b33c08f20cbfe9,[]
