2025-06-21T19:28:34.697286285Z 2025-06-21 19:28:34.696 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T19:28:34.697366557Z 	{'encoding': [3983, 3988, 3542, 3891, 3876, 2472, 423, 2520, 1611, 3201, 3656, 1229, 3204, 1730, 2512, 1472, 2824, 1180, 1159, 1066, 3378, 166, 3996, 3421, 1101, 314, 138, 2391, 122, 3926, 2237, 3321, 3983, 3095, 3613, 2961, 3485, 3736, 2705, 3224, 2170, 1720, 516, 764, 2790, 2595, 3956, 123, 1376, 41, 1035, 3521, 3747, 3575, 2152, 2287, 621, 1806, 1206, 334, 1329, 1297, 2182, 2395, 427, 1802, 2135, 1517, 590, 1797, 573, 1289, 1130, 733, 391, 2598, 2782, 803, 251, 1322, 718, 121, 3406, 685, 1125, 427, 2730, 846, 2585, 2353, 1053, 2541, 150, 3671, 537, 1011, 2375, 3243, 1751, 768, 2797, 3882, 2774, 2672, 1559, 3401, 1054, 156, 239, 1646, 3151, 779, 3358, 3685, 3866, 1663, 2108, 2725, 2037, 3501, 1332, 975, 707, 3907, 3509, 1953, 1995, 3557, 3335, 2789, 3818, 2555, 971, 2623, 679, 3755, 353, 2407, 3463, 866]}
2025-06-21T19:28:34.697378710Z 2025-06-21 19:28:34.697 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T19:28:34.697386875Z 	{'hostname_prefix': 'AMG_TournamentDCD_G38T6R1', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T19:28:34.705883516Z 2025-06-21 19:28:34.705 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T19:28:34.706010105Z 2025-06-21 19:28:34.705 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T19:28:34.706934460Z 2025-06-21 19:28:34.706 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T19:28:34.707008530Z 2025-06-21 19:28:34.706 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T19:28:34.708234795Z 2025-06-21 19:28:34.708 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T19:28:54.708994075Z 2025-06-21 19:28:54.708 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T19:29:22.757295248Z 2025-06-21 19:29:22.756 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T19:29:24.709793613Z 2025-06-21 19:29:24.709 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T19:29:24.709839410Z 2025-06-21 19:29:24.709 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T19:29:39.708575470Z 2025-06-21 19:29:39.708 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T19:29:39.708847423Z 2025-06-21 19:29:39.708 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T19:29:39.708917225Z 2025-06-21 19:29:39.708 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
