node_id,ledger_seq,goal_ledger_seq,time_to_validation,close_time,ledger_hash,ledger_index
2,3,20,2.998761,803892860,FB027FA02D46CDF794BCE2F941097CF5932C037FB2D723DCC348ECD56882903C,3
3,3,20,2.994526,803892860,FB027FA02D46CDF794BCE2F941097CF5932C037FB2D723DCC348ECD56882903C,3
0,3,20,3.000493,803892860,FB027FA02D46CDF794BCE2F941097CF5932C037FB2D723DCC348ECD56882903C,3
4,3,20,2.970835,803892860,FB027FA02D46CDF794BCE2F941097CF5932C037FB2D723DCC348ECD56882903C,3
2,2,20,25.260692,803892840,47C4E309757E2AE2904A138F10D2DFF81C20A7780DBC3E1B1828F84EDCA40EA8,2
1,2,20,25.568928,803892840,47C4E309757E2AE2904A138F10D2DFF81C20A7780DBC3E1B1828F84EDCA40EA8,2
3,2,20,25.615916,803892840,47C4E309757E2AE2904A138F10D2DFF81C20A7780DBC3E1B1828F84EDCA40EA8,2
0,2,20,26.123834,803892840,47C4E309757E2AE2904A138F10D2DFF81C20A7780DBC3E1B1828F84EDCA40EA8,2
4,2,20,26.207811,803892840,47C4E309757E2AE2904A138F10D2DFF81C20A7780DBC3E1B1828F84EDCA40EA8,2
2,4,20,3.000984,803892861,DFC4EC379A82566FAB3AF5044219B0656BB229BBCA6F996AA89B4E51550BB748,4
1,4,20,3.002127,803892861,DFC4EC379A82566FAB3AF5044219B0656BB229BBCA6F996AA89B4E51550BB748,4
3,4,20,3.092132,803892861,DFC4EC379A82566FAB3AF5044219B0656BB229BBCA6F996AA89B4E51550BB748,4
0,4,20,3.001521,803892861,DFC4EC379A82566FAB3AF5044219B0656BB229BBCA6F996AA89B4E51550BB748,4
4,4,20,3.001266,803892861,DFC4EC379A82566FAB3AF5044219B0656BB229BBCA6F996AA89B4E51550BB748,4
1,3,20,2.999422,803892860,FB027FA02D46CDF794BCE2F941097CF5932C037FB2D723DCC348ECD56882903C,3
1,5,20,3.001166,803892870,6ABD27B4B7C74E9031E3DA0B744A2F217E070836CE78CAB548BF09919E9AC1E9,5
0,5,20,3.001445,803892870,6ABD27B4B7C74E9031E3DA0B744A2F217E070836CE78CAB548BF09919E9AC1E9,5
4,5,20,4.002500,803892870,6ABD27B4B7C74E9031E3DA0B744A2F217E070836CE78CAB548BF09919E9AC1E9,5
1,6,20,3.001274,803892871,D663317F24AA8B730F8045E12E5E0661B75BB88C925F622AD4B39423481FD9C7,6
3,5,20,5.932094,803892870,6ABD27B4B7C74E9031E3DA0B744A2F217E070836CE78CAB548BF09919E9AC1E9,5
0,6,20,3.001860,803892871,D663317F24AA8B730F8045E12E5E0661B75BB88C925F622AD4B39423481FD9C7,6
4,6,20,3.037963,803892871,D663317F24AA8B730F8045E12E5E0661B75BB88C925F622AD4B39423481FD9C7,6
1,7,20,3.000054,803892872,591DD6D9B1232229746F14F7C2137B31D7487FEC097913F9682BD186727EFB04,7
3,6,20,3.003270,803892871,D663317F24AA8B730F8045E12E5E0661B75BB88C925F622AD4B39423481FD9C7,6
0,7,20,3.000036,803892872,591DD6D9B1232229746F14F7C2137B31D7487FEC097913F9682BD186727EFB04,7
2,5,20,10.004993,803892870,0615A02C30591F30CC0E5F31343562AB8C656C4BCB615374A726676D51C03E21,5
4,7,20,2.962796,803892872,591DD6D9B1232229746F14F7C2137B31D7487FEC097913F9682BD186727EFB04,7
1,8,20,3.001830,803892880,D524123E99C9A5EC5FC1ADAC1CA5114D8920C242761CA7710ABC5006A22EDB43,8
3,7,20,2.999463,803892872,591DD6D9B1232229746F14F7C2137B31D7487FEC097913F9682BD186727EFB04,7
0,8,20,3.003993,803892880,BF5B138FD1E7D1CEA5AC842261A9FE5843376D54599A56E3BD63B4B1CBF345C2,8
4,8,20,5.002870,803892880,BF5B138FD1E7D1CEA5AC842261A9FE5843376D54599A56E3BD63B4B1CBF345C2,8
4,9,20,3.001901,803892881,6B4841DA8DB6161843A28F8589DC268B2B144C4D105FCF4E77E1E42AE5071E98,9
0,9,20,7.013452,803892881,6B4841DA8DB6161843A28F8589DC268B2B144C4D105FCF4E77E1E42AE5071E98,9
