node_id,ledger_seq,goal_ledger_seq,time_to_validation,close_time,ledger_hash,ledger_index
4,3,20,2.998545,803865820,0697FFF6872AA73F0230788B5EAE3F66025A0C7CE992B77CC4AC63A6CD44542F,3
0,3,20,3.000720,803865820,0697FFF6872AA73F0230788B5EAE3F66025A0C7CE992B77CC4AC63A6CD44542F,3
3,3,20,2.998624,803865820,0697FFF6872AA73F0230788B5EAE3F66025A0C7CE992B77CC4AC63A6CD44542F,3
2,3,20,4.007438,803865820,0697FFF6872AA73F0230788B5EAE3F66025A0C7CE992B77CC4AC63A6CD44542F,3
1,3,20,3.983089,803865820,0697FFF6872AA73F0230788B5EAE3F66025A0C7CE992B77CC4AC63A6CD44542F,3
2,2,20,21.883500,803865800,3E7060D7A4FC59B21EBBF774D147FBB912D85F9C2F7AB95546C155C9E46ED2BD,2
4,2,20,22.165388,803865800,3E7060D7A4FC59B21EBBF774D147FBB912D85F9C2F7AB95546C155C9E46ED2BD,2
0,2,20,22.244280,803865800,3E7060D7A4FC59B21EBBF774D147FBB912D85F9C2F7AB95546C155C9E46ED2BD,2
3,2,20,22.667983,803865800,3E7060D7A4FC59B21EBBF774D147FBB912D85F9C2F7AB95546C155C9E46ED2BD,2
1,2,20,22.752381,803865800,3E7060D7A4FC59B21EBBF774D147FBB912D85F9C2F7AB95546C155C9E46ED2BD,2
3,4,20,3.001412,803865821,8514F6A94B3481DF14198251D0D87372E2D110349FF7F41116FBA24855A3F515,4
2,4,20,2.993127,803865821,8514F6A94B3481DF14198251D0D87372E2D110349FF7F41116FBA24855A3F515,4
0,4,20,4.002714,803865821,8514F6A94B3481DF14198251D0D87372E2D110349FF7F41116FBA24855A3F515,4
4,4,20,5.001516,803865821,8514F6A94B3481DF14198251D0D87372E2D110349FF7F41116FBA24855A3F515,4
1,4,20,4.001587,803865821,8514F6A94B3481DF14198251D0D87372E2D110349FF7F41116FBA24855A3F515,4
2,5,20,3.000768,803865830,9D3765F8653A41F9D4CF350F0FA0D05B89792FF9CB5C1B5506E810AE3ED10CFB,5
3,5,20,5.001043,803865830,9D3765F8653A41F9D4CF350F0FA0D05B89792FF9CB5C1B5506E810AE3ED10CFB,5
1,5,20,3.010891,803865830,9D3765F8653A41F9D4CF350F0FA0D05B89792FF9CB5C1B5506E810AE3ED10CFB,5
4,5,20,4.014033,803865830,9D3765F8653A41F9D4CF350F0FA0D05B89792FF9CB5C1B5506E810AE3ED10CFB,5
0,5,20,6.003287,803865830,9D3765F8653A41F9D4CF350F0FA0D05B89792FF9CB5C1B5506E810AE3ED10CFB,5
2,6,20,4.005599,803865831,7822B6B99708A552C8644CF8884C5DEBB5A92814094787C4014CB5D04F580484,6
3,6,20,3.007323,803865831,7822B6B99708A552C8644CF8884C5DEBB5A92814094787C4014CB5D04F580484,6
4,6,20,2.992189,803865831,7822B6B99708A552C8644CF8884C5DEBB5A92814094787C4014CB5D04F580484,6
1,6,20,3.992209,803865831,7822B6B99708A552C8644CF8884C5DEBB5A92814094787C4014CB5D04F580484,6
0,6,20,3.001245,803865831,7822B6B99708A552C8644CF8884C5DEBB5A92814094787C4014CB5D04F580484,6
2,7,20,2.997278,803865832,1A224F7C4E1D349C01F9ED630E5D60359FD5C7FA0C7BEDD1C84507BD37A447D1,7
3,7,20,3.995322,803865832,1A224F7C4E1D349C01F9ED630E5D60359FD5C7FA0C7BEDD1C84507BD37A447D1,7
