2025-06-22T01:48:43.295467142Z 2025-06-22 01:48:43.295 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T01:48:43.295542464Z 	{'encoding': [2355, 171, 830, 3002, 590, 1346, 3514, 616, 1312, 1979, 472, 2753, 1285, 814, 2707, 3106, 1296, 400, 2720, 3444, 3411, 1155, 1376, 3569, 3073, 1525, 3326, 1743, 1686, 3921, 3225, 1339, 1729, 2317, 134, 2661, 3409, 1698, 2758, 3986, 740, 3052, 1748, 2393, 1003, 1585, 1638, 1889, 276, 1205, 3355, 2246, 510, 1520, 1315, 1112, 2152, 2262, 2017, 162, 1407, 3495, 2087, 765, 2928, 2363, 749, 2456, 3182, 3052, 3602, 2487, 2539, 3701, 3009, 3837, 3088, 2089, 825, 616, 2763, 74, 3126, 2900, 578, 1504, 1749, 1758, 850, 3792, 1935, 2481, 615, 2784, 1952, 3954, 517, 693, 1205, 268, 1315, 2368, 266, 3369, 135, 3989, 1043, 2554, 3573, 2676, 1404, 3510, 395, 2468, 507, 3087, 3997, 2820, 2277, 2678, 3742, 952, 2081, 80, 1668, 3741, 959, 3706, 2201, 3536, 2356, 2806, 2967, 1479, 2578, 1743, 3014, 2263, 2438, 3192]}
2025-06-22T01:48:43.295555699Z 2025-06-22 01:48:43.295 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T01:48:43.295564536Z 	{'hostname_prefix': 'AMG_TimeTournament_G37T4R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T01:48:43.303650145Z 2025-06-22 01:48:43.303 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T01:48:43.303730026Z 2025-06-22 01:48:43.303 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T01:48:43.304446719Z 2025-06-22 01:48:43.304 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T01:48:43.304469632Z 2025-06-22 01:48:43.304 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T01:48:43.305859876Z 2025-06-22 01:48:43.305 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T01:49:03.306440489Z 2025-06-22 01:49:03.306 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T01:49:08.261354930Z 2025-06-22 01:49:08.260 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
