2025-06-21T19:26:40.621359992Z 2025-06-21 19:26:40.620 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T19:26:40.621443620Z 	{'encoding': [3983, 3988, 3542, 3891, 3876, 2472, 423, 2520, 1611, 3201, 3656, 1229, 3204, 1730, 2512, 1472, 2824, 1180, 1159, 1066, 3378, 166, 3996, 3421, 1101, 314, 138, 2391, 122, 3926, 2237, 3321, 3983, 3095, 3613, 2961, 3485, 3736, 2705, 3224, 2170, 1720, 516, 764, 2790, 2595, 3956, 123, 1376, 41, 1035, 3521, 3747, 3575, 2152, 2287, 621, 1806, 1206, 334, 1329, 1297, 2182, 2395, 427, 1802, 2135, 1517, 590, 1797, 573, 1289, 1130, 733, 391, 2598, 2782, 803, 251, 1322, 718, 121, 3406, 685, 1125, 427, 2730, 846, 2585, 2353, 1053, 2541, 150, 3671, 537, 1011, 2375, 3243, 1751, 768, 2797, 3882, 2774, 2672, 1559, 3401, 1054, 156, 239, 1646, 3151, 779, 3358, 3685, 3866, 1663, 2108, 2725, 2037, 3501, 1332, 975, 707, 3907, 3509, 1953, 1995, 3557, 3335, 2789, 3818, 2555, 971, 2623, 679, 3755, 353, 2407, 3463, 866]}
2025-06-21T19:26:40.621458518Z 2025-06-21 19:26:40.621 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T19:26:40.621472544Z 	{'hostname_prefix': 'AMG_TournamentDCD_G38T6R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T19:26:40.629544954Z 2025-06-21 19:26:40.629 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T19:26:40.629583838Z 2025-06-21 19:26:40.629 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T19:26:40.630302464Z 2025-06-21 19:26:40.630 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T19:26:40.630326580Z 2025-06-21 19:26:40.630 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T19:26:40.632296479Z 2025-06-21 19:26:40.631 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T19:27:00.632351437Z 2025-06-21 19:27:00.632 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T19:27:24.870229734Z 2025-06-21 19:27:24.869 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T19:27:25.633207338Z 2025-06-21 19:27:25.632 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T19:27:25.633384412Z 2025-06-21 19:27:25.633 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T19:27:45.631976941Z 2025-06-21 19:27:45.631 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T19:27:45.632028238Z 2025-06-21 19:27:45.631 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T19:27:45.632106836Z 2025-06-21 19:27:45.632 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-21T19:27:50.127729720Z 2025-06-21 19:27:50.127 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:25.170675
2025-06-21T19:27:50.322487450Z 2025-06-21 19:27:50.322 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:25.410591
2025-06-21T19:27:50.422323038Z 2025-06-21 19:27:50.421 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:25.512220
2025-06-21T19:27:50.674536778Z 2025-06-21 19:27:50.674 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:25.732431
2025-06-21T19:27:50.917071295Z 2025-06-21 19:27:50.916 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:25.970628
2025-06-21T19:27:52.636709915Z 2025-06-21 19:27:52.636 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T19:27:52.636829481Z 2025-06-21 19:27:52.636 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T19:27:52.660728539Z 2025-06-21 19:27:52.660 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-21T19:27:52.661626534Z 2025-06-21 19:27:52.660 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed snPUdykiJwDJnxbQUBqLpfq4R2Z91 and address rJ7CbyXWty9hasJsPR5pEeEtRBiBmd5Wka
2025-06-21T19:27:52.667251013Z 2025-06-21 19:27:52.667 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-21T19:27:52.702196576Z 2025-06-21 19:27:52.701 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed snbnKD11MMMDChdbDDgLshGoW8Gur and address rsSaWSvXKtTasoN5a9bYUcB8Ci2ds9FN81
2025-06-21T19:27:52.710903584Z 2025-06-21 19:27:52.710 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed ssPAEqG9ePAvdLZakzRHhKLypuAju and address rB7eg4vy96bBVTmpNyxdYxmPHhoYT4S4na
2025-06-21T19:27:53.347520261Z 2025-06-21 19:27:53.346 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:02.991595
2025-06-21T19:27:53.459070174Z 2025-06-21 19:27:53.458 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:03.001893
2025-06-21T19:27:53.981195937Z 2025-06-21 19:27:53.980 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.001327
2025-06-21T19:27:54.280050610Z 2025-06-21 19:27:54.279 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction 87678D647CE0A3EFE2C34FF13C6A61B6D906B77B9571D24EE6CF4F558AF69764 submitted successfully
2025-06-21T19:27:54.710183460Z 2025-06-21 19:27:54.709 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:04.033487
2025-06-21T19:27:55.186141724Z 2025-06-21 19:27:55.185 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:05.002565
2025-06-21T19:27:55.199166203Z 2025-06-21 19:27:55.198 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction C5A3F3039413FDC879CEDFB14A545267ED20111AB6C324F9668631A50D9BF88C submitted successfully
2025-06-21T19:27:56.040834204Z 2025-06-21 19:27:56.040 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction C9C55C030DF62327804F33D61B950D5B5A7487070F8EC5D8A10BA250E42D0EED submitted successfully
2025-06-21T19:27:56.312232443Z 2025-06-21 19:27:56.311 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 4 in 0:00:03.000447
2025-06-21T19:27:56.460003898Z 2025-06-21 19:27:56.459 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 4 in 0:00:03.002548
2025-06-21T19:27:56.895913995Z 2025-06-21 19:27:56.895 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 4 in 0:00:03.001977
