node_id,ledger_seq,goal_ledger_seq,time_to_validation,close_time,ledger_hash,ledger_index
4,3,20,2.969689,803834120,D658DD5F7F287739604F1D8A16B316C26FA573F237328CC02AD6AB55344F6C7A,3
0,3,20,3.003100,803834120,D658DD5F7F287739604F1D8A16B316C26FA573F237328CC02AD6AB55344F6C7A,3
1,3,20,4.001860,803834120,D658DD5F7F287739604F1D8A16B316C26FA573F237328CC02AD6AB55344F6C7A,3
3,3,20,4.004593,803834120,D658DD5F7F287739604F1D8A16B316C26FA573F237328CC02AD6AB55344F6C7A,3
1,2,20,17.684760,803834100,CE114F6E5F929FE8FDD56474C075557282FF367D4F68A36C705E82880D272B91,2
3,2,20,18.112622,803834100,CE114F6E5F929FE8FDD56474C075557282FF367D4F68A36C705E82880D272B91,2
4,2,20,18.191686,803834100,CE114F6E5F929FE8FDD56474C075557282FF367D4F68A36C705E82880D272B91,2
2,2,20,18.414174,803834100,CE114F6E5F929FE8FDD56474C075557282FF367D4F68A36C705E82880D272B91,2
2,3,20,5.001356,803834120,D658DD5F7F287739604F1D8A16B316C26FA573F237328CC02AD6AB55344F6C7A,3
0,2,20,18.514142,803834100,CE114F6E5F929FE8FDD56474C075557282FF367D4F68A36C705E82880D272B91,2
4,4,20,4.001155,803834121,EC666FD0E3BA12D493F79E01075F015190126C4D0FB1B88C35FBE318B57B7B3F,4
0,4,20,3.999759,803834121,EC666FD0E3BA12D493F79E01075F015190126C4D0FB1B88C35FBE318B57B7B3F,4
1,4,20,4.000962,803834121,EC666FD0E3BA12D493F79E01075F015190126C4D0FB1B88C35FBE318B57B7B3F,4
3,4,20,3.999852,803834121,EC666FD0E3BA12D493F79E01075F015190126C4D0FB1B88C35FBE318B57B7B3F,4
2,4,20,4.007742,803834121,EC666FD0E3BA12D493F79E01075F015190126C4D0FB1B88C35FBE318B57B7B3F,4
4,5,20,3.001796,803834130,FD60784543EB8B421E3BC7917DF136007D78730779F6DF2183452A67EC6739D3,5
0,5,20,4.001761,803834130,26386575ADA98776E47DA61815F0760DA357738B0DEF37FAAA0280685E2D36C9,5
1,5,20,4.001716,803834130,26386575ADA98776E47DA61815F0760DA357738B0DEF37FAAA0280685E2D36C9,5
3,5,20,5.002280,803834130,26386575ADA98776E47DA61815F0760DA357738B0DEF37FAAA0280685E2D36C9,5
2,5,20,4.001385,803834130,26386575ADA98776E47DA61815F0760DA357738B0DEF37FAAA0280685E2D36C9,5
3,6,20,3.001005,803834131,73875D40A7366D3F55623B0D4071152EBE9CD0AA0275F2EC57C946855E1AA8BD,6
0,6,20,5.002833,803834131,73875D40A7366D3F55623B0D4071152EBE9CD0AA0275F2EC57C946855E1AA8BD,6
1,6,20,5.003639,803834131,73875D40A7366D3F55623B0D4071152EBE9CD0AA0275F2EC57C946855E1AA8BD,6
2,6,20,4.002321,803834131,73875D40A7366D3F55623B0D4071152EBE9CD0AA0275F2EC57C946855E1AA8BD,6
4,6,20,8.007012,803834131,73875D40A7366D3F55623B0D4071152EBE9CD0AA0275F2EC57C946855E1AA8BD,6
0,7,20,6.004022,803834140,32D725AFF18009E3B6340E312D04F3838D586044CC26768B1A7872E2F4A2E465,7
1,7,20,6.001617,803834140,32D725AFF18009E3B6340E312D04F3838D586044CC26768B1A7872E2F4A2E465,7
3,7,20,7.002721,803834140,32D725AFF18009E3B6340E312D04F3838D586044CC26768B1A7872E2F4A2E465,7
4,7,20,5.000463,803834140,32D725AFF18009E3B6340E312D04F3838D586044CC26768B1A7872E2F4A2E465,7
2,7,20,6.002989,803834140,32D725AFF18009E3B6340E312D04F3838D586044CC26768B1A7872E2F4A2E465,7
4,8,20,3.001302,803834141,FF8000C6F008D273C1FD7860F82ABAF6247A739F4145654EBB92A700AC076EDE,8
0,8,20,4.001436,803834141,FF8000C6F008D273C1FD7860F82ABAF6247A739F4145654EBB92A700AC076EDE,8
1,8,20,4.002090,803834141,FF8000C6F008D273C1FD7860F82ABAF6247A739F4145654EBB92A700AC076EDE,8
3,8,20,4.003010,803834141,FF8000C6F008D273C1FD7860F82ABAF6247A739F4145654EBB92A700AC076EDE,8
2,8,20,5.003297,803834141,FF8000C6F008D273C1FD7860F82ABAF6247A739F4145654EBB92A700AC076EDE,8
0,9,20,4.002657,803834150,10D66BE75B4D2F39FF29C11ACB1660BA913954F429789CE3DA2D87D8A235ADD0,9
1,9,20,4.001324,803834150,10D66BE75B4D2F39FF29C11ACB1660BA913954F429789CE3DA2D87D8A235ADD0,9
4,9,20,5.002464,803834150,10D66BE75B4D2F39FF29C11ACB1660BA913954F429789CE3DA2D87D8A235ADD0,9
3,9,20,5.001759,803834150,10D66BE75B4D2F39FF29C11ACB1660BA913954F429789CE3DA2D87D8A235ADD0,9
2,9,20,4.000938,803834150,10D66BE75B4D2F39FF29C11ACB1660BA913954F429789CE3DA2D87D8A235ADD0,9
4,10,20,4.001375,803834151,2D48DA57555B2F1CE4DB79AC37D4C4E365193B71232FED369D442E818D7BD246,10
0,10,20,5.001022,803834151,2D48DA57555B2F1CE4DB79AC37D4C4E365193B71232FED369D442E818D7BD246,10
1,10,20,5.002548,803834151,2D48DA57555B2F1CE4DB79AC37D4C4E365193B71232FED369D442E818D7BD246,10
3,10,20,4.000590,803834151,2D48DA57555B2F1CE4DB79AC37D4C4E365193B71232FED369D442E818D7BD246,10
2,10,20,4.001056,803834151,2D48DA57555B2F1CE4DB79AC37D4C4E365193B71232FED369D442E818D7BD246,10
4,11,20,3.001136,803834160,399F5A2C5D1EF22388601C6AF3D3CB2F8792E53AED706A3DD9678462C66F0AE6,11
0,11,20,3.001465,803834160,399F5A2C5D1EF22388601C6AF3D3CB2F8792E53AED706A3DD9678462C66F0AE6,11
1,11,20,3.000440,803834160,399F5A2C5D1EF22388601C6AF3D3CB2F8792E53AED706A3DD9678462C66F0AE6,11
3,11,20,3.002223,803834160,399F5A2C5D1EF22388601C6AF3D3CB2F8792E53AED706A3DD9678462C66F0AE6,11
2,11,20,3.001411,803834160,399F5A2C5D1EF22388601C6AF3D3CB2F8792E53AED706A3DD9678462C66F0AE6,11
4,12,20,3.001694,803834161,9307208DF55E734A17A2871EA7198011A2B63AB52C5B59306FB0DFD7D3F6CEF7,12
0,12,20,3.000672,803834161,9307208DF55E734A17A2871EA7198011A2B63AB52C5B59306FB0DFD7D3F6CEF7,12
1,12,20,3.001469,803834161,9307208DF55E734A17A2871EA7198011A2B63AB52C5B59306FB0DFD7D3F6CEF7,12
3,12,20,3.000829,803834161,9307208DF55E734A17A2871EA7198011A2B63AB52C5B59306FB0DFD7D3F6CEF7,12
2,12,20,3.001376,803834161,9307208DF55E734A17A2871EA7198011A2B63AB52C5B59306FB0DFD7D3F6CEF7,12
4,13,20,3.001472,803834162,30E6A68195993403687D97079820CFE792941D8EFBA838BF57683EF9153BD863,13
0,13,20,3.001376,803834162,30E6A68195993403687D97079820CFE792941D8EFBA838BF57683EF9153BD863,13
1,13,20,3.001619,803834162,30E6A68195993403687D97079820CFE792941D8EFBA838BF57683EF9153BD863,13
3,13,20,3.001761,803834162,30E6A68195993403687D97079820CFE792941D8EFBA838BF57683EF9153BD863,13
2,13,20,3.002199,803834162,30E6A68195993403687D97079820CFE792941D8EFBA838BF57683EF9153BD863,13
4,14,20,3.002960,803834170,ECDEFEFD37C694E781E03E8899DF612A4D47CB503582482605A23079ADCEDCE2,14
0,14,20,3.001588,803834170,ECDEFEFD37C694E781E03E8899DF612A4D47CB503582482605A23079ADCEDCE2,14
1,14,20,3.006181,803834170,ECDEFEFD37C694E781E03E8899DF612A4D47CB503582482605A23079ADCEDCE2,14
3,14,20,3.002579,803834170,ECDEFEFD37C694E781E03E8899DF612A4D47CB503582482605A23079ADCEDCE2,14
2,14,20,3.000598,803834170,ECDEFEFD37C694E781E03E8899DF612A4D47CB503582482605A23079ADCEDCE2,14
4,15,20,2.999696,803834171,681C22F5EB08317447DD2D5E1A6D28E913579A650A7D5B2FFC9A529AC38B90B0,15
0,15,20,3.001072,803834171,681C22F5EB08317447DD2D5E1A6D28E913579A650A7D5B2FFC9A529AC38B90B0,15
1,15,20,3.001665,803834171,681C22F5EB08317447DD2D5E1A6D28E913579A650A7D5B2FFC9A529AC38B90B0,15
3,15,20,3.002359,803834171,681C22F5EB08317447DD2D5E1A6D28E913579A650A7D5B2FFC9A529AC38B90B0,15
2,15,20,3.001826,803834171,681C22F5EB08317447DD2D5E1A6D28E913579A650A7D5B2FFC9A529AC38B90B0,15
4,16,20,3.005668,803834172,5B73DAF3CE7915300E6CEF32E0AFCC5300630FFCD6A00A1B805C8F5DE0F238D6,16
0,16,20,3.001239,803834172,5B73DAF3CE7915300E6CEF32E0AFCC5300630FFCD6A00A1B805C8F5DE0F238D6,16
1,16,20,3.001271,803834172,5B73DAF3CE7915300E6CEF32E0AFCC5300630FFCD6A00A1B805C8F5DE0F238D6,16
3,16,20,3.002604,803834172,5B73DAF3CE7915300E6CEF32E0AFCC5300630FFCD6A00A1B805C8F5DE0F238D6,16
2,16,20,3.000833,803834172,5B73DAF3CE7915300E6CEF32E0AFCC5300630FFCD6A00A1B805C8F5DE0F238D6,16
4,17,20,2.999993,803834173,1B01484A0730E348513B7386300E88D6B609281F4CF867CE3C9B46D3058CC1C8,17
0,17,20,3.001584,803834173,1B01484A0730E348513B7386300E88D6B609281F4CF867CE3C9B46D3058CC1C8,17
