2025-06-21T19:36:52.446949907Z 2025-06-21 19:36:52.446 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T19:36:52.447033756Z 	{'encoding': [1417, 1059, 1003, 1402, 2096, 2603, 1366, 2559, 2285, 3667, 2882, 1222, 2566, 80, 2694, 2344, 21, 3911, 3799, 2249, 101, 1886, 3618, 1124, 2505, 2299, 907, 77, 2493, 3914, 325, 869, 1066, 3625, 3090, 708, 945, 2624, 1480, 3428, 2056, 44, 2651, 2077, 3069, 905, 1554, 536, 3004, 860, 2748, 1311, 387, 229, 3085, 1330, 3629, 668, 2047, 2043, 2855, 2767, 2247, 3052, 982, 415, 62, 1909, 1853, 2959, 491, 2778, 3062, 29, 322, 526, 527, 3717, 435, 1836, 3856, 915, 425, 140, 1147, 3306, 3465, 2959, 2195, 3022, 3032, 2823, 2506, 1001, 3036, 3289, 2671, 3705, 3722, 694, 714, 1589, 2451, 831, 1584, 1878, 197, 2437, 2621, 2694, 2067, 3714, 2750, 3787, 3701, 2842, 1899, 1749, 3693, 1992, 3062, 1290, 3100, 13, 1914, 3944, 1468, 1822, 2058, 3280, 1212, 3625, 846, 2655, 735, 131, 30, 3787, 3783, 3233]}
2025-06-21T19:36:52.447047772Z 2025-06-21 19:36:52.446 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T19:36:52.447057661Z 	{'hostname_prefix': 'AMG_TournamentDCD_G39T1R1', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T19:36:52.464280866Z 2025-06-21 19:36:52.464 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T19:36:52.464324578Z 2025-06-21 19:36:52.464 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T19:36:52.465221351Z 2025-06-21 19:36:52.465 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T19:36:52.465271817Z 2025-06-21 19:36:52.465 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T19:36:52.467140404Z 2025-06-21 19:36:52.466 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T19:37:12.468309937Z 2025-06-21 19:37:12.467 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T19:37:35.093972997Z 2025-06-21 19:37:35.093 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T19:37:37.469490403Z 2025-06-21 19:37:37.468 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T19:37:37.469701341Z 2025-06-21 19:37:37.469 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
