2025-06-21T19:27:04.143008145Z 2025-06-21 19:27:04.142 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T19:27:04.143059041Z 	{'encoding': [322, 1824, 2744, 3082, 722, 966, 2914, 3467, 2898, 2799, 3390, 2692, 3991, 151, 791, 3310, 3190, 465, 1622, 712, 56, 513, 868, 1725, 2804, 1651, 3305, 3134, 254, 385, 590, 1207, 1645, 841, 2000, 627, 2534, 3573, 1700, 3507, 3091, 596, 1288, 164, 3142, 3914, 1960, 2384, 3571, 1583, 3161, 3905, 3860, 2608, 3907, 3749, 249, 1713, 3985, 422, 93, 128, 2714, 3066, 1820, 2198, 2629, 1571, 380, 435, 3500, 926, 2200, 1716, 2031, 2716, 2229, 188, 707, 1070, 3963, 3104, 2985, 494, 3174, 1885, 83, 1787, 2159, 2067, 151, 1753, 2127, 1870, 2848, 816, 1971, 2471, 3514, 970, 1412, 735, 3920, 499, 3793, 215, 125, 1134, 1328, 1223, 1504, 1877, 1888, 1018, 2443, 3111, 869, 338, 1282, 2817, 1899, 2475, 1727, 1581, 1829, 1911, 744, 2318, 1133, 2065, 1286, 3085, 379, 3518, 1223, 1142, 3814, 3459, 1322, 3804]}
2025-06-21T19:27:04.143148339Z 2025-06-21 19:27:04.142 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T19:27:04.143187263Z 	{'hostname_prefix': 'AMG_TournamentDCD_G38T8R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T19:27:04.151467846Z 2025-06-21 19:27:04.151 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T19:27:04.151547005Z 2025-06-21 19:27:04.151 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T19:27:04.152240084Z 2025-06-21 19:27:04.152 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T19:27:04.152323742Z 2025-06-21 19:27:04.152 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T19:27:04.154123950Z 2025-06-21 19:27:04.153 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T19:27:24.155169653Z 2025-06-21 19:27:24.154 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T19:27:46.952750789Z 2025-06-21 19:27:46.952 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
