peer_id,peer_to_id,ledger_seq,ledger_hash,raw_contents
4,2,2,0885ce9717ed7c19781cb3844525511bf1ee2d6d5613ed62ca3481698dbfaf22,[]
1,3,2,0885ce9717ed7c19781cb3844525511bf1ee2d6d5613ed62ca3481698dbfaf22,[]
3,1,2,0885ce9717ed7c19781cb3844525511bf1ee2d6d5613ed62ca3481698dbfaf22,[]
0,3,2,0885ce9717ed7c19781cb3844525511bf1ee2d6d5613ed62ca3481698dbfaf22,[]
2,4,2,0885ce9717ed7c19781cb3844525511bf1ee2d6d5613ed62ca3481698dbfaf22,[]
4,3,3,8f671b173f7d44b978996910f8715c6b8b29871bbc59874fe2bcf7e569d1ed76,[]
3,2,3,8f671b173f7d44b978996910f8715c6b8b29871bbc59874fe2bcf7e569d1ed76,[]
0,4,3,8f671b173f7d44b978996910f8715c6b8b29871bbc59874fe2bcf7e569d1ed76,[]
2,4,3,8f671b173f7d44b978996910f8715c6b8b29871bbc59874fe2bcf7e569d1ed76,[]
1,3,3,8f671b173f7d44b978996910f8715c6b8b29871bbc59874fe2bcf7e569d1ed76,[]
4,3,4,76ee2f654ded26edf9226dc52b34f000ad554b7f954463303c3f579758a4f815,[]
0,4,4,76ee2f654ded26edf9226dc52b34f000ad554b7f954463303c3f579758a4f815,[]
2,3,4,76ee2f654ded26edf9226dc52b34f000ad554b7f954463303c3f579758a4f815,[]
3,4,4,76ee2f654ded26edf9226dc52b34f000ad554b7f954463303c3f579758a4f815,[]
1,3,4,76ee2f654ded26edf9226dc52b34f000ad554b7f954463303c3f579758a4f815,[]
4,3,5,c34265fe6ef1ed21945ce4072e016d08ec34d7dcbc54e5e4420b55f063733406,[]
0,4,5,c34265fe6ef1ed21945ce4072e016d08ec34d7dcbc54e5e4420b55f063733406,[]
2,4,5,c34265fe6ef1ed21945ce4072e016d08ec34d7dcbc54e5e4420b55f063733406,[]
1,4,5,c34265fe6ef1ed21945ce4072e016d08ec34d7dcbc54e5e4420b55f063733406,[]
3,2,5,c34265fe6ef1ed21945ce4072e016d08ec34d7dcbc54e5e4420b55f063733406,[]
4,3,6,8ca8a08a5de2b55bc84cc5ffde56602fcd208c0cdbc79fc0378887924c859a76,"['6790570019E175466D18E1387D810FDC263D04A2E772A497B4DBBDF14EFD459F', '9795BC77F2F34359D99E57A6BCB44917AD472021D16FE60FC2F262C7CC1EA66A']"
0,3,6,4751ae8d4ee6433d27c846740ecaddf910aec5d5291420b9617fc1384ecac6c1,['6790570019E175466D18E1387D810FDC263D04A2E772A497B4DBBDF14EFD459F']
2,4,6,8ca8a08a5de2b55bc84cc5ffde56602fcd208c0cdbc79fc0378887924c859a76,"['6790570019E175466D18E1387D810FDC263D04A2E772A497B4DBBDF14EFD459F', '9795BC77F2F34359D99E57A6BCB44917AD472021D16FE60FC2F262C7CC1EA66A']"
2,3,7,1d2585dd64cf5e8a0ca6370137d7b17f1312ec1d20e9b98950d782cee54c9987,['FBAB38ADE515BF9F4210AC8A39DB0BA1BDEB07ED7B10613D21EA97725F7F3EC1']
1,4,6,b1b19eeb8fc6a5f6c1249472aeae058b008d957814e68ebf7ea304200983b12c,"['6790570019E175466D18E1387D810FDC263D04A2E772A497B4DBBDF14EFD459F', '9795BC77F2F34359D99E57A6BCB44917AD472021D16FE60FC2F262C7CC1EA66A', 'FBAB38ADE515BF9F4210AC8A39DB0BA1BDEB07ED7B10613D21EA97725F7F3EC1']"
4,2,7,1d2585dd64cf5e8a0ca6370137d7b17f1312ec1d20e9b98950d782cee54c9987,['FBAB38ADE515BF9F4210AC8A39DB0BA1BDEB07ED7B10613D21EA97725F7F3EC1']
