2025-06-22T00:13:33.537972364Z 2025-06-22 00:13:33.537 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-22T00:13:33.538017178Z 	{'encoding': [2652, 3725, 837, 3695, 3287, 3434, 2408, 1824, 2314, 2562, 2362, 94, 2453, 967, 1501, 1188, 3713, 1888, 3177, 710, 630, 3295, 1480, 132, 1942, 579, 2159, 275, 3665, 206, 2416, 1804, 2504, 205, 1055, 2064, 1440, 304, 3973, 2014, 1158, 1614, 1272, 712, 2120, 3839, 1169, 2739, 736, 2182, 3659, 2448, 2049, 2580, 1694, 476, 259, 622, 3425, 1797, 261, 2516, 2052, 239, 1384, 1136, 2770, 27, 2079, 2166, 3448, 3285, 539, 3585, 239, 589, 3847, 2407, 3807, 1308, 697, 1037, 1365, 1199, 865, 1371, 1760, 3663, 3155, 1852, 3431, 1827, 725, 3849, 3772, 2022, 3079, 1481, 1636, 3481, 1589, 499, 3796, 2, 189, 3742, 3693, 3677, 328, 2328, 242, 2056, 259, 1032, 749, 3324, 2540, 2907, 2097, 3613, 792, 245, 929, 77, 2264, 1693, 645, 2214, 206, 2795, 1597, 2288, 3689, 785, 2010, 953, 3544, 2463, 1785, 1738]}
2025-06-22T00:13:33.538059088Z 2025-06-22 00:13:33.537 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-22T00:13:33.538077272Z 	{'hostname_prefix': 'AMG_TimeElitism_G19T1R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-22T00:13:33.546479828Z 2025-06-22 00:13:33.546 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-22T00:13:33.546511578Z 2025-06-22 00:13:33.546 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-22T00:13:33.547200758Z 2025-06-22 00:13:33.547 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-22T00:13:33.547274427Z 2025-06-22 00:13:33.547 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-22T00:13:33.548406303Z 2025-06-22 00:13:33.548 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-22T00:13:53.549060408Z 2025-06-22 00:13:53.548 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-22T00:14:15.362433196Z 2025-06-22 00:14:15.361 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-22T00:14:18.550024970Z 2025-06-22 00:14:18.549 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
