node_id,sender account alias,receiver account alias,amount,tx_hash,validated
0,None,Account1,100001000000,698CE52B7B56923F3A95B41A90AD24D7B333AD5708F1EF753B138067F7FC4CEB,True
0,None,Account3,100001000000,2B37D3359AC739B04191BF9A603A53470DADD0113E27EB44A593FD0ACEE71111,True
0,None,Account2,100001000000,D94F817CC0E1BD9B9F07244C1A45DDFFDC97E5235DF968EEEA7AAE547A795CF4,True
0,Account1,Account2,80000000000,0F7EEE6955D6203431442839527E7926B66037E062C3A30FAA65207342906016,True
0,Account1,Account3,81000000000,270B7E225BC086767C27A0E327F176608C4B81EB782984EDED7C3BC329F62A09,False
0,Account1,Account3,82000000000,8DB96E525616D78AF2195FBC076CC98EEB0044A837FC3E15A6215A9A15F8EF2A,False
0,Account1,Account2,83000000000,3D7EAAE06ACCA675FD209059291FBA6A9152FFA3C6E57FA44D2891E7A8A796B4,False
1,None,Account1,100001000000,698CE52B7B56923F3A95B41A90AD24D7B333AD5708F1EF753B138067F7FC4CEB,True
1,None,Account3,100001000000,2B37D3359AC739B04191BF9A603A53470DADD0113E27EB44A593FD0ACEE71111,True
1,None,Account2,100001000000,D94F817CC0E1BD9B9F07244C1A45DDFFDC97E5235DF968EEEA7AAE547A795CF4,True
1,Account1,Account2,80000000000,0F7EEE6955D6203431442839527E7926B66037E062C3A30FAA65207342906016,True
1,Account1,Account3,81000000000,270B7E225BC086767C27A0E327F176608C4B81EB782984EDED7C3BC329F62A09,False
1,Account1,Account3,82000000000,8DB96E525616D78AF2195FBC076CC98EEB0044A837FC3E15A6215A9A15F8EF2A,False
1,Account1,Account2,83000000000,3D7EAAE06ACCA675FD209059291FBA6A9152FFA3C6E57FA44D2891E7A8A796B4,False
2,None,Account1,100001000000,698CE52B7B56923F3A95B41A90AD24D7B333AD5708F1EF753B138067F7FC4CEB,True
2,None,Account3,100001000000,2B37D3359AC739B04191BF9A603A53470DADD0113E27EB44A593FD0ACEE71111,True
2,None,Account2,100001000000,D94F817CC0E1BD9B9F07244C1A45DDFFDC97E5235DF968EEEA7AAE547A795CF4,True
2,Account1,Account2,80000000000,0F7EEE6955D6203431442839527E7926B66037E062C3A30FAA65207342906016,True
2,Account1,Account3,81000000000,270B7E225BC086767C27A0E327F176608C4B81EB782984EDED7C3BC329F62A09,False
2,Account1,Account3,82000000000,8DB96E525616D78AF2195FBC076CC98EEB0044A837FC3E15A6215A9A15F8EF2A,False
2,Account1,Account2,83000000000,3D7EAAE06ACCA675FD209059291FBA6A9152FFA3C6E57FA44D2891E7A8A796B4,False
3,None,Account1,100001000000,698CE52B7B56923F3A95B41A90AD24D7B333AD5708F1EF753B138067F7FC4CEB,True
3,None,Account3,100001000000,2B37D3359AC739B04191BF9A603A53470DADD0113E27EB44A593FD0ACEE71111,True
3,None,Account2,100001000000,D94F817CC0E1BD9B9F07244C1A45DDFFDC97E5235DF968EEEA7AAE547A795CF4,True
3,Account1,Account2,80000000000,0F7EEE6955D6203431442839527E7926B66037E062C3A30FAA65207342906016,True
3,Account1,Account3,81000000000,270B7E225BC086767C27A0E327F176608C4B81EB782984EDED7C3BC329F62A09,False
3,Account1,Account3,82000000000,8DB96E525616D78AF2195FBC076CC98EEB0044A837FC3E15A6215A9A15F8EF2A,False
3,Account1,Account2,83000000000,3D7EAAE06ACCA675FD209059291FBA6A9152FFA3C6E57FA44D2891E7A8A796B4,False
4,None,Account1,100001000000,698CE52B7B56923F3A95B41A90AD24D7B333AD5708F1EF753B138067F7FC4CEB,True
4,None,Account3,100001000000,2B37D3359AC739B04191BF9A603A53470DADD0113E27EB44A593FD0ACEE71111,True
4,None,Account2,100001000000,D94F817CC0E1BD9B9F07244C1A45DDFFDC97E5235DF968EEEA7AAE547A795CF4,True
4,Account1,Account2,80000000000,0F7EEE6955D6203431442839527E7926B66037E062C3A30FAA65207342906016,True
4,Account1,Account3,81000000000,270B7E225BC086767C27A0E327F176608C4B81EB782984EDED7C3BC329F62A09,False
4,Account1,Account3,82000000000,8DB96E525616D78AF2195FBC076CC98EEB0044A837FC3E15A6215A9A15F8EF2A,False
4,Account1,Account2,83000000000,3D7EAAE06ACCA675FD209059291FBA6A9152FFA3C6E57FA44D2891E7A8A796B4,False
