2025-06-21T23:11:50.189695706Z 2025-06-21 23:11:50.189 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T23:11:50.189772741Z 	{'encoding': [3740, 2344, 290, 470, 2636, 288, 3550, 3371, 284, 3519, 3753, 1680, 1735, 871, 1574, 159, 3226, 1936, 3967, 3356, 3586, 2246, 2244, 3620, 524, 2872, 1859, 246, 1689, 1205, 1954, 1220, 167, 3241, 3175, 3497, 3834, 2963, 1378, 3845, 827, 2469, 867, 2735, 3586, 2502, 412, 1254, 3093, 3398, 1139, 1756, 2391, 2052, 490, 1210, 3912, 3842, 961, 2174, 1603, 3295, 1980, 1324, 2957, 3955, 1545, 3486, 3301, 3564, 3044, 927, 2998, 428, 1226, 2908, 1483, 1788, 89, 1906, 165, 3969, 2128, 2299, 665, 819, 3915, 2634, 2904, 1903, 2824, 2642, 341, 2029, 3105, 86, 2023, 1290, 2213, 2323, 3045, 2844, 1420, 3459, 3221, 726, 1469, 3719, 2836, 814, 652, 1004, 877, 3615, 1498, 401, 3715, 1756, 1294, 2843, 1485, 1526, 331, 2030, 766, 1692, 1633, 3521, 380, 2212, 1128, 2878, 3220, 2117, 2607, 1454, 2482, 1069, 1850, 1244]}
2025-06-21T23:11:50.189779885Z 2025-06-21 23:11:50.189 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T23:11:50.189783923Z 	{'hostname_prefix': 'AMG_TimeElitism_G13T6R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T23:11:50.206231282Z 2025-06-21 23:11:50.206 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T23:11:50.206295133Z 2025-06-21 23:11:50.206 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T23:11:50.207121193Z 2025-06-21 23:11:50.206 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T23:11:50.207230689Z 2025-06-21 23:11:50.207 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T23:11:50.208848815Z 2025-06-21 23:11:50.208 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T23:12:10.209859695Z 2025-06-21 23:12:10.209 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T23:12:41.344795348Z 2025-06-21 23:12:41.344 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T23:12:45.210711959Z 2025-06-21 23:12:45.210 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T23:12:45.210773015Z 2025-06-21 23:12:45.210 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T23:12:55.209224307Z 2025-06-21 23:12:55.208 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T23:12:55.209383328Z 2025-06-21 23:12:55.209 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T23:12:55.209488446Z 2025-06-21 23:12:55.209 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-21T23:13:00.248962500Z 2025-06-21 23:13:00.248 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:18.832729
2025-06-21T23:13:00.372895678Z 2025-06-21 23:13:00.372 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:18.953219
2025-06-21T23:13:00.454936520Z 2025-06-21 23:13:00.454 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:19.029485
2025-06-21T23:13:00.557873600Z 2025-06-21 23:13:00.557 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:19.136742
2025-06-21T23:13:00.795416792Z 2025-06-21 23:13:00.795 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:19.409814
2025-06-21T23:13:02.214799839Z 2025-06-21 23:13:02.214 | INFO     | rocket_controller.iteration_type:_perform_transactions:177 - Attempting to submit 3 Genesis Transactions and 4 Regular Transactions to the network.
2025-06-21T23:13:02.214881413Z 2025-06-21 23:13:02.214 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account1 using peer 1...
2025-06-21T23:13:02.220565196Z 2025-06-21 23:13:02.220 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account2 using peer 1...
2025-06-21T23:13:02.246334628Z 2025-06-21 23:13:02.246 | INFO     | rocket_controller.iteration_type:_perform_transactions:187 - Sending 100001000000 from None to Account3 using peer 1...
2025-06-21T23:13:02.255102244Z 2025-06-21 23:13:02.254 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account1 with seed ssD55PARYxrEUcgBQg8T3M7A2Gi5N and address rBASiYFemyJShKhciQZiX5YgN3EkPJ1YJH
2025-06-21T23:13:02.284869755Z 2025-06-21 23:13:02.284 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account2 with seed snL2Xz4K8bycj9StDDBapDRVPUbce and address r9VVEDUTeooCNhGLCK3NGPEfQPpQ44DV34
2025-06-21T23:13:02.288776442Z 2025-06-21 23:13:02.288 | INFO     | rocket_controller.network_manager:get_account:428 - Creating account Account3 with seed snfaPJBjVuT8GvPHLwa2Qx8Fxp2Yv and address rsHGQHeMfKQ9NJFJGbtSdAvboQe8cb4xK5
2025-06-21T23:13:03.251284654Z 2025-06-21 23:13:03.250 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 3 in 0:00:03.000003
2025-06-21T23:13:03.408514898Z 2025-06-21 23:13:03.408 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 3 in 0:00:02.951948
2025-06-21T23:13:03.823501402Z 2025-06-21 23:13:03.823 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 3 in 0:00:02.993666
2025-06-21T23:13:04.341093190Z 2025-06-21 23:13:04.340 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 3 in 0:00:04.001900
2025-06-21T23:13:04.593313688Z 2025-06-21 23:13:04.593 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 3 in 0:00:04.001444
2025-06-21T23:13:04.948971960Z 2025-06-21 23:13:04.948 | INFO     | rocket_controller.iteration_type:perform_transaction:248 - Transaction AEA227DDA237E129FAFE68DB3F06BE51DB568332C38963903AE672A056FC9D18 submitted successfully
