2025-06-21T23:11:46.480845074Z 2025-06-21 23:11:46.480 | DEBUG    | rocket_controller.strategies.strategy:__init__:82 - Initialized final strategy parameters:
2025-06-21T23:11:46.480879038Z 	{'encoding': [3303, 655, 1757, 3304, 1959, 1504, 3766, 1126, 113, 2054, 945, 832, 2408, 1037, 2155, 1411, 705, 86, 2802, 3290, 1091, 194, 880, 3973, 656, 1239, 3352, 937, 1532, 2500, 33, 244, 1403, 1336, 1379, 132, 1489, 512, 359, 1854, 614, 1271, 49, 3451, 548, 390, 125, 1055, 57, 3088, 2850, 731, 32, 474, 744, 2792, 383, 304, 878, 489, 2529, 2695, 3282, 2235, 2102, 2708, 2031, 1744, 3140, 214, 1745, 1830, 867, 948, 3025, 1024, 2588, 2694, 1126, 3941, 1000, 2583, 2203, 906, 2563, 2965, 1478, 1721, 695, 179, 647, 2338, 385, 3921, 941, 2330, 3198, 3615, 408, 1168, 3284, 979, 3042, 3879, 1978, 3428, 3012, 1398, 280, 2170, 2126, 2631, 3464, 1502, 1285, 605, 2255, 3768, 3981, 829, 1037, 3260, 2394, 2461, 3075, 1164, 908, 1398, 374, 1377, 2956, 1267, 2242, 827, 1260, 3735, 1568, 763, 1680, 2975]}
2025-06-21T23:11:46.481590802Z 2025-06-21 23:11:46.480 | DEBUG    | rocket_controller.strategies.strategy:__init__:83 - Initialized final strategy network configuration:
2025-06-21T23:11:46.481613265Z 	{'hostname_prefix': 'AMG_TimeTournament_G16T2R0', 'number_of_nodes': 5, 'network_partition': [], 'unl_partition': [], 'transactions': {'genesis': [{'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account1'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account2'}, {'peer_id': 1, 'amount': 100001000000, 'sender_account': 'None', 'destination_account': 'Account3'}], 'regular': [{'peer_id': 0, 'amount': 80000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}, {'peer_id': 1, 'amount': 81000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 2, 'amount': 82000000000, 'sender_account': 'Account1', 'destination_account': 'Account3', 'time': 2}, {'peer_id': 3, 'amount': 83000000000, 'sender_account': 'Account1', 'destination_account': 'Account2', 'time': 2}]}}
2025-06-21T23:11:46.495396734Z 2025-06-21 23:11:46.495 | DEBUG    | rocket_controller.iteration_type:add_iteration:342 - Stopping logLedgerResul;t
2025-06-21T23:11:46.495475973Z 2025-06-21 23:11:46.495 | DEBUG    | rocket_controller.iteration_type:add_iteration:347 - Done stopping logLedgerResul;t
2025-06-21T23:11:46.496356837Z 2025-06-21 23:11:46.496 | INFO     | rocket_controller.iteration_type:add_iteration:359 - Starting iteration 1
2025-06-21T23:11:46.496427560Z 2025-06-21 23:11:46.496 | INFO     | rocket_controller.interceptor_manager:start_new:70 - Starting interceptor
2025-06-21T23:11:46.498374296Z 2025-06-21 23:11:46.498 | INFO     | rocket_controller.iteration_type:_start_transactions:157 - Starting Transaction.
2025-06-21T23:12:06.499432062Z 2025-06-21 23:12:06.498 | INFO     | rocket_controller.iteration_type:_perform_transactions:163 - Waiting for validator nodes to be initialized...
2025-06-21T23:12:37.608454090Z 2025-06-21 23:12:37.608 | INFO     | rocket_controller.strategies.strategy:update_network:124 - Updating the strategy's network information
2025-06-21T23:12:41.500558785Z 2025-06-21 23:12:41.500 | INFO     | rocket_controller.iteration_type:_perform_transactions:167 - Waiting for network to be initialized...
2025-06-21T23:12:41.500612717Z 2025-06-21 23:12:41.500 | INFO     | rocket_controller.iteration_type:_perform_transactions:171 - Waiting for ledger to be available before submitting transaction...
2025-06-21T23:12:51.498901584Z 2025-06-21 23:12:51.498 | INFO     | rocket_controller.iteration_type:_timeout_reached:137 - Timeout reached.
2025-06-21T23:12:51.499039584Z 2025-06-21 23:12:51.498 | INFO     | rocket_controller.iteration_type:_timeout_reached:139 - Checking correct setup
2025-06-21T23:12:51.499214154Z 2025-06-21 23:12:51.498 | INFO     | rocket_controller.iteration_type:_timeout_reached:143 - Setup went wrong, resetting entire test.
2025-06-21T23:13:00.226094477Z 2025-06-21 23:13:00.225 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 3 validated ledger 2 in 0:00:22.529882
2025-06-21T23:13:00.334353477Z 2025-06-21 23:13:00.333 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 2 validated ledger 2 in 0:00:22.648605
2025-06-21T23:13:00.521543096Z 2025-06-21 23:13:00.521 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 1 validated ledger 2 in 0:00:22.854162
2025-06-21T23:13:00.895501125Z 2025-06-21 23:13:00.895 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 4 validated ledger 2 in 0:00:23.211802
2025-06-21T23:13:00.977250977Z 2025-06-21 23:13:00.976 | INFO     | rocket_controller.iteration_type:on_status_change:440 - Node 0 validated ledger 2 in 0:00:23.323046
